{'deploy': True, 'tag': '05_ood/01_domain_alpha1', 'seed': 10, 'device': 'cuda:0', 'reps': 10, 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': True}, 'task': {'dataset': 'domain_net', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target': 0, 'ood': [1], 'augment': False, 'n': 100, 'm_n': 0.25, 'beta': 0.5, 'custom_sampler': False, 'm_cinic': 1, 'm_cinic_neg': 0.0}, 'hp': {'epochs': 100, 'bs': 16, 'lr': 0.01}, 'net': 'conv'}
Files already downloaded and verified
Files already downloaded and verified
{'epoch': 1, 'train_loss': 0.7414, 'train_acc': 0.66, 'task_loss': (0.2832, 0.4582)}
{'epoch': 2, 'train_loss': 0.6415, 'train_acc': 0.704, 'task_loss': (0.2288, 0.4127)}
{'epoch': 3, 'train_loss': 0.4899, 'train_acc': 0.828, 'task_loss': (0.1605, 0.3293)}
{'epoch': 4, 'train_loss': 0.4662, 'train_acc': 0.82, 'task_loss': (0.1575, 0.3087)}
{'epoch': 5, 'train_loss': 0.3432, 'train_acc': 0.888, 'task_loss': (0.0828, 0.2604)}
{'epoch': 6, 'train_loss': 0.3133, 'train_acc': 0.916, 'task_loss': (0.0752, 0.2381)}
{'epoch': 7, 'train_loss': 0.2771, 'train_acc': 0.936, 'task_loss': (0.055, 0.2221)}
{'epoch': 8, 'train_loss': 0.1932, 'train_acc': 0.932, 'task_loss': (0.0431, 0.1501)}
{'epoch': 9, 'train_loss': 0.2254, 'train_acc': 0.912, 'task_loss': (0.0779, 0.1474)}
{'epoch': 10, 'train_loss': 0.1774, 'train_acc': 0.94, 'task_loss': (0.0568, 0.1207)}
{'epoch': 11, 'train_loss': 0.2088, 'train_acc': 0.952, 'task_loss': (0.0506, 0.1581)}
{'epoch': 12, 'train_loss': 0.1786, 'train_acc': 0.952, 'task_loss': (0.0483, 0.1303)}
{'epoch': 13, 'train_loss': 0.097, 'train_acc': 0.964, 'task_loss': (0.0338, 0.0632)}
{'epoch': 14, 'train_loss': 0.067, 'train_acc': 0.98, 'task_loss': (0.0148, 0.0522)}
{'epoch': 15, 'train_loss': 0.0368, 'train_acc': 0.996, 'task_loss': (0.012, 0.0248)}
{'epoch': 16, 'train_loss': 0.0263, 'train_acc': 0.992, 'task_loss': (0.0104, 0.0159)}
{'epoch': 17, 'train_loss': 0.034, 'train_acc': 0.996, 'task_loss': (0.0051, 0.0289)}
{'epoch': 18, 'train_loss': 0.0288, 'train_acc': 0.992, 'task_loss': (0.0104, 0.0184)}
{'epoch': 19, 'train_loss': 0.0125, 'train_acc': 1.0, 'task_loss': (0.007, 0.0054)}
{'epoch': 20, 'train_loss': 0.0059, 'train_acc': 1.0, 'task_loss': (0.0019, 0.004)}
{'epoch': 21, 'train_loss': 0.0061, 'train_acc': 1.0, 'task_loss': (0.0016, 0.0045)}
{'epoch': 22, 'train_loss': 0.0048, 'train_acc': 1.0, 'task_loss': (0.0011, 0.0037)}
{'epoch': 23, 'train_loss': 0.0022, 'train_acc': 1.0, 'task_loss': (0.001, 0.0012)}
{'epoch': 24, 'train_loss': 0.0021, 'train_acc': 1.0, 'task_loss': (0.001, 0.0011)}
{'epoch': 25, 'train_loss': 0.0019, 'train_acc': 1.0, 'task_loss': (0.0006, 0.0013)}
{'epoch': 26, 'train_loss': 0.0022, 'train_acc': 1.0, 'task_loss': (0.0009, 0.0013)}
{'epoch': 27, 'train_loss': 0.0012, 'train_acc': 1.0, 'task_loss': (0.0004, 0.0008)}
{'epoch': 28, 'train_loss': 0.0014, 'train_acc': 1.0, 'task_loss': (0.0004, 0.0009)}
{'epoch': 29, 'train_loss': 0.0014, 'train_acc': 1.0, 'task_loss': (0.0003, 0.0011)}
{'epoch': 30, 'train_loss': 0.001, 'train_acc': 1.0, 'task_loss': (0.0004, 0.0006)}
{'epoch': 31, 'train_loss': 0.0013, 'train_acc': 1.0, 'task_loss': (0.0005, 0.0009)}
{'epoch': 32, 'train_loss': 0.0013, 'train_acc': 1.0, 'task_loss': (0.0006, 0.0008)}
{'epoch': 33, 'train_loss': 0.0008, 'train_acc': 1.0, 'task_loss': (0.0003, 0.0005)}
{'epoch': 34, 'train_loss': 0.0009, 'train_acc': 1.0, 'task_loss': (0.0004, 0.0005)}
{'epoch': 35, 'train_loss': 0.0008, 'train_acc': 1.0, 'task_loss': (0.0003, 0.0005)}
{'epoch': 36, 'train_loss': 0.0012, 'train_acc': 1.0, 'task_loss': (0.0002, 0.001)}
{'epoch': 37, 'train_loss': 0.0015, 'train_acc': 1.0, 'task_loss': (0.001, 0.0006)}
{'epoch': 38, 'train_loss': 0.0008, 'train_acc': 1.0, 'task_loss': (0.0004, 0.0005)}
{'epoch': 39, 'train_loss': 0.0007, 'train_acc': 1.0, 'task_loss': (0.0003, 0.0003)}
{'epoch': 40, 'train_loss': 0.0012, 'train_acc': 1.0, 'task_loss': (0.0003, 0.0009)}
{'epoch': 41, 'train_loss': 0.0007, 'train_acc': 1.0, 'task_loss': (0.0003, 0.0004)}
{'epoch': 42, 'train_loss': 0.0006, 'train_acc': 1.0, 'task_loss': (0.0003, 0.0004)}
{'epoch': 43, 'train_loss': 0.0006, 'train_acc': 1.0, 'task_loss': (0.0003, 0.0003)}
{'epoch': 44, 'train_loss': 0.0005, 'train_acc': 1.0, 'task_loss': (0.0002, 0.0003)}
{'epoch': 45, 'train_loss': 0.0006, 'train_acc': 1.0, 'task_loss': (0.0003, 0.0003)}
{'epoch': 46, 'train_loss': 0.0008, 'train_acc': 1.0, 'task_loss': (0.0004, 0.0004)}
{'epoch': 47, 'train_loss': 0.0006, 'train_acc': 1.0, 'task_loss': (0.0002, 0.0004)}
{'epoch': 48, 'train_loss': 0.0005, 'train_acc': 1.0, 'task_loss': (0.0002, 0.0002)}
{'epoch': 49, 'train_loss': 0.0006, 'train_acc': 1.0, 'task_loss': (0.0003, 0.0004)}
{'epoch': 50, 'train_loss': 0.001, 'train_acc': 1.0, 'task_loss': (0.0004, 0.0006)}
{'epoch': 51, 'train_loss': 0.0008, 'train_acc': 1.0, 'task_loss': (0.0002, 0.0007)}
{'epoch': 52, 'train_loss': 0.0008, 'train_acc': 1.0, 'task_loss': (0.0004, 0.0004)}
{'epoch': 53, 'train_loss': 0.0007, 'train_acc': 1.0, 'task_loss': (0.0003, 0.0004)}
{'epoch': 54, 'train_loss': 0.0004, 'train_acc': 1.0, 'task_loss': (0.0002, 0.0002)}
{'epoch': 55, 'train_loss': 0.0005, 'train_acc': 1.0, 'task_loss': (0.0003, 0.0002)}
