{'deploy': True, 'tag': '02_beta/ta_sampler_loss', 'seed': 10, 'device': 'cuda:0', 'reps': 10, 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': True}, 'task': {'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target': 0, 'ood': [4], 'augment': False, 'n': 50, 'm_n': 1, 'beta': 'unbiased', 'custom_sampler': True}, 'hp': {'epochs': 100, 'bs': 16, 'lr': 0.01}, 'net': 'conv'}
Files already downloaded and verified
Files already downloaded and verified
{'epoch': 1, 'train_loss': 0.7343, 'train_acc': 0.6354, 'task_loss': (0.3663, 0.368)}
{'epoch': 2, 'train_loss': 0.4651, 'train_acc': 0.7609, 'task_loss': (0.2022, 0.2629)}
{'epoch': 3, 'train_loss': 0.279, 'train_acc': 0.875, 'task_loss': (0.1402, 0.1388)}
{'epoch': 4, 'train_loss': 0.278, 'train_acc': 0.9076, 'task_loss': (0.1544, 0.1237)}
{'epoch': 5, 'train_loss': 0.1649, 'train_acc': 0.9293, 'task_loss': (0.0803, 0.0847)}
{'epoch': 6, 'train_loss': 0.0608, 'train_acc': 0.9946, 'task_loss': (0.0333, 0.0276)}
{'epoch': 7, 'train_loss': 0.0643, 'train_acc': 0.9946, 'task_loss': (0.0399, 0.0244)}
{'epoch': 8, 'train_loss': 0.0221, 'train_acc': 1.0, 'task_loss': (0.0117, 0.0104)}
{'epoch': 9, 'train_loss': 0.0124, 'train_acc': 1.0, 'task_loss': (0.0057, 0.0067)}
{'epoch': 10, 'train_loss': 0.0081, 'train_acc': 1.0, 'task_loss': (0.0052, 0.0029)}
{'epoch': 11, 'train_loss': 0.0058, 'train_acc': 1.0, 'task_loss': (0.0022, 0.0036)}
{'epoch': 12, 'train_loss': 0.0052, 'train_acc': 1.0, 'task_loss': (0.0022, 0.003)}
{'epoch': 13, 'train_loss': 0.004, 'train_acc': 1.0, 'task_loss': (0.0017, 0.0023)}
{'epoch': 14, 'train_loss': 0.0024, 'train_acc': 1.0, 'task_loss': (0.0013, 0.0012)}
{'epoch': 15, 'train_loss': 0.0025, 'train_acc': 1.0, 'task_loss': (0.0011, 0.0015)}
{'epoch': 16, 'train_loss': 0.0019, 'train_acc': 1.0, 'task_loss': (0.0009, 0.001)}
{'epoch': 17, 'train_loss': 0.0022, 'train_acc': 1.0, 'task_loss': (0.0009, 0.0013)}
{'epoch': 18, 'train_loss': 0.0026, 'train_acc': 1.0, 'task_loss': (0.0013, 0.0013)}
{'epoch': 19, 'train_loss': 0.0022, 'train_acc': 1.0, 'task_loss': (0.0009, 0.0013)}
{'epoch': 20, 'train_loss': 0.0018, 'train_acc': 1.0, 'task_loss': (0.0008, 0.001)}
{'epoch': 21, 'train_loss': 0.0017, 'train_acc': 1.0, 'task_loss': (0.0008, 0.0008)}
{'epoch': 22, 'train_loss': 0.0013, 'train_acc': 1.0, 'task_loss': (0.0007, 0.0006)}
{'epoch': 23, 'train_loss': 0.0017, 'train_acc': 1.0, 'task_loss': (0.0009, 0.0007)}
