{'deploy': True, 'tag': '02_beta/ta_sampler_loss', 'seed': 10, 'device': 'cuda:0', 'reps': 10, 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': True}, 'task': {'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target': 0, 'ood': [4], 'augment': False, 'n': 50, 'm_n': 2, 'beta': 'unbiased', 'custom_sampler': True}, 'hp': {'epochs': 100, 'bs': 16, 'lr': 0.01}, 'net': 'conv'}
Files already downloaded and verified
Files already downloaded and verified
{'epoch': 1, 'train_loss': 0.7975, 'train_acc': 0.6259, 'task_loss': (0.3973, 0.4001)}
{'epoch': 2, 'train_loss': 0.4549, 'train_acc': 0.7741, 'task_loss': (0.2085, 0.2463)}
{'epoch': 3, 'train_loss': 0.2858, 'train_acc': 0.8778, 'task_loss': (0.1165, 0.1693)}
{'epoch': 4, 'train_loss': 0.2113, 'train_acc': 0.9111, 'task_loss': (0.0868, 0.1245)}
{'epoch': 5, 'train_loss': 0.2265, 'train_acc': 0.8963, 'task_loss': (0.0809, 0.1455)}
{'epoch': 6, 'train_loss': 0.0964, 'train_acc': 0.9704, 'task_loss': (0.0334, 0.063)}
{'epoch': 7, 'train_loss': 0.0515, 'train_acc': 0.9852, 'task_loss': (0.0113, 0.0401)}
{'epoch': 8, 'train_loss': 0.0498, 'train_acc': 0.9889, 'task_loss': (0.0222, 0.0276)}
{'epoch': 9, 'train_loss': 0.0255, 'train_acc': 0.9926, 'task_loss': (0.008, 0.0176)}
{'epoch': 10, 'train_loss': 0.0171, 'train_acc': 0.9963, 'task_loss': (0.0042, 0.0129)}
{'epoch': 11, 'train_loss': 0.0095, 'train_acc': 1.0, 'task_loss': (0.0027, 0.0067)}
{'epoch': 12, 'train_loss': 0.0075, 'train_acc': 1.0, 'task_loss': (0.0022, 0.0052)}
{'epoch': 13, 'train_loss': 0.0044, 'train_acc': 1.0, 'task_loss': (0.0012, 0.0032)}
{'epoch': 14, 'train_loss': 0.0037, 'train_acc': 1.0, 'task_loss': (0.0014, 0.0023)}
{'epoch': 15, 'train_loss': 0.0025, 'train_acc': 1.0, 'task_loss': (0.0007, 0.0018)}
{'epoch': 16, 'train_loss': 0.0034, 'train_acc': 1.0, 'task_loss': (0.0007, 0.0026)}
{'epoch': 17, 'train_loss': 0.0023, 'train_acc': 1.0, 'task_loss': (0.0006, 0.0017)}
{'epoch': 18, 'train_loss': 0.0021, 'train_acc': 1.0, 'task_loss': (0.0004, 0.0017)}
