{'deploy': True, 'tag': '02_beta/ta_sampler_loss', 'seed': 10, 'device': 'cuda:0', 'reps': 10, 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': True}, 'task': {'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target': 0, 'ood': [4], 'augment': False, 'n': 50, 'm_n': 7.5, 'beta': 'unbiased', 'custom_sampler': True}, 'hp': {'epochs': 100, 'bs': 16, 'lr': 0.01}, 'net': 'conv'}
Files already downloaded and verified
Files already downloaded and verified
{'epoch': 1, 'train_loss': 1.4166, 'train_acc': 0.6025, 'task_loss': (0.7755, 0.6411)}
{'epoch': 2, 'train_loss': 0.9393, 'train_acc': 0.6907, 'task_loss': (0.4759, 0.4634)}
{'epoch': 3, 'train_loss': 0.4816, 'train_acc': 0.7326, 'task_loss': (0.1406, 0.341)}
{'epoch': 4, 'train_loss': 0.8455, 'train_acc': 0.7022, 'task_loss': (0.3909, 0.4546)}
{'epoch': 5, 'train_loss': 0.3823, 'train_acc': 0.7845, 'task_loss': (0.1006, 0.2817)}
{'epoch': 6, 'train_loss': 0.3792, 'train_acc': 0.8074, 'task_loss': (0.1377, 0.2415)}
{'epoch': 7, 'train_loss': 0.4686, 'train_acc': 0.7972, 'task_loss': (0.1987, 0.2699)}
{'epoch': 8, 'train_loss': 0.2593, 'train_acc': 0.8466, 'task_loss': (0.0498, 0.2095)}
{'epoch': 9, 'train_loss': 0.2548, 'train_acc': 0.8593, 'task_loss': (0.0805, 0.1743)}
{'epoch': 10, 'train_loss': 0.1628, 'train_acc': 0.9049, 'task_loss': (0.0248, 0.1379)}
{'epoch': 11, 'train_loss': 0.1599, 'train_acc': 0.8897, 'task_loss': (0.0254, 0.1344)}
{'epoch': 12, 'train_loss': 0.1711, 'train_acc': 0.8783, 'task_loss': (0.0247, 0.1463)}
{'epoch': 13, 'train_loss': 0.0982, 'train_acc': 0.9468, 'task_loss': (0.0196, 0.0786)}
{'epoch': 14, 'train_loss': 0.0946, 'train_acc': 0.9506, 'task_loss': (0.0147, 0.08)}
{'epoch': 15, 'train_loss': 0.0601, 'train_acc': 0.9708, 'task_loss': (0.0062, 0.0539)}
{'epoch': 16, 'train_loss': 0.046, 'train_acc': 0.9772, 'task_loss': (0.0037, 0.0423)}
{'epoch': 17, 'train_loss': 0.0472, 'train_acc': 0.981, 'task_loss': (0.0088, 0.0384)}
{'epoch': 18, 'train_loss': 0.0325, 'train_acc': 0.9835, 'task_loss': (0.0043, 0.0281)}
{'epoch': 19, 'train_loss': 0.0317, 'train_acc': 0.9848, 'task_loss': (0.003, 0.0286)}
{'epoch': 20, 'train_loss': 0.0233, 'train_acc': 0.9886, 'task_loss': (0.0013, 0.022)}
{'epoch': 21, 'train_loss': 0.0172, 'train_acc': 0.9975, 'task_loss': (0.0014, 0.0158)}
{'epoch': 22, 'train_loss': 0.0122, 'train_acc': 0.9975, 'task_loss': (0.0015, 0.0107)}
