,m,r,135
0,0.0,0.0,0.3275
1,0.0,1.0,0.3435
2,0.0,2.0,0.32099999999999995
3,0.0,3.0,0.3345
4,0.0,4.0,0.3155
5,0.0,5.0,0.33799999999999997
6,0.0,6.0,0.32599999999999996
7,0.0,7.0,0.3285
8,0.0,8.0,0.33499999999999996
9,0.0,9.0,0.32899999999999996
10,1.0,0.0,0.33399999999999996
11,1.0,1.0,0.32599999999999996
12,1.0,2.0,0.31899999999999995
13,1.0,3.0,0.31000000000000005
14,1.0,4.0,0.32799999999999996
15,1.0,5.0,0.3325
16,1.0,6.0,0.3195
17,1.0,7.0,0.31999999999999995
18,1.0,8.0,0.3355
19,1.0,9.0,0.3345
20,2.0,0.0,0.29800000000000004
21,2.0,1.0,0.3075
22,2.0,2.0,0.32299999999999995
23,2.0,3.0,0.31200000000000006
24,2.0,4.0,0.3125
25,2.0,5.0,0.3165
26,2.0,6.0,0.3135
27,2.0,7.0,0.31100000000000005
28,2.0,8.0,0.31200000000000006
29,2.0,9.0,0.31999999999999995
30,3.0,0.0,0.3025
31,3.0,1.0,0.30500000000000005
32,3.0,2.0,0.30700000000000005
33,3.0,3.0,0.30700000000000005
34,3.0,4.0,0.3125
35,3.0,5.0,0.3065
36,3.0,6.0,0.3085
37,3.0,7.0,0.31100000000000005
38,3.0,8.0,0.3105
39,3.0,9.0,0.3075
40,4.0,0.0,0.3135
41,4.0,1.0,0.29900000000000004
42,4.0,2.0,0.31799999999999995
43,4.0,3.0,0.3055
44,4.0,4.0,0.31899999999999995
45,4.0,5.0,0.31799999999999995
46,4.0,6.0,0.3075
47,4.0,7.0,0.3165
48,4.0,8.0,0.3085
49,4.0,9.0,0.31399999999999995
50,5.0,0.0,0.30600000000000005
51,5.0,1.0,0.3175
52,5.0,2.0,0.3095
53,5.0,3.0,0.30700000000000005
54,5.0,4.0,0.3075
55,5.0,5.0,0.3185
56,5.0,6.0,0.30500000000000005
57,5.0,7.0,0.3115
58,5.0,8.0,0.30700000000000005
59,5.0,9.0,0.3085
60,10.0,0.0,0.32299999999999995
61,10.0,1.0,0.31100000000000005
62,10.0,2.0,0.3195
63,10.0,3.0,0.30900000000000005
64,10.0,4.0,0.3045
65,10.0,5.0,0.31200000000000006
66,10.0,6.0,0.31399999999999995
67,10.0,7.0,0.3085
68,10.0,8.0,0.3085
69,10.0,9.0,0.2995
70,20.0,0.0,0.2845
71,20.0,1.0,0.2955
72,20.0,2.0,0.31200000000000006
73,20.0,3.0,0.30400000000000005
74,20.0,4.0,0.30500000000000005
75,20.0,5.0,0.30100000000000005
76,20.0,6.0,0.3045
77,20.0,7.0,0.3115
78,20.0,8.0,0.30900000000000005
79,20.0,9.0,0.29600000000000004
