,m,r,135,135_alpha
0,0.0,0.0,0.3275,0.5
1,0.0,1.0,0.3435,0.5
2,0.0,2.0,0.32099999999999995,0.5
3,0.0,3.0,0.3345,0.5
4,0.0,4.0,0.3155,0.5
5,0.0,5.0,0.33799999999999997,0.5
6,0.0,6.0,0.32599999999999996,0.5
7,0.0,7.0,0.3285,0.5
8,0.0,8.0,0.33499999999999996,0.5
9,0.0,9.0,0.32899999999999996,0.5
10,1.0,0.0,0.33399999999999996,0.9490000000000001
11,1.0,1.0,0.32599999999999996,0.9490000000000001
12,1.0,2.0,0.31899999999999995,0.9490000000000001
13,1.0,3.0,0.31000000000000005,0.9490000000000001
14,1.0,4.0,0.32799999999999996,0.9490000000000001
15,1.0,5.0,0.3325,0.9490000000000001
16,1.0,6.0,0.3195,0.9490000000000001
17,1.0,7.0,0.31999999999999995,0.9490000000000001
18,1.0,8.0,0.3355,0.9490000000000001
19,1.0,9.0,0.3345,0.9490000000000001
20,2.0,0.0,0.29800000000000004,0.9390000000000001
21,2.0,1.0,0.3075,0.9390000000000001
22,2.0,2.0,0.32299999999999995,0.9390000000000001
23,2.0,3.0,0.31200000000000006,0.9390000000000001
24,2.0,4.0,0.3125,0.9390000000000001
25,2.0,5.0,0.3165,0.9390000000000001
26,2.0,6.0,0.3135,0.9390000000000001
27,2.0,7.0,0.31100000000000005,0.9390000000000001
28,2.0,8.0,0.31200000000000006,0.9390000000000001
29,2.0,9.0,0.31999999999999995,0.9390000000000001
30,3.0,0.0,0.3025,0.904
31,3.0,1.0,0.30500000000000005,0.904
32,3.0,2.0,0.30700000000000005,0.904
33,3.0,3.0,0.30700000000000005,0.904
34,3.0,4.0,0.3125,0.904
35,3.0,5.0,0.3065,0.904
36,3.0,6.0,0.3085,0.904
37,3.0,7.0,0.31100000000000005,0.904
38,3.0,8.0,0.3105,0.904
39,3.0,9.0,0.3075,0.904
40,4.0,0.0,0.3135,0.9560000000000001
41,4.0,1.0,0.29900000000000004,0.9560000000000001
42,4.0,2.0,0.31799999999999995,0.9560000000000001
43,4.0,3.0,0.3055,0.9560000000000001
44,4.0,4.0,0.31899999999999995,0.9560000000000001
45,4.0,5.0,0.31799999999999995,0.9560000000000001
46,4.0,6.0,0.3075,0.9560000000000001
47,4.0,7.0,0.3165,0.9560000000000001
48,4.0,8.0,0.3085,0.9560000000000001
49,4.0,9.0,0.31399999999999995,0.9560000000000001
50,5.0,0.0,0.30600000000000005,0.917
51,5.0,1.0,0.3175,0.917
52,5.0,2.0,0.3095,0.917
53,5.0,3.0,0.30700000000000005,0.917
54,5.0,4.0,0.3075,0.917
55,5.0,5.0,0.3185,0.917
56,5.0,6.0,0.30500000000000005,0.917
57,5.0,7.0,0.3115,0.917
58,5.0,8.0,0.30700000000000005,0.917
59,5.0,9.0,0.3085,0.917
60,10.0,0.0,0.32299999999999995,0.932
61,10.0,1.0,0.31100000000000005,0.932
62,10.0,2.0,0.3195,0.932
63,10.0,3.0,0.30900000000000005,0.932
64,10.0,4.0,0.3045,0.932
65,10.0,5.0,0.31200000000000006,0.932
66,10.0,6.0,0.31399999999999995,0.932
67,10.0,7.0,0.3085,0.932
68,10.0,8.0,0.3085,0.932
69,10.0,9.0,0.2995,0.932
70,20.0,0.0,0.2845,0.9720000000000001
71,20.0,1.0,0.2955,0.9720000000000001
72,20.0,2.0,0.31200000000000006,0.9720000000000001
73,20.0,3.0,0.30400000000000005,0.9720000000000001
74,20.0,4.0,0.30500000000000005,0.9720000000000001
75,20.0,5.0,0.30100000000000005,0.9720000000000001
76,20.0,6.0,0.3045,0.9720000000000001
77,20.0,7.0,0.3115,0.9720000000000001
78,20.0,8.0,0.30900000000000005,0.9720000000000001
79,20.0,9.0,0.29600000000000004,0.9720000000000001
