{'deploy': True, 'tag': '05_ood/02_domain_alpha_t', 'seed': 10, 'device': 'cuda:0', 'reps': 10, 'loss': {'alpha': 0.5, 'tune_alpha': True, 'group_task_loss': True}, 'task': {'dataset': 'domain_net', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target': 0, 'ood': [2], 'augment': False, 'n': 100, 'm_n': 0.25, 'beta': 0.5, 'custom_sampler': False, 'm_cinic': 1, 'm_cinic_neg': 0.0}, 'hp': {'epochs': 100, 'bs': 16, 'lr': 0.01}, 'net': 'conv'}
Files already downloaded and verified
Files already downloaded and verified
{'epoch': 1, 'train_loss': 1.4195, 'train_acc': 0.572, 'task_loss': (0.0957, 1.3238)}
{'epoch': 2, 'train_loss': 0.8918, 'train_acc': 0.604, 'task_loss': (0.1216, 0.7702)}
{'epoch': 3, 'train_loss': 0.6974, 'train_acc': 0.704, 'task_loss': (0.1369, 0.5604)}
{'epoch': 4, 'train_loss': 0.3619, 'train_acc': 0.704, 'task_loss': (0.129, 0.2328)}
{'epoch': 5, 'train_loss': 0.5203, 'train_acc': 0.752, 'task_loss': (0.0945, 0.4258)}
{'epoch': 6, 'train_loss': 0.7933, 'train_acc': 0.588, 'task_loss': (0.2331, 0.5603)}
{'epoch': 7, 'train_loss': 0.2848, 'train_acc': 0.68, 'task_loss': (0.1436, 0.1412)}
{'epoch': 8, 'train_loss': 0.1807, 'train_acc': 0.772, 'task_loss': (0.089, 0.0918)}
{'epoch': 9, 'train_loss': 0.1329, 'train_acc': 0.808, 'task_loss': (0.0639, 0.069)}
{'epoch': 10, 'train_loss': 0.2064, 'train_acc': 0.752, 'task_loss': (0.0634, 0.143)}
{'epoch': 11, 'train_loss': 0.1881, 'train_acc': 0.76, 'task_loss': (0.0624, 0.1257)}
{'epoch': 12, 'train_loss': 0.1115, 'train_acc': 0.792, 'task_loss': (0.0646, 0.0469)}
{'epoch': 13, 'train_loss': 0.1255, 'train_acc': 0.828, 'task_loss': (0.0547, 0.0708)}
{'epoch': 14, 'train_loss': 0.0611, 'train_acc': 0.852, 'task_loss': (0.0508, 0.0103)}
{'epoch': 15, 'train_loss': 0.0851, 'train_acc': 0.844, 'task_loss': (0.0416, 0.0435)}
{'epoch': 16, 'train_loss': 0.0662, 'train_acc': 0.868, 'task_loss': (0.041, 0.0252)}
{'epoch': 17, 'train_loss': 0.0512, 'train_acc': 0.852, 'task_loss': (0.0404, 0.0108)}
{'epoch': 18, 'train_loss': 0.0405, 'train_acc': 0.884, 'task_loss': (0.0386, 0.0018)}
{'epoch': 19, 'train_loss': 0.0367, 'train_acc': 0.896, 'task_loss': (0.0309, 0.0057)}
{'epoch': 20, 'train_loss': 0.0311, 'train_acc': 0.916, 'task_loss': (0.0268, 0.0043)}
{'epoch': 21, 'train_loss': 0.03, 'train_acc': 0.912, 'task_loss': (0.0269, 0.0031)}
{'epoch': 22, 'train_loss': 0.0326, 'train_acc': 0.9, 'task_loss': (0.0283, 0.0042)}
{'epoch': 23, 'train_loss': 0.0455, 'train_acc': 0.924, 'task_loss': (0.022, 0.0235)}
{'epoch': 24, 'train_loss': 0.0921, 'train_acc': 0.796, 'task_loss': (0.0885, 0.0036)}
{'epoch': 25, 'train_loss': 0.0297, 'train_acc': 0.904, 'task_loss': (0.0279, 0.0018)}
{'epoch': 26, 'train_loss': 0.0275, 'train_acc': 0.928, 'task_loss': (0.0217, 0.0057)}
{'epoch': 27, 'train_loss': 0.0149, 'train_acc': 0.952, 'task_loss': (0.0139, 0.001)}
{'epoch': 28, 'train_loss': 0.0166, 'train_acc': 0.956, 'task_loss': (0.0138, 0.0028)}
{'epoch': 29, 'train_loss': 0.0156, 'train_acc': 0.968, 'task_loss': (0.0135, 0.0021)}
{'epoch': 30, 'train_loss': 0.0159, 'train_acc': 0.96, 'task_loss': (0.0133, 0.0025)}
{'epoch': 31, 'train_loss': 0.0153, 'train_acc': 0.956, 'task_loss': (0.0141, 0.0011)}
{'epoch': 32, 'train_loss': 0.0158, 'train_acc': 0.948, 'task_loss': (0.0143, 0.0015)}
{'epoch': 33, 'train_loss': 0.0141, 'train_acc': 0.964, 'task_loss': (0.0131, 0.001)}
{'epoch': 34, 'train_loss': 0.013, 'train_acc': 0.956, 'task_loss': (0.0113, 0.0017)}
{'epoch': 35, 'train_loss': 0.0091, 'train_acc': 0.984, 'task_loss': (0.0075, 0.0016)}
{'epoch': 36, 'train_loss': 0.0086, 'train_acc': 0.98, 'task_loss': (0.0076, 0.001)}
