,m,r,135
0,0.0,0.0,0.3275
1,0.0,1.0,0.3435
2,0.0,2.0,0.32099999999999995
3,0.0,3.0,0.3345
4,0.0,4.0,0.3155
5,0.0,5.0,0.33799999999999997
6,0.0,6.0,0.32599999999999996
7,0.0,7.0,0.3285
8,0.0,8.0,0.33499999999999996
9,0.0,9.0,0.32899999999999996
10,3.0,0.0,0.30800000000000005
11,3.0,1.0,0.3085
12,3.0,2.0,0.3115
13,3.0,3.0,0.3005
14,3.0,4.0,0.3225
15,3.0,5.0,0.31899999999999995
16,3.0,6.0,0.3215
17,3.0,7.0,0.29800000000000004
18,3.0,8.0,0.31399999999999995
19,3.0,9.0,0.3085
20,5.0,0.0,0.31899999999999995
21,5.0,1.0,0.2845
22,5.0,2.0,0.29700000000000004
23,5.0,3.0,0.28700000000000003
24,5.0,4.0,0.31399999999999995
25,5.0,5.0,0.3055
26,5.0,6.0,0.3045
27,5.0,7.0,0.30100000000000005
28,5.0,8.0,0.29200000000000004
29,5.0,9.0,0.29500000000000004
30,10.0,0.0,0.30800000000000005
31,10.0,1.0,0.3125
32,10.0,2.0,0.30200000000000005
33,10.0,3.0,0.30900000000000005
34,10.0,4.0,0.3015
35,10.0,5.0,0.3055
36,10.0,6.0,0.3165
37,10.0,7.0,0.3055
38,10.0,8.0,0.3145
39,10.0,9.0,0.30100000000000005
40,20.0,0.0,0.31899999999999995
41,20.0,1.0,0.30400000000000005
42,20.0,2.0,0.30700000000000005
43,20.0,3.0,0.3115
44,20.0,4.0,0.3115
45,20.0,5.0,0.30400000000000005
46,20.0,6.0,0.3235
47,20.0,7.0,0.29800000000000004
48,20.0,8.0,0.29800000000000004
49,20.0,9.0,0.3165
