,m,r,0
0,0.0,0.0,0.1995
1,0.0,1.0,0.21050000000000002
2,0.0,2.0,0.23950000000000005
3,0.0,3.0,0.18600000000000005
4,0.0,4.0,0.17700000000000005
5,0.0,5.0,0.1745
6,0.0,6.0,0.1735
7,0.0,7.0,0.20899999999999996
8,0.0,8.0,0.20550000000000002
9,0.0,9.0,0.1875
10,250.0,0.0,0.16500000000000004
11,250.0,1.0,0.14900000000000002
12,250.0,2.0,0.17200000000000004
13,250.0,3.0,0.18300000000000005
14,250.0,4.0,0.17800000000000005
15,250.0,5.0,0.18300000000000005
16,250.0,6.0,0.15149999999999997
17,250.0,7.0,0.17600000000000005
18,250.0,8.0,0.1875
19,250.0,9.0,0.1885
20,500.0,0.0,0.16249999999999998
21,500.0,1.0,0.16200000000000003
22,500.0,2.0,0.14249999999999996
23,500.0,3.0,0.14849999999999997
24,500.0,4.0,0.14200000000000002
25,500.0,5.0,0.15000000000000002
26,500.0,6.0,0.14
27,500.0,7.0,0.14200000000000002
28,500.0,8.0,0.1905
29,500.0,9.0,0.15949999999999998
30,750.0,0.0,0.15500000000000003
31,750.0,1.0,0.15149999999999997
32,750.0,2.0,0.19599999999999995
33,750.0,3.0,0.14849999999999997
34,750.0,4.0,0.16300000000000003
35,750.0,5.0,0.14500000000000002
36,750.0,6.0,0.15449999999999997
37,750.0,7.0,0.15049999999999997
38,750.0,8.0,0.14649999999999996
39,750.0,9.0,0.1755
40,1000.0,0.0,0.16249999999999998
41,1000.0,1.0,0.15100000000000002
42,1000.0,2.0,0.15700000000000003
43,1000.0,3.0,0.16649999999999998
44,1000.0,4.0,0.15249999999999997
45,1000.0,5.0,0.15900000000000003
46,1000.0,6.0,0.12549999999999994
47,1000.0,7.0,0.14900000000000002
48,1000.0,8.0,0.12949999999999995
49,1000.0,9.0,0.16100000000000003
50,1250.0,0.0,0.14800000000000002
51,1250.0,1.0,0.17000000000000004
52,1250.0,2.0,0.15600000000000003
53,1250.0,3.0,0.1765
54,1250.0,4.0,0.18100000000000005
55,1250.0,5.0,0.15049999999999997
56,1250.0,6.0,0.15400000000000003
57,1250.0,7.0,0.16200000000000003
58,1250.0,8.0,0.17149999999999999
59,1250.0,9.0,0.16800000000000004
60,1500.0,0.0,0.15549999999999997
61,1500.0,1.0,0.18100000000000005
62,1500.0,2.0,0.15700000000000003
63,1500.0,3.0,0.17300000000000004
64,1500.0,4.0,0.16400000000000003
65,1500.0,5.0,0.1915
66,1500.0,6.0,0.16249999999999998
67,1500.0,7.0,0.15900000000000003
68,1500.0,8.0,0.1875
69,1500.0,9.0,0.132
70,2000.0,0.0,0.16500000000000004
71,2000.0,1.0,0.14849999999999997
72,2000.0,2.0,0.17500000000000004
73,2000.0,3.0,0.21750000000000003
74,2000.0,4.0,0.13449999999999995
75,2000.0,5.0,0.15900000000000003
76,2000.0,6.0,0.17149999999999999
77,2000.0,7.0,0.18999999999999995
78,2000.0,8.0,0.15749999999999997
79,2000.0,9.0,0.1745
80,3000.0,0.0,0.17800000000000005
81,3000.0,1.0,0.16400000000000003
82,3000.0,2.0,0.16300000000000003
83,3000.0,3.0,0.16000000000000003
84,3000.0,4.0,0.16900000000000004
85,3000.0,5.0,0.17049999999999998
86,3000.0,6.0,0.16100000000000003
87,3000.0,7.0,0.15949999999999998
88,3000.0,8.0,0.1755
89,3000.0,9.0,0.2015
90,4000.0,0.0,0.16849999999999998
91,4000.0,1.0,0.20199999999999996
92,4000.0,2.0,0.1805
93,4000.0,3.0,0.18600000000000005
94,4000.0,4.0,0.16649999999999998
95,4000.0,5.0,0.1735
96,4000.0,6.0,0.20350000000000001
97,4000.0,7.0,0.1745
98,4000.0,8.0,0.17300000000000004
99,4000.0,9.0,0.21199999999999997
