,m,r,0
0,0.0,0.0,0.348
1,0.0,1.0,0.35050000000000003
2,0.0,2.0,0.35350000000000004
3,0.0,3.0,0.33799999999999997
4,0.0,4.0,0.351
5,0.0,5.0,0.3255
6,0.0,6.0,0.3415
7,0.0,7.0,0.33299999999999996
8,0.0,8.0,0.3315
9,0.0,9.0,0.3345
10,250.0,0.0,0.3305
11,250.0,1.0,0.3415
12,250.0,2.0,0.3215
13,250.0,3.0,0.3285
14,250.0,4.0,0.3235
15,250.0,5.0,0.3325
16,250.0,6.0,0.3135
17,250.0,7.0,0.3395
18,250.0,8.0,0.3345
19,250.0,9.0,0.32399999999999995
20,500.0,0.0,0.3245
21,500.0,1.0,0.32399999999999995
22,500.0,2.0,0.32799999999999996
23,500.0,3.0,0.3185
24,500.0,4.0,0.32799999999999996
25,500.0,5.0,0.3245
26,500.0,6.0,0.31599999999999995
27,500.0,7.0,0.3315
28,500.0,8.0,0.3235
29,500.0,9.0,0.3255
30,750.0,0.0,0.33299999999999996
31,750.0,1.0,0.31399999999999995
32,750.0,2.0,0.32199999999999995
33,750.0,3.0,0.3255
34,750.0,4.0,0.32699999999999996
35,750.0,5.0,0.31799999999999995
36,750.0,6.0,0.33199999999999996
37,750.0,7.0,0.3225
38,750.0,8.0,0.3195
39,750.0,9.0,0.3365
40,1000.0,0.0,0.33799999999999997
41,1000.0,1.0,0.32399999999999995
42,1000.0,2.0,0.31399999999999995
43,1000.0,3.0,0.3225
44,1000.0,4.0,0.33799999999999997
45,1000.0,5.0,0.3165
46,1000.0,6.0,0.31699999999999995
47,1000.0,7.0,0.3405
48,1000.0,8.0,0.31999999999999995
49,1000.0,9.0,0.3185
50,1250.0,0.0,0.3145
51,1250.0,1.0,0.33599999999999997
52,1250.0,2.0,0.32599999999999996
53,1250.0,3.0,0.3245
54,1250.0,4.0,0.31799999999999995
55,1250.0,5.0,0.3305
56,1250.0,6.0,0.34550000000000003
57,1250.0,7.0,0.3165
58,1250.0,8.0,0.33599999999999997
59,1250.0,9.0,0.31599999999999995
60,1500.0,0.0,0.32899999999999996
61,1500.0,1.0,0.33399999999999996
62,1500.0,2.0,0.3415
63,1500.0,3.0,0.32599999999999996
64,1500.0,4.0,0.32299999999999995
65,1500.0,5.0,0.3065
66,1500.0,6.0,0.31999999999999995
67,1500.0,7.0,0.33299999999999996
68,1500.0,8.0,0.32199999999999995
69,1500.0,9.0,0.3375
70,2000.0,0.0,0.32399999999999995
71,2000.0,1.0,0.3115
72,2000.0,2.0,0.3145
73,2000.0,3.0,0.33299999999999996
74,2000.0,4.0,0.32899999999999996
75,2000.0,5.0,0.31699999999999995
76,2000.0,6.0,0.3095
77,2000.0,7.0,0.3295
78,2000.0,8.0,0.32599999999999996
79,2000.0,9.0,0.32499999999999996
80,3000.0,0.0,0.32099999999999995
81,3000.0,1.0,0.3165
82,3000.0,2.0,0.33399999999999996
83,3000.0,3.0,0.31599999999999995
84,3000.0,4.0,0.34950000000000003
85,3000.0,5.0,0.3075
86,3000.0,6.0,0.3275
87,3000.0,7.0,0.345
88,3000.0,8.0,0.31999999999999995
89,3000.0,9.0,0.3335
90,4000.0,0.0,0.3105
91,4000.0,1.0,0.3205
92,4000.0,2.0,0.3205
93,4000.0,3.0,0.33199999999999996
94,4000.0,4.0,0.32699999999999996
95,4000.0,5.0,0.3155
96,4000.0,6.0,0.3235
97,4000.0,7.0,0.3065
98,4000.0,8.0,0.29700000000000004
99,4000.0,9.0,0.32399999999999995
