,m,r,0
0,0.0,0.0,0.348
1,0.0,1.0,0.35050000000000003
2,0.0,2.0,0.35350000000000004
3,0.0,3.0,0.33799999999999997
4,0.0,4.0,0.351
5,0.0,5.0,0.3255
6,0.0,6.0,0.3415
7,0.0,7.0,0.33299999999999996
8,0.0,8.0,0.3315
9,0.0,9.0,0.3345
10,0.0,10.0,0.32899999999999996
11,0.0,11.0,0.3375
12,0.0,12.0,0.32299999999999995
13,0.0,13.0,0.3145
14,0.0,14.0,0.3365
15,0.0,15.0,0.34450000000000003
16,0.0,16.0,0.3335
17,0.0,17.0,0.34199999999999997
18,0.0,18.0,0.33799999999999997
19,0.0,19.0,0.347
20,250.0,0.0,0.3205
21,250.0,1.0,0.32299999999999995
22,250.0,2.0,0.3225
23,250.0,3.0,0.32699999999999996
24,250.0,4.0,0.3165
25,250.0,5.0,0.32999999999999996
26,250.0,6.0,0.3255
27,250.0,7.0,0.3375
28,250.0,8.0,0.30800000000000005
29,250.0,9.0,0.3185
30,250.0,10.0,0.32499999999999996
31,250.0,11.0,0.32399999999999995
32,250.0,12.0,0.31899999999999995
33,250.0,13.0,0.32699999999999996
34,250.0,14.0,0.3275
35,250.0,15.0,0.33399999999999996
36,250.0,16.0,0.30700000000000005
37,250.0,17.0,0.34199999999999997
38,250.0,18.0,0.32399999999999995
39,250.0,19.0,0.3135
40,500.0,0.0,0.32699999999999996
41,500.0,1.0,0.3065
42,500.0,2.0,0.3335
43,500.0,3.0,0.3155
44,500.0,4.0,0.32499999999999996
45,500.0,5.0,0.33499999999999996
46,500.0,6.0,0.32199999999999995
47,500.0,7.0,0.3335
48,500.0,8.0,0.3255
49,500.0,9.0,0.33599999999999997
50,500.0,10.0,0.31899999999999995
51,500.0,11.0,0.3225
52,500.0,12.0,0.3215
53,500.0,13.0,0.31599999999999995
54,500.0,14.0,0.3365
55,500.0,15.0,0.3055
56,500.0,16.0,0.3195
57,500.0,17.0,0.3135
58,500.0,18.0,0.3355
59,500.0,19.0,0.3265
60,750.0,0.0,0.3345
61,750.0,1.0,0.33199999999999996
62,750.0,2.0,0.32599999999999996
63,750.0,3.0,0.3315
64,750.0,4.0,0.31799999999999995
65,750.0,5.0,0.3215
66,750.0,6.0,0.3195
67,750.0,7.0,0.3225
68,750.0,8.0,0.3225
69,750.0,9.0,0.3285
70,750.0,10.0,0.33799999999999997
71,750.0,11.0,0.3325
72,750.0,12.0,0.3255
73,750.0,13.0,0.33099999999999996
74,750.0,14.0,0.3275
75,750.0,15.0,0.3225
76,750.0,16.0,0.33099999999999996
77,750.0,17.0,0.3275
78,750.0,18.0,0.33099999999999996
79,750.0,19.0,0.32599999999999996
80,1000.0,0.0,0.32899999999999996
81,1000.0,1.0,0.3175
82,1000.0,2.0,0.3235
83,1000.0,3.0,0.3275
84,1000.0,4.0,0.32499999999999996
85,1000.0,5.0,0.3325
86,1000.0,6.0,0.3375
87,1000.0,7.0,0.31699999999999995
88,1000.0,8.0,0.32499999999999996
89,1000.0,9.0,0.32899999999999996
90,1000.0,10.0,0.3215
91,1000.0,11.0,0.3275
92,1000.0,12.0,0.31799999999999995
93,1000.0,13.0,0.3325
94,1000.0,14.0,0.3345
95,1000.0,15.0,0.32199999999999995
96,1000.0,16.0,0.33199999999999996
97,1000.0,17.0,0.34099999999999997
98,1000.0,18.0,0.32899999999999996
99,1000.0,19.0,0.31499999999999995
100,1250.0,0.0,0.3205
101,1250.0,1.0,0.34099999999999997
102,1250.0,2.0,0.32499999999999996
103,1250.0,3.0,0.31899999999999995
104,1250.0,4.0,0.3195
105,1250.0,5.0,0.32599999999999996
106,1250.0,6.0,0.3295
107,1250.0,7.0,0.3165
108,1250.0,8.0,0.3435
109,1250.0,9.0,0.3325
110,1250.0,10.0,0.33199999999999996
111,1250.0,11.0,0.34550000000000003
112,1250.0,12.0,0.3235
113,1250.0,13.0,0.3385
114,1250.0,14.0,0.31899999999999995
115,1250.0,15.0,0.3295
116,1250.0,16.0,0.33799999999999997
117,1250.0,17.0,0.3365
118,1250.0,18.0,0.33499999999999996
119,1250.0,19.0,0.32299999999999995
120,1500.0,0.0,0.33199999999999996
121,1500.0,1.0,0.32499999999999996
122,1500.0,2.0,0.32299999999999995
123,1500.0,3.0,0.3245
124,1500.0,4.0,0.31000000000000005
125,1500.0,5.0,0.3335
126,1500.0,6.0,0.31599999999999995
127,1500.0,7.0,0.32799999999999996
128,1500.0,8.0,0.3345
129,1500.0,9.0,0.3175
130,1500.0,10.0,0.3325
131,1500.0,11.0,0.33199999999999996
132,1500.0,12.0,0.3405
133,1500.0,13.0,0.33199999999999996
134,1500.0,14.0,0.31699999999999995
135,1500.0,15.0,0.3165
136,1500.0,16.0,0.32999999999999996
137,1500.0,17.0,0.32299999999999995
138,1500.0,18.0,0.3175
139,1500.0,19.0,0.3245
140,2000.0,0.0,0.3005
141,2000.0,1.0,0.3225
142,2000.0,2.0,0.31999999999999995
143,2000.0,3.0,0.31200000000000006
144,2000.0,4.0,0.32899999999999996
145,2000.0,5.0,0.31999999999999995
146,2000.0,6.0,0.3045
147,2000.0,7.0,0.32099999999999995
148,2000.0,8.0,0.3145
149,2000.0,9.0,0.3335
150,2000.0,10.0,0.3095
151,2000.0,11.0,0.3375
152,2000.0,12.0,0.3305
153,2000.0,13.0,0.32499999999999996
154,2000.0,14.0,0.34099999999999997
155,2000.0,15.0,0.3215
156,2000.0,16.0,0.3235
157,2000.0,17.0,0.3295
158,2000.0,18.0,0.33799999999999997
159,2000.0,19.0,0.3235
160,3000.0,0.0,0.345
161,3000.0,1.0,0.3325
162,3000.0,2.0,0.31599999999999995
163,3000.0,3.0,0.3235
164,3000.0,4.0,0.3145
165,3000.0,5.0,0.3315
166,3000.0,6.0,0.3185
167,3000.0,7.0,0.31699999999999995
168,3000.0,8.0,0.3275
169,3000.0,9.0,0.32599999999999996
170,3000.0,10.0,0.3355
171,3000.0,11.0,0.3195
172,3000.0,12.0,0.3415
173,3000.0,13.0,0.3185
174,3000.0,14.0,0.3285
175,3000.0,15.0,0.32899999999999996
176,3000.0,16.0,0.3205
177,3000.0,17.0,0.3285
178,3000.0,18.0,0.31999999999999995
179,3000.0,19.0,0.3215
180,4000.0,0.0,0.31599999999999995
181,4000.0,1.0,0.3125
182,4000.0,2.0,0.3175
183,4000.0,3.0,0.3245
184,4000.0,4.0,0.31699999999999995
185,4000.0,5.0,0.3295
186,4000.0,6.0,0.3235
187,4000.0,7.0,0.31599999999999995
188,4000.0,8.0,0.3115
189,4000.0,9.0,0.3045
190,4000.0,10.0,0.3135
191,4000.0,11.0,0.32699999999999996
192,4000.0,12.0,0.3165
193,4000.0,13.0,0.32299999999999995
194,4000.0,14.0,0.3275
195,4000.0,15.0,0.3165
196,4000.0,16.0,0.3145
197,4000.0,17.0,0.30400000000000005
198,4000.0,18.0,0.3185
199,4000.0,19.0,0.3295
