,m,r,0
0,0.0,0.0,0.611
1,0.0,1.0,0.5045
2,0.0,2.0,0.37849999999999995
3,0.0,3.0,0.46399999999999997
4,0.0,4.0,0.489
5,0.0,5.0,0.49550000000000005
6,0.0,6.0,0.4585
7,0.0,7.0,0.504
8,0.0,8.0,0.48550000000000004
9,0.0,9.0,0.5825
10,250.0,0.0,0.10499999999999998
11,250.0,1.0,0.11099999999999999
12,250.0,2.0,0.10299999999999998
13,250.0,3.0,0.10099999999999998
14,250.0,4.0,0.10399999999999998
15,250.0,5.0,0.09650000000000003
16,250.0,6.0,0.09899999999999998
17,250.0,7.0,0.09799999999999998
18,250.0,8.0,0.10499999999999998
19,250.0,9.0,0.09599999999999997
20,500.0,0.0,0.08699999999999997
21,500.0,1.0,0.08999999999999997
22,500.0,2.0,0.09450000000000003
23,500.0,3.0,0.09099999999999997
24,500.0,4.0,0.08350000000000002
25,500.0,5.0,0.09299999999999997
26,500.0,6.0,0.08650000000000002
27,500.0,7.0,0.09350000000000003
28,500.0,8.0,0.09699999999999998
29,500.0,9.0,0.09250000000000003
30,750.0,0.0,0.09099999999999997
31,750.0,1.0,0.09150000000000003
32,750.0,2.0,0.08099999999999996
33,750.0,3.0,0.08350000000000002
34,750.0,4.0,0.09050000000000002
35,750.0,5.0,0.08999999999999997
36,750.0,6.0,0.08899999999999997
37,750.0,7.0,0.08399999999999996
38,750.0,8.0,0.08650000000000002
39,750.0,9.0,0.08999999999999997
40,1000.0,0.0,0.07699999999999996
41,1000.0,1.0,0.06799999999999995
42,1000.0,2.0,0.08150000000000002
43,1000.0,3.0,0.0685
44,1000.0,4.0,0.07350000000000001
45,1000.0,5.0,0.07650000000000001
46,1000.0,6.0,0.0685
47,1000.0,7.0,0.0675
48,1000.0,8.0,0.0675
49,1000.0,9.0,0.07999999999999996
50,1250.0,0.0,0.0675
51,1250.0,1.0,0.07499999999999996
52,1250.0,2.0,0.06399999999999995
53,1250.0,3.0,0.07399999999999995
54,1250.0,4.0,0.0695
55,1250.0,5.0,0.07199999999999995
56,1250.0,6.0,0.06799999999999995
57,1250.0,7.0,0.07799999999999996
58,1250.0,8.0,0.07750000000000001
59,1250.0,9.0,0.07299999999999995
60,1500.0,0.0,0.07599999999999996
61,1500.0,1.0,0.06699999999999995
62,1500.0,2.0,0.06799999999999995
63,1500.0,3.0,0.06899999999999995
64,1500.0,4.0,0.06899999999999995
65,1500.0,5.0,0.062000000000000055
66,1500.0,6.0,0.05800000000000005
67,1500.0,7.0,0.0675
68,1500.0,8.0,0.06399999999999995
69,1500.0,9.0,0.07150000000000001
70,2000.0,0.0,0.06299999999999994
71,2000.0,1.0,0.05900000000000005
72,2000.0,2.0,0.05800000000000005
73,2000.0,3.0,0.05700000000000005
74,2000.0,4.0,0.06000000000000005
75,2000.0,5.0,0.05700000000000005
76,2000.0,6.0,0.05049999999999999
77,2000.0,7.0,0.06000000000000005
78,2000.0,8.0,0.06000000000000005
79,2000.0,9.0,0.06000000000000005
80,3000.0,0.0,0.058499999999999996
81,3000.0,1.0,0.052000000000000046
82,3000.0,2.0,0.0595
83,3000.0,3.0,0.052000000000000046
84,3000.0,4.0,0.055499999999999994
85,3000.0,5.0,0.05349999999999999
86,3000.0,6.0,0.052000000000000046
87,3000.0,7.0,0.05249999999999999
88,3000.0,8.0,0.04749999999999999
89,3000.0,9.0,0.062000000000000055
90,4000.0,0.0,0.04500000000000004
91,4000.0,1.0,0.05349999999999999
92,4000.0,2.0,0.050000000000000044
93,4000.0,3.0,0.05349999999999999
94,4000.0,4.0,0.050000000000000044
95,4000.0,5.0,0.045499999999999985
96,4000.0,6.0,0.051000000000000045
97,4000.0,7.0,0.05400000000000005
98,4000.0,8.0,0.04849999999999999
99,4000.0,9.0,0.05400000000000005
