,m,r,0
0,0.0,0.0,0.32799999999999996
1,0.0,1.0,0.33299999999999996
2,0.0,2.0,0.34299999999999997
3,0.0,3.0,0.351
4,0.0,4.0,0.36950000000000005
5,0.0,5.0,0.34750000000000003
6,0.0,6.0,0.345
7,0.0,7.0,0.34099999999999997
8,0.0,8.0,0.37749999999999995
9,0.0,9.0,0.3315
10,250.0,0.0,0.30600000000000005
11,250.0,1.0,0.31499999999999995
12,250.0,2.0,0.3095
13,250.0,3.0,0.3095
14,250.0,4.0,0.3185
15,250.0,5.0,0.32599999999999996
16,250.0,6.0,0.3305
17,250.0,7.0,0.3275
18,250.0,8.0,0.32699999999999996
19,250.0,9.0,0.3245
20,500.0,0.0,0.3325
21,500.0,1.0,0.3215
22,500.0,2.0,0.3375
23,500.0,3.0,0.3105
24,500.0,4.0,0.3385
25,500.0,5.0,0.3185
26,500.0,6.0,0.29700000000000004
27,500.0,7.0,0.33099999999999996
28,500.0,8.0,0.3095
29,500.0,9.0,0.3315
30,750.0,0.0,0.2965
31,750.0,1.0,0.3245
32,750.0,2.0,0.30300000000000005
33,750.0,3.0,0.3105
34,750.0,4.0,0.31999999999999995
35,750.0,5.0,0.3275
36,750.0,6.0,0.3035
37,750.0,7.0,0.3185
38,750.0,8.0,0.33199999999999996
39,750.0,9.0,0.3285
40,1000.0,0.0,0.30500000000000005
41,1000.0,1.0,0.3035
42,1000.0,2.0,0.3035
43,1000.0,3.0,0.2885
44,1000.0,4.0,0.278
45,1000.0,5.0,0.32499999999999996
46,1000.0,6.0,0.28700000000000003
47,1000.0,7.0,0.30500000000000005
48,1000.0,8.0,0.2995
49,1000.0,9.0,0.2975
50,1250.0,0.0,0.29100000000000004
51,1250.0,1.0,0.3085
52,1250.0,2.0,0.29000000000000004
53,1250.0,3.0,0.30600000000000005
54,1250.0,4.0,0.31399999999999995
55,1250.0,5.0,0.28700000000000003
56,1250.0,6.0,0.31699999999999995
57,1250.0,7.0,0.29800000000000004
58,1250.0,8.0,0.3105
59,1250.0,9.0,0.32799999999999996
60,1500.0,0.0,0.2925
61,1500.0,1.0,0.2905
62,1500.0,2.0,0.2955
63,1500.0,3.0,0.29600000000000004
64,1500.0,4.0,0.3025
65,1500.0,5.0,0.3315
66,1500.0,6.0,0.28300000000000003
67,1500.0,7.0,0.2925
68,1500.0,8.0,0.2955
69,1500.0,9.0,0.3055
70,2000.0,0.0,0.2895
71,2000.0,1.0,0.2945
72,2000.0,2.0,0.28500000000000003
73,2000.0,3.0,0.31999999999999995
74,2000.0,4.0,0.2945
75,2000.0,5.0,0.3045
76,2000.0,6.0,0.27549999999999997
77,2000.0,7.0,0.30700000000000005
78,2000.0,8.0,0.2995
79,2000.0,9.0,0.2975
80,3000.0,0.0,0.29200000000000004
81,3000.0,1.0,0.2825
82,3000.0,2.0,0.27449999999999997
83,3000.0,3.0,0.29900000000000004
84,3000.0,4.0,0.28400000000000003
85,3000.0,5.0,0.30300000000000005
86,3000.0,6.0,0.26749999999999996
87,3000.0,7.0,0.28200000000000003
88,3000.0,8.0,0.28400000000000003
89,3000.0,9.0,0.30100000000000005
90,4000.0,0.0,0.277
91,4000.0,1.0,0.28
92,4000.0,2.0,0.29800000000000004
93,4000.0,3.0,0.27949999999999997
94,4000.0,4.0,0.274
95,4000.0,5.0,0.26349999999999996
96,4000.0,6.0,0.277
97,4000.0,7.0,0.31999999999999995
98,4000.0,8.0,0.29000000000000004
99,4000.0,9.0,0.28500000000000003
