,m,r,0
0,0.0,0.0,0.35
1,0.0,1.0,0.355
2,0.0,2.0,0.3395
3,0.0,3.0,0.33899999999999997
4,0.0,4.0,0.3365
5,0.0,5.0,0.3255
6,0.0,6.0,0.3425
7,0.0,7.0,0.32899999999999996
8,0.0,8.0,0.35850000000000004
9,0.0,9.0,0.346
10,0.0,10.0,0.3435
11,0.0,11.0,0.33999999999999997
12,0.0,12.0,0.33299999999999996
13,0.0,13.0,0.3335
14,0.0,14.0,0.34450000000000003
15,0.0,15.0,0.3345
16,0.0,16.0,0.349
17,0.0,17.0,0.34850000000000003
18,0.0,18.0,0.3355
19,0.0,19.0,0.32799999999999996
20,250.0,0.0,0.33099999999999996
21,250.0,1.0,0.33899999999999997
22,250.0,2.0,0.33399999999999996
23,250.0,3.0,0.34450000000000003
24,250.0,4.0,0.3295
25,250.0,5.0,0.3365
26,250.0,6.0,0.3365
27,250.0,7.0,0.3325
28,250.0,8.0,0.3395
29,250.0,9.0,0.32999999999999996
30,250.0,10.0,0.3255
31,250.0,11.0,0.32299999999999995
32,250.0,12.0,0.3225
33,250.0,13.0,0.33499999999999996
34,250.0,14.0,0.32699999999999996
35,250.0,15.0,0.32399999999999995
36,250.0,16.0,0.32799999999999996
37,250.0,17.0,0.32199999999999995
38,250.0,18.0,0.30600000000000005
39,250.0,19.0,0.3295
40,500.0,0.0,0.3305
41,500.0,1.0,0.33299999999999996
42,500.0,2.0,0.32299999999999995
43,500.0,3.0,0.3305
44,500.0,4.0,0.3285
45,500.0,5.0,0.3435
46,500.0,6.0,0.3315
47,500.0,7.0,0.3275
48,500.0,8.0,0.33799999999999997
49,500.0,9.0,0.3365
50,500.0,10.0,0.32699999999999996
51,500.0,11.0,0.3225
52,500.0,12.0,0.3345
53,500.0,13.0,0.32799999999999996
54,500.0,14.0,0.32899999999999996
55,500.0,15.0,0.34450000000000003
56,500.0,16.0,0.33999999999999997
57,500.0,17.0,0.32899999999999996
58,500.0,18.0,0.3355
59,500.0,19.0,0.3355
60,750.0,0.0,0.34650000000000003
61,750.0,1.0,0.35
62,750.0,2.0,0.3325
63,750.0,3.0,0.33299999999999996
64,750.0,4.0,0.3265
65,750.0,5.0,0.34450000000000003
66,750.0,6.0,0.3395
67,750.0,7.0,0.3395
68,750.0,8.0,0.3265
69,750.0,9.0,0.33099999999999996
70,750.0,10.0,0.33999999999999997
71,750.0,11.0,0.3335
72,750.0,12.0,0.3305
73,750.0,13.0,0.33899999999999997
74,750.0,14.0,0.33899999999999997
75,750.0,15.0,0.352
76,750.0,16.0,0.3305
77,750.0,17.0,0.3295
78,750.0,18.0,0.3245
79,750.0,19.0,0.34850000000000003
80,1000.0,0.0,0.33799999999999997
81,1000.0,1.0,0.35350000000000004
82,1000.0,2.0,0.32899999999999996
83,1000.0,3.0,0.34450000000000003
84,1000.0,4.0,0.33499999999999996
85,1000.0,5.0,0.345
86,1000.0,6.0,0.3385
87,1000.0,7.0,0.3385
