{'deploy': True, 'tag': '03_ood/task_agnostic', 'seed': 10, 'device': 'cuda:0', 'reps': 10, 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'task': {'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target': 0, 'ood': [4], 'augment': False, 'n': 50, 'm_n': 7.5, 'beta': 0.5, 'custom_sampler': False}, 'hp': {'epochs': 100, 'bs': 16, 'lr': 0.01}, 'net': 'conv'}
Files already downloaded and verified
Files already downloaded and verified
{'epoch': 1, 'train_loss': 0.5827, 'train_acc': 0.74}
{'epoch': 2, 'train_loss': 0.4559, 'train_acc': 0.8047}
{'epoch': 3, 'train_loss': 0.3081, 'train_acc': 0.8718}
{'epoch': 4, 'train_loss': 0.3759, 'train_acc': 0.8588}
{'epoch': 5, 'train_loss': 0.3688, 'train_acc': 0.8635}
{'epoch': 6, 'train_loss': 0.1971, 'train_acc': 0.9106}
{'epoch': 7, 'train_loss': 0.0945, 'train_acc': 0.9659}
{'epoch': 8, 'train_loss': 0.071, 'train_acc': 0.9776}
{'epoch': 9, 'train_loss': 0.0516, 'train_acc': 0.98}
{'epoch': 10, 'train_loss': 0.061, 'train_acc': 0.98}
{'epoch': 11, 'train_loss': 0.0219, 'train_acc': 0.9965}
{'epoch': 12, 'train_loss': 0.0119, 'train_acc': 1.0}
{'epoch': 13, 'train_loss': 0.0084, 'train_acc': 1.0}
{'epoch': 14, 'train_loss': 0.0057, 'train_acc': 0.9988}
{'epoch': 15, 'train_loss': 0.0038, 'train_acc': 1.0}
{'epoch': 16, 'train_loss': 0.0031, 'train_acc': 1.0}
{'epoch': 17, 'train_loss': 0.0023, 'train_acc': 1.0}
{'epoch': 18, 'train_loss': 0.0022, 'train_acc': 1.0}
{'epoch': 19, 'train_loss': 0.0021, 'train_acc': 1.0}
{'epoch': 20, 'train_loss': 0.0096, 'train_acc': 0.9976}
{'epoch': 21, 'train_loss': 0.0029, 'train_acc': 1.0}
{'epoch': 22, 'train_loss': 0.005, 'train_acc': 0.9988}
{'epoch': 23, 'train_loss': 0.0022, 'train_acc': 1.0}
