{'deploy': True, 'tag': '04_ood/task_agnostic', 'seed': 10, 'device': 'cuda:0', 'reps': 10, 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'task': {'dataset': 'cinic10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target': 0, 'ood': [4], 'augment': False, 'n': 10, 'm_n': 7, 'beta': 0.5, 'custom_sampler': False}, 'hp': {'epochs': 100, 'bs': 16, 'lr': 0.01}, 'net': 'conv'}
Files already downloaded and verified
Files already downloaded and verified
{'epoch': 1, 'train_loss': 1.6803, 'train_acc': 0.4112}
{'epoch': 2, 'train_loss': 1.175, 'train_acc': 0.5938}
{'epoch': 3, 'train_loss': 0.8773, 'train_acc': 0.6875}
{'epoch': 4, 'train_loss': 0.6936, 'train_acc': 0.7488}
{'epoch': 5, 'train_loss': 0.5313, 'train_acc': 0.81}
{'epoch': 6, 'train_loss': 0.363, 'train_acc': 0.8862}
{'epoch': 7, 'train_loss': 0.3018, 'train_acc': 0.9075}
{'epoch': 8, 'train_loss': 0.1759, 'train_acc': 0.9575}
{'epoch': 9, 'train_loss': 0.1035, 'train_acc': 0.9875}
{'epoch': 10, 'train_loss': 0.0971, 'train_acc': 0.98}
{'epoch': 11, 'train_loss': 0.093, 'train_acc': 0.9775}
{'epoch': 12, 'train_loss': 0.0499, 'train_acc': 0.9938}
{'epoch': 13, 'train_loss': 0.0287, 'train_acc': 0.9988}
{'epoch': 14, 'train_loss': 0.0201, 'train_acc': 1.0}
{'epoch': 15, 'train_loss': 0.0148, 'train_acc': 1.0}
{'epoch': 16, 'train_loss': 0.016, 'train_acc': 0.9988}
{'epoch': 17, 'train_loss': 0.0106, 'train_acc': 1.0}
{'epoch': 18, 'train_loss': 0.0083, 'train_acc': 1.0}
{'epoch': 19, 'train_loss': 0.0066, 'train_acc': 1.0}
{'epoch': 20, 'train_loss': 0.0059, 'train_acc': 1.0}
{'epoch': 21, 'train_loss': 0.0071, 'train_acc': 1.0}
{'epoch': 22, 'train_loss': 0.0054, 'train_acc': 1.0}
{'epoch': 23, 'train_loss': 0.0038, 'train_acc': 1.0}
{'epoch': 24, 'train_loss': 0.0036, 'train_acc': 1.0}
{'epoch': 25, 'train_loss': 0.0057, 'train_acc': 1.0}
{'epoch': 26, 'train_loss': 0.004, 'train_acc': 1.0}
{'epoch': 27, 'train_loss': 0.0032, 'train_acc': 1.0}
{'epoch': 28, 'train_loss': 0.0041, 'train_acc': 1.0}
{'epoch': 29, 'train_loss': 0.0036, 'train_acc': 1.0}
{'epoch': 30, 'train_loss': 0.0034, 'train_acc': 1.0}
{'epoch': 31, 'train_loss': 0.0026, 'train_acc': 1.0}
{'epoch': 32, 'train_loss': 0.0026, 'train_acc': 1.0}
{'epoch': 33, 'train_loss': 0.0026, 'train_acc': 1.0}
{'epoch': 34, 'train_loss': 0.0025, 'train_acc': 1.0}
