{'deploy': True, 'tag': '05_ood/00_domain_alpha_t', 'seed': 10, 'device': 'cuda:0', 'reps': 10, 'loss': {'alpha': 0.5, 'tune_alpha': True, 'group_task_loss': True}, 'task': {'dataset': 'domain_net', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target': 0, 'ood': [0], 'augment': False, 'n': 100, 'm_n': 5, 'beta': 0.5, 'custom_sampler': False, 'm_cinic': 1, 'm_cinic_neg': 0.0}, 'hp': {'epochs': 100, 'bs': 16, 'lr': 0.01}, 'net': 'conv'}
Files already downloaded and verified
Files already downloaded and verified
{'epoch': 1, 'train_loss': 0.363, 'train_acc': 0.8404, 'task_loss': (0.0543, 0.3087)}
{'epoch': 2, 'train_loss': 0.2233, 'train_acc': 0.9167, 'task_loss': (0.0253, 0.198)}
{'epoch': 3, 'train_loss': 0.1355, 'train_acc': 0.9531, 'task_loss': (0.0142, 0.1213)}
{'epoch': 4, 'train_loss': 0.0929, 'train_acc': 0.9589, 'task_loss': (0.012, 0.0809)}
{'epoch': 5, 'train_loss': 0.0606, 'train_acc': 0.973, 'task_loss': (0.0057, 0.0548)}
{'epoch': 6, 'train_loss': 0.0326, 'train_acc': 0.9906, 'task_loss': (0.0035, 0.029)}
{'epoch': 7, 'train_loss': 0.0092, 'train_acc': 1.0, 'task_loss': (0.0007, 0.0085)}
{'epoch': 8, 'train_loss': 0.0079, 'train_acc': 0.9988, 'task_loss': (0.0012, 0.0066)}
{'epoch': 9, 'train_loss': 0.0054, 'train_acc': 1.0, 'task_loss': (0.0006, 0.0049)}
{'epoch': 10, 'train_loss': 0.0081, 'train_acc': 0.9965, 'task_loss': (0.0009, 0.0072)}
{'epoch': 11, 'train_loss': 0.0074, 'train_acc': 0.9977, 'task_loss': (0.0006, 0.0068)}
{'epoch': 12, 'train_loss': 0.003, 'train_acc': 1.0, 'task_loss': (0.0002, 0.0028)}
{'epoch': 13, 'train_loss': 0.0078, 'train_acc': 0.9977, 'task_loss': (0.0008, 0.007)}
{'epoch': 14, 'train_loss': 0.0164, 'train_acc': 0.9965, 'task_loss': (0.0007, 0.0157)}
{'epoch': 15, 'train_loss': 0.0106, 'train_acc': 0.9988, 'task_loss': (0.0006, 0.01)}
{'epoch': 16, 'train_loss': 0.0082, 'train_acc': 0.9977, 'task_loss': (0.0013, 0.0069)}
{'epoch': 17, 'train_loss': 0.0024, 'train_acc': 1.0, 'task_loss': (1e-04, 0.0023)}
{'epoch': 18, 'train_loss': 0.0015, 'train_acc': 1.0, 'task_loss': (0.0002, 0.0013)}
{'epoch': 19, 'train_loss': 0.0035, 'train_acc': 0.9988, 'task_loss': (0.0002, 0.0033)}
{'epoch': 20, 'train_loss': 0.0043, 'train_acc': 1.0, 'task_loss': (0.0003, 0.0039)}
{'epoch': 21, 'train_loss': 0.0012, 'train_acc': 1.0, 'task_loss': (0.0002, 0.001)}
{'epoch': 22, 'train_loss': 0.001, 'train_acc': 1.0, 'task_loss': (0.0, 0.0009)}
{'epoch': 23, 'train_loss': 0.0004, 'train_acc': 1.0, 'task_loss': (1e-04, 0.0004)}
{'epoch': 24, 'train_loss': 0.0006, 'train_acc': 1.0, 'task_loss': (1e-04, 0.0005)}
{'epoch': 25, 'train_loss': 0.0012, 'train_acc': 1.0, 'task_loss': (0.0, 0.0011)}
{'epoch': 26, 'train_loss': 0.0057, 'train_acc': 0.9988, 'task_loss': (0.0007, 0.005)}
{'epoch': 27, 'train_loss': 0.001, 'train_acc': 1.0, 'task_loss': (1e-04, 0.0009)}
{'epoch': 28, 'train_loss': 0.0012, 'train_acc': 1.0, 'task_loss': (1e-04, 0.0011)}
{'epoch': 29, 'train_loss': 0.0005, 'train_acc': 1.0, 'task_loss': (1e-04, 0.0005)}
{'epoch': 30, 'train_loss': 0.0007, 'train_acc': 1.0, 'task_loss': (1e-04, 0.0006)}
{'epoch': 31, 'train_loss': 0.0011, 'train_acc': 1.0, 'task_loss': (1e-04, 0.001)}
{'epoch': 32, 'train_loss': 0.024, 'train_acc': 0.993, 'task_loss': (0.0011, 0.0229)}
{'epoch': 33, 'train_loss': 0.009, 'train_acc': 0.9977, 'task_loss': (0.0009, 0.008)}
{'epoch': 34, 'train_loss': 0.0082, 'train_acc': 0.9965, 'task_loss': (0.0004, 0.0077)}
{'epoch': 35, 'train_loss': 0.0068, 'train_acc': 0.9988, 'task_loss': (0.0007, 0.0061)}
{'epoch': 36, 'train_loss': 0.005, 'train_acc': 0.9988, 'task_loss': (1e-04, 0.0049)}
{'epoch': 37, 'train_loss': 0.0014, 'train_acc': 1.0, 'task_loss': (1e-04, 0.0013)}
{'epoch': 38, 'train_loss': 0.0013, 'train_acc': 1.0, 'task_loss': (0.0003, 0.0011)}
{'epoch': 39, 'train_loss': 0.0039, 'train_acc': 0.9988, 'task_loss': (1e-04, 0.0037)}
{'epoch': 40, 'train_loss': 0.0321, 'train_acc': 0.9941, 'task_loss': (0.0036, 0.0286)}
{'epoch': 41, 'train_loss': 0.0069, 'train_acc': 0.9988, 'task_loss': (0.0003, 0.0066)}
{'epoch': 42, 'train_loss': 0.0028, 'train_acc': 1.0, 'task_loss': (0.0004, 0.0024)}
{'epoch': 43, 'train_loss': 0.0015, 'train_acc': 1.0, 'task_loss': (0.0004, 0.0011)}
{'epoch': 44, 'train_loss': 0.0006, 'train_acc': 1.0, 'task_loss': (1e-04, 0.0006)}
{'epoch': 45, 'train_loss': 0.002, 'train_acc': 1.0, 'task_loss': (1e-04, 0.0019)}
{'epoch': 46, 'train_loss': 0.0008, 'train_acc': 1.0, 'task_loss': (1e-04, 0.0007)}
{'epoch': 47, 'train_loss': 0.002, 'train_acc': 0.9988, 'task_loss': (0.0011, 0.001)}
{'epoch': 48, 'train_loss': 0.0006, 'train_acc': 1.0, 'task_loss': (0.0, 0.0006)}
{'epoch': 49, 'train_loss': 0.0005, 'train_acc': 1.0, 'task_loss': (0.0, 0.0004)}
{'epoch': 50, 'train_loss': 0.0005, 'train_acc': 1.0, 'task_loss': (0.0, 0.0004)}
{'epoch': 51, 'train_loss': 0.0006, 'train_acc': 1.0, 'task_loss': (0.0, 0.0006)}
{'epoch': 52, 'train_loss': 0.0005, 'train_acc': 1.0, 'task_loss': (0.0, 0.0005)}
{'epoch': 53, 'train_loss': 0.0004, 'train_acc': 1.0, 'task_loss': (0.0, 0.0004)}
{'epoch': 54, 'train_loss': 0.0007, 'train_acc': 1.0, 'task_loss': (1e-04, 0.0006)}
{'epoch': 55, 'train_loss': 0.0004, 'train_acc': 1.0, 'task_loss': (1e-04, 0.0003)}
{'epoch': 56, 'train_loss': 0.0004, 'train_acc': 1.0, 'task_loss': (0.0, 0.0004)}
{'epoch': 57, 'train_loss': 0.0004, 'train_acc': 1.0, 'task_loss': (0.0, 0.0004)}
{'epoch': 58, 'train_loss': 0.0003, 'train_acc': 1.0, 'task_loss': (0.0, 0.0003)}
{'epoch': 59, 'train_loss': 0.0004, 'train_acc': 1.0, 'task_loss': (0.0, 0.0004)}
{'epoch': 60, 'train_loss': 0.0003, 'train_acc': 1.0, 'task_loss': (0.0, 0.0003)}
{'epoch': 61, 'train_loss': 0.0003, 'train_acc': 1.0, 'task_loss': (1e-04, 0.0003)}
{'epoch': 62, 'train_loss': 0.0004, 'train_acc': 1.0, 'task_loss': (0.0, 0.0003)}
{'epoch': 63, 'train_loss': 0.0005, 'train_acc': 1.0, 'task_loss': (0.0, 0.0004)}
{'epoch': 64, 'train_loss': 0.0003, 'train_acc': 1.0, 'task_loss': (0.0, 0.0003)}
{'epoch': 65, 'train_loss': 0.0002, 'train_acc': 1.0, 'task_loss': (0.0, 0.0002)}
{'epoch': 66, 'train_loss': 0.0013, 'train_acc': 1.0, 'task_loss': (0.0, 0.0013)}
{'epoch': 67, 'train_loss': 0.0007, 'train_acc': 1.0, 'task_loss': (0.0, 0.0007)}
{'epoch': 68, 'train_loss': 0.0004, 'train_acc': 1.0, 'task_loss': (0.0, 0.0004)}
{'epoch': 69, 'train_loss': 0.0005, 'train_acc': 1.0, 'task_loss': (0.0, 0.0004)}
{'epoch': 70, 'train_loss': 0.0003, 'train_acc': 1.0, 'task_loss': (0.0, 0.0003)}
{'epoch': 71, 'train_loss': 0.0005, 'train_acc': 1.0, 'task_loss': (0.0, 0.0004)}
{'epoch': 72, 'train_loss': 0.0002, 'train_acc': 1.0, 'task_loss': (0.0, 0.0002)}
{'epoch': 73, 'train_loss': 0.0003, 'train_acc': 1.0, 'task_loss': (0.0, 0.0002)}
{'epoch': 74, 'train_loss': 0.0003, 'train_acc': 1.0, 'task_loss': (0.0, 0.0003)}
{'epoch': 75, 'train_loss': 0.0004, 'train_acc': 1.0, 'task_loss': (0.0, 0.0004)}
{'epoch': 76, 'train_loss': 0.0004, 'train_acc': 1.0, 'task_loss': (0.0, 0.0004)}
{'epoch': 77, 'train_loss': 0.0004, 'train_acc': 1.0, 'task_loss': (0.0, 0.0004)}
{'epoch': 78, 'train_loss': 0.0002, 'train_acc': 1.0, 'task_loss': (0.0, 0.0002)}
{'epoch': 79, 'train_loss': 0.0003, 'train_acc': 1.0, 'task_loss': (0.0, 0.0003)}
{'epoch': 80, 'train_loss': 0.0002, 'train_acc': 1.0, 'task_loss': (0.0, 0.0002)}
{'epoch': 81, 'train_loss': 0.0002, 'train_acc': 1.0, 'task_loss': (0.0, 0.0002)}
{'epoch': 82, 'train_loss': 0.0002, 'train_acc': 1.0, 'task_loss': (0.0, 0.0002)}
{'epoch': 83, 'train_loss': 0.0002, 'train_acc': 1.0, 'task_loss': (0.0, 0.0002)}
{'epoch': 84, 'train_loss': 0.0005, 'train_acc': 1.0, 'task_loss': (0.0, 0.0005)}
{'epoch': 85, 'train_loss': 0.0003, 'train_acc': 1.0, 'task_loss': (0.0, 0.0002)}
