{'deploy': True, 'tag': '05_ood/00_domain_alpha_t', 'seed': 10, 'device': 'cuda:0', 'reps': 10, 'loss': {'alpha': 0.5, 'tune_alpha': True, 'group_task_loss': True}, 'task': {'dataset': 'domain_net', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target': 0, 'ood': [0], 'augment': False, 'n': 100, 'm_n': 0.25, 'beta': 0.5, 'custom_sampler': False, 'm_cinic': 1, 'm_cinic_neg': 0.0}, 'hp': {'epochs': 100, 'bs': 16, 'lr': 0.01}, 'net': 'conv'}
Files already downloaded and verified
Files already downloaded and verified
{'epoch': 1, 'train_loss': 0.9168, 'train_acc': 0.6, 'task_loss': (0.0939, 0.823)}
{'epoch': 2, 'train_loss': 0.7258, 'train_acc': 0.728, 'task_loss': (0.0954, 0.6305)}
{'epoch': 3, 'train_loss': 0.6035, 'train_acc': 0.784, 'task_loss': (0.0831, 0.5203)}
{'epoch': 4, 'train_loss': 0.5466, 'train_acc': 0.78, 'task_loss': (0.0751, 0.4715)}
{'epoch': 5, 'train_loss': 0.1125, 'train_acc': 0.892, 'task_loss': (0.053, 0.0595)}
{'epoch': 6, 'train_loss': 0.1993, 'train_acc': 0.872, 'task_loss': (0.0636, 0.1357)}
{'epoch': 7, 'train_loss': 0.1697, 'train_acc': 0.876, 'task_loss': (0.0454, 0.1243)}
{'epoch': 8, 'train_loss': 0.0709, 'train_acc': 0.896, 'task_loss': (0.0432, 0.0277)}
{'epoch': 9, 'train_loss': 0.0587, 'train_acc': 0.924, 'task_loss': (0.0315, 0.0272)}
{'epoch': 10, 'train_loss': 0.0424, 'train_acc': 0.92, 'task_loss': (0.038, 0.0044)}
{'epoch': 11, 'train_loss': 0.0689, 'train_acc': 0.908, 'task_loss': (0.0354, 0.0335)}
{'epoch': 12, 'train_loss': 0.1008, 'train_acc': 0.9, 'task_loss': (0.0402, 0.0606)}
{'epoch': 13, 'train_loss': 0.0386, 'train_acc': 0.944, 'task_loss': (0.0216, 0.017)}
{'epoch': 14, 'train_loss': 0.0473, 'train_acc': 0.92, 'task_loss': (0.0338, 0.0135)}
{'epoch': 15, 'train_loss': 0.0141, 'train_acc': 0.96, 'task_loss': (0.0134, 0.0007)}
{'epoch': 16, 'train_loss': 0.0125, 'train_acc': 0.968, 'task_loss': (0.0119, 0.0007)}
{'epoch': 17, 'train_loss': 0.0123, 'train_acc': 0.984, 'task_loss': (0.0102, 0.0021)}
{'epoch': 18, 'train_loss': 0.0112, 'train_acc': 0.98, 'task_loss': (0.0104, 0.0008)}
{'epoch': 19, 'train_loss': 0.0045, 'train_acc': 0.992, 'task_loss': (0.0041, 0.0004)}
{'epoch': 20, 'train_loss': 0.0082, 'train_acc': 0.98, 'task_loss': (0.0074, 0.0008)}
{'epoch': 21, 'train_loss': 0.0091, 'train_acc': 0.968, 'task_loss': (0.0073, 0.0018)}
{'epoch': 22, 'train_loss': 0.0055, 'train_acc': 0.988, 'task_loss': (0.0041, 0.0013)}
{'epoch': 23, 'train_loss': 0.0039, 'train_acc': 0.992, 'task_loss': (0.0036, 0.0003)}
{'epoch': 24, 'train_loss': 0.0052, 'train_acc': 0.984, 'task_loss': (0.0048, 0.0004)}
{'epoch': 25, 'train_loss': 0.0064, 'train_acc': 0.98, 'task_loss': (0.006, 0.0005)}
{'epoch': 26, 'train_loss': 0.0058, 'train_acc': 0.992, 'task_loss': (0.0051, 0.0007)}
{'epoch': 27, 'train_loss': 0.0018, 'train_acc': 1.0, 'task_loss': (0.0012, 0.0006)}
{'epoch': 28, 'train_loss': 0.0037, 'train_acc': 0.996, 'task_loss': (0.0031, 0.0006)}
{'epoch': 29, 'train_loss': 0.0036, 'train_acc': 0.988, 'task_loss': (0.0033, 0.0004)}
{'epoch': 30, 'train_loss': 0.0038, 'train_acc': 0.992, 'task_loss': (0.0033, 0.0005)}
{'epoch': 31, 'train_loss': 0.003, 'train_acc': 0.996, 'task_loss': (0.0022, 0.0008)}
{'epoch': 32, 'train_loss': 0.0047, 'train_acc': 0.992, 'task_loss': (0.0034, 0.0013)}
{'epoch': 33, 'train_loss': 0.0043, 'train_acc': 0.996, 'task_loss': (0.0038, 0.0005)}
{'epoch': 34, 'train_loss': 0.0035, 'train_acc': 0.992, 'task_loss': (0.0028, 0.0007)}
{'epoch': 35, 'train_loss': 0.0031, 'train_acc': 0.988, 'task_loss': (0.0027, 0.0004)}
{'epoch': 36, 'train_loss': 0.0032, 'train_acc': 0.996, 'task_loss': (0.0025, 0.0007)}
{'epoch': 37, 'train_loss': 0.0048, 'train_acc': 0.988, 'task_loss': (0.0043, 0.0006)}
{'epoch': 38, 'train_loss': 0.0025, 'train_acc': 0.996, 'task_loss': (0.0022, 0.0003)}
{'epoch': 39, 'train_loss': 0.0021, 'train_acc': 1.0, 'task_loss': (0.0016, 0.0005)}
{'epoch': 40, 'train_loss': 0.0034, 'train_acc': 0.992, 'task_loss': (0.0028, 0.0006)}
{'epoch': 41, 'train_loss': 0.0025, 'train_acc': 1.0, 'task_loss': (0.002, 0.0005)}
{'epoch': 42, 'train_loss': 0.0041, 'train_acc': 0.992, 'task_loss': (0.0036, 0.0005)}
{'epoch': 43, 'train_loss': 0.003, 'train_acc': 0.996, 'task_loss': (0.0026, 0.0004)}
{'epoch': 44, 'train_loss': 0.0017, 'train_acc': 0.996, 'task_loss': (0.0012, 0.0004)}
{'epoch': 45, 'train_loss': 0.0032, 'train_acc': 0.988, 'task_loss': (0.0028, 0.0004)}
{'epoch': 46, 'train_loss': 0.0026, 'train_acc': 0.992, 'task_loss': (0.0021, 0.0005)}
{'epoch': 47, 'train_loss': 0.0016, 'train_acc': 1.0, 'task_loss': (0.0012, 0.0004)}
{'epoch': 48, 'train_loss': 0.0013, 'train_acc': 1.0, 'task_loss': (0.0009, 0.0003)}
{'epoch': 49, 'train_loss': 0.0016, 'train_acc': 1.0, 'task_loss': (0.0013, 0.0003)}
{'epoch': 50, 'train_loss': 0.0032, 'train_acc': 0.996, 'task_loss': (0.0027, 0.0005)}
{'epoch': 51, 'train_loss': 0.0015, 'train_acc': 1.0, 'task_loss': (0.0013, 0.0002)}
{'epoch': 52, 'train_loss': 0.003, 'train_acc': 0.992, 'task_loss': (0.0025, 0.0004)}
{'epoch': 53, 'train_loss': 0.0019, 'train_acc': 1.0, 'task_loss': (0.0016, 0.0002)}
{'epoch': 54, 'train_loss': 0.0015, 'train_acc': 1.0, 'task_loss': (0.0009, 0.0005)}
{'epoch': 55, 'train_loss': 0.0019, 'train_acc': 1.0, 'task_loss': (0.0015, 0.0004)}
{'epoch': 56, 'train_loss': 0.0029, 'train_acc': 0.992, 'task_loss': (0.0025, 0.0004)}
{'epoch': 57, 'train_loss': 0.0023, 'train_acc': 0.996, 'task_loss': (0.002, 0.0002)}
{'epoch': 58, 'train_loss': 0.002, 'train_acc': 1.0, 'task_loss': (0.0017, 0.0003)}
{'epoch': 59, 'train_loss': 0.0015, 'train_acc': 1.0, 'task_loss': (0.0013, 0.0002)}
{'epoch': 60, 'train_loss': 0.0014, 'train_acc': 1.0, 'task_loss': (0.0011, 0.0003)}
{'epoch': 61, 'train_loss': 0.0016, 'train_acc': 1.0, 'task_loss': (0.0014, 0.0003)}
{'epoch': 62, 'train_loss': 0.0025, 'train_acc': 1.0, 'task_loss': (0.002, 0.0005)}
{'epoch': 63, 'train_loss': 0.0035, 'train_acc': 0.992, 'task_loss': (0.0031, 0.0005)}
{'epoch': 64, 'train_loss': 0.0023, 'train_acc': 0.992, 'task_loss': (0.0021, 0.0003)}
{'epoch': 65, 'train_loss': 0.0018, 'train_acc': 0.996, 'task_loss': (0.0016, 0.0002)}
{'epoch': 66, 'train_loss': 0.0042, 'train_acc': 0.992, 'task_loss': (0.0026, 0.0015)}
{'epoch': 67, 'train_loss': 0.001, 'train_acc': 1.0, 'task_loss': (0.0007, 0.0003)}
{'epoch': 68, 'train_loss': 0.0018, 'train_acc': 0.996, 'task_loss': (0.0016, 0.0002)}
{'epoch': 69, 'train_loss': 0.0016, 'train_acc': 1.0, 'task_loss': (0.0012, 0.0004)}
{'epoch': 70, 'train_loss': 0.0017, 'train_acc': 1.0, 'task_loss': (0.0015, 0.0002)}
{'epoch': 71, 'train_loss': 0.0028, 'train_acc': 0.996, 'task_loss': (0.0019, 0.0009)}
{'epoch': 72, 'train_loss': 0.0036, 'train_acc': 0.992, 'task_loss': (0.0029, 0.0006)}
{'epoch': 73, 'train_loss': 0.0013, 'train_acc': 1.0, 'task_loss': (0.001, 0.0003)}
{'epoch': 74, 'train_loss': 0.0012, 'train_acc': 1.0, 'task_loss': (0.0009, 0.0004)}
{'epoch': 75, 'train_loss': 0.003, 'train_acc': 0.992, 'task_loss': (0.0024, 0.0006)}
{'epoch': 76, 'train_loss': 0.0014, 'train_acc': 1.0, 'task_loss': (0.0013, 1e-04)}
{'epoch': 77, 'train_loss': 0.0019, 'train_acc': 1.0, 'task_loss': (0.0015, 0.0004)}
{'epoch': 78, 'train_loss': 0.0029, 'train_acc': 0.996, 'task_loss': (0.0025, 0.0004)}
{'epoch': 79, 'train_loss': 0.0019, 'train_acc': 0.996, 'task_loss': (0.0015, 0.0004)}
{'epoch': 80, 'train_loss': 0.0009, 'train_acc': 1.0, 'task_loss': (0.0007, 1e-04)}
{'epoch': 81, 'train_loss': 0.0018, 'train_acc': 1.0, 'task_loss': (0.0014, 0.0004)}
{'epoch': 82, 'train_loss': 0.0012, 'train_acc': 1.0, 'task_loss': (0.0009, 0.0003)}
{'epoch': 83, 'train_loss': 0.0014, 'train_acc': 1.0, 'task_loss': (0.0011, 0.0003)}
{'epoch': 84, 'train_loss': 0.0028, 'train_acc': 0.996, 'task_loss': (0.0026, 0.0002)}
{'epoch': 85, 'train_loss': 0.0046, 'train_acc': 1.0, 'task_loss': (0.0015, 0.0031)}
{'epoch': 86, 'train_loss': 0.0024, 'train_acc': 0.992, 'task_loss': (0.0019, 0.0005)}
{'epoch': 87, 'train_loss': 0.0011, 'train_acc': 1.0, 'task_loss': (0.001, 1e-04)}
{'epoch': 88, 'train_loss': 0.0027, 'train_acc': 0.996, 'task_loss': (0.0023, 0.0004)}
{'epoch': 89, 'train_loss': 0.0025, 'train_acc': 0.996, 'task_loss': (0.0022, 0.0003)}
{'epoch': 90, 'train_loss': 0.0021, 'train_acc': 0.992, 'task_loss': (0.0019, 0.0002)}
{'epoch': 91, 'train_loss': 0.0015, 'train_acc': 0.996, 'task_loss': (0.0013, 0.0003)}
{'epoch': 92, 'train_loss': 0.002, 'train_acc': 0.996, 'task_loss': (0.0016, 0.0003)}
{'epoch': 93, 'train_loss': 0.0017, 'train_acc': 0.996, 'task_loss': (0.0013, 0.0004)}
{'epoch': 94, 'train_loss': 0.0013, 'train_acc': 1.0, 'task_loss': (0.0009, 0.0004)}
{'epoch': 95, 'train_loss': 0.002, 'train_acc': 1.0, 'task_loss': (0.0016, 0.0004)}
{'epoch': 96, 'train_loss': 0.0012, 'train_acc': 1.0, 'task_loss': (0.0011, 0.0002)}
{'epoch': 97, 'train_loss': 0.0022, 'train_acc': 0.996, 'task_loss': (0.0019, 0.0003)}
{'epoch': 98, 'train_loss': 0.002, 'train_acc': 0.996, 'task_loss': (0.0014, 0.0006)}
{'epoch': 99, 'train_loss': 0.0018, 'train_acc': 1.0, 'task_loss': (0.0015, 0.0004)}
{'epoch': 100, 'train_loss': 0.0024, 'train_acc': 0.996, 'task_loss': (0.0013, 0.0012)}
{'run_num': 0, 'final_test_err': 0.18566775244299671}
{'epoch': 1, 'train_loss': 0.0089, 'train_acc': 0.996, 'task_loss': (0.0088, 1e-04)}
{'epoch': 2, 'train_loss': 0.0198, 'train_acc': 0.984, 'task_loss': (0.0192, 0.0006)}
{'epoch': 3, 'train_loss': 0.0057, 'train_acc': 1.0, 'task_loss': (0.0054, 0.0003)}
{'epoch': 4, 'train_loss': 0.0059, 'train_acc': 1.0, 'task_loss': (0.0056, 0.0003)}
{'epoch': 5, 'train_loss': 0.0026, 'train_acc': 1.0, 'task_loss': (0.0024, 1e-04)}
{'epoch': 6, 'train_loss': 0.005, 'train_acc': 1.0, 'task_loss': (0.0046, 0.0004)}
{'epoch': 7, 'train_loss': 0.0025, 'train_acc': 1.0, 'task_loss': (0.0024, 0.0002)}
{'epoch': 8, 'train_loss': 0.0025, 'train_acc': 1.0, 'task_loss': (0.0024, 1e-04)}
{'epoch': 9, 'train_loss': 0.0044, 'train_acc': 1.0, 'task_loss': (0.0043, 1e-04)}
{'epoch': 10, 'train_loss': 0.0011, 'train_acc': 1.0, 'task_loss': (0.001, 1e-04)}
{'epoch': 11, 'train_loss': 0.0149, 'train_acc': 0.988, 'task_loss': (0.0146, 0.0002)}
{'epoch': 12, 'train_loss': 0.0042, 'train_acc': 1.0, 'task_loss': (0.004, 0.0002)}
{'epoch': 13, 'train_loss': 0.0101, 'train_acc': 0.996, 'task_loss': (0.01, 1e-04)}
{'epoch': 14, 'train_loss': 0.0129, 'train_acc': 0.996, 'task_loss': (0.0127, 0.0002)}
{'epoch': 15, 'train_loss': 0.0087, 'train_acc': 0.996, 'task_loss': (0.0079, 0.0008)}
{'epoch': 16, 'train_loss': 0.0017, 'train_acc': 1.0, 'task_loss': (0.0015, 1e-04)}
{'epoch': 17, 'train_loss': 0.0023, 'train_acc': 1.0, 'task_loss': (0.0022, 1e-04)}
{'epoch': 18, 'train_loss': 0.0028, 'train_acc': 1.0, 'task_loss': (0.0026, 1e-04)}
{'epoch': 19, 'train_loss': 0.0035, 'train_acc': 1.0, 'task_loss': (0.0034, 1e-04)}
{'epoch': 20, 'train_loss': 0.0014, 'train_acc': 1.0, 'task_loss': (0.0013, 0.0002)}
{'epoch': 21, 'train_loss': 0.0043, 'train_acc': 1.0, 'task_loss': (0.0042, 0.0002)}
{'epoch': 22, 'train_loss': 0.0022, 'train_acc': 1.0, 'task_loss': (0.002, 0.0002)}
{'epoch': 23, 'train_loss': 0.0018, 'train_acc': 1.0, 'task_loss': (0.0016, 0.0002)}
{'epoch': 24, 'train_loss': 0.0012, 'train_acc': 1.0, 'task_loss': (0.0011, 1e-04)}
{'epoch': 25, 'train_loss': 0.0034, 'train_acc': 1.0, 'task_loss': (0.003, 0.0005)}
{'epoch': 26, 'train_loss': 0.0045, 'train_acc': 1.0, 'task_loss': (0.0041, 0.0005)}
{'epoch': 27, 'train_loss': 0.0009, 'train_acc': 1.0, 'task_loss': (0.0008, 1e-04)}
{'epoch': 28, 'train_loss': 0.0048, 'train_acc': 0.996, 'task_loss': (0.0047, 1e-04)}
{'epoch': 29, 'train_loss': 0.0016, 'train_acc': 1.0, 'task_loss': (0.0015, 1e-04)}
{'epoch': 30, 'train_loss': 0.0019, 'train_acc': 1.0, 'task_loss': (0.0017, 0.0002)}
{'epoch': 31, 'train_loss': 0.0099, 'train_acc': 0.996, 'task_loss': (0.0095, 0.0004)}
{'epoch': 32, 'train_loss': 0.0039, 'train_acc': 1.0, 'task_loss': (0.0038, 1e-04)}
{'epoch': 33, 'train_loss': 0.0014, 'train_acc': 1.0, 'task_loss': (0.0013, 1e-04)}
{'epoch': 34, 'train_loss': 0.0058, 'train_acc': 0.996, 'task_loss': (0.0056, 0.0002)}
{'epoch': 35, 'train_loss': 0.0023, 'train_acc': 1.0, 'task_loss': (0.0018, 0.0005)}
{'epoch': 36, 'train_loss': 0.0021, 'train_acc': 1.0, 'task_loss': (0.0019, 1e-04)}
{'epoch': 37, 'train_loss': 0.003, 'train_acc': 1.0, 'task_loss': (0.0029, 1e-04)}
{'epoch': 38, 'train_loss': 0.0008, 'train_acc': 1.0, 'task_loss': (0.0007, 1e-04)}
{'epoch': 39, 'train_loss': 0.0015, 'train_acc': 1.0, 'task_loss': (0.0014, 0.0002)}
{'epoch': 40, 'train_loss': 0.0009, 'train_acc': 1.0, 'task_loss': (0.0008, 1e-04)}
{'epoch': 41, 'train_loss': 0.0007, 'train_acc': 1.0, 'task_loss': (0.0007, 1e-04)}
{'epoch': 42, 'train_loss': 0.0008, 'train_acc': 1.0, 'task_loss': (0.0007, 1e-04)}
{'epoch': 43, 'train_loss': 0.0015, 'train_acc': 1.0, 'task_loss': (0.0014, 1e-04)}
{'epoch': 44, 'train_loss': 0.0013, 'train_acc': 1.0, 'task_loss': (0.0011, 0.0002)}
{'epoch': 45, 'train_loss': 0.0013, 'train_acc': 1.0, 'task_loss': (0.0012, 1e-04)}
{'epoch': 46, 'train_loss': 0.0009, 'train_acc': 1.0, 'task_loss': (0.0008, 1e-04)}
{'epoch': 47, 'train_loss': 0.0009, 'train_acc': 1.0, 'task_loss': (0.0008, 1e-04)}
{'epoch': 48, 'train_loss': 0.0028, 'train_acc': 1.0, 'task_loss': (0.0026, 0.0002)}
{'epoch': 49, 'train_loss': 0.0005, 'train_acc': 1.0, 'task_loss': (0.0004, 1e-04)}
{'epoch': 50, 'train_loss': 0.0008, 'train_acc': 1.0, 'task_loss': (0.0007, 1e-04)}
{'epoch': 51, 'train_loss': 0.0009, 'train_acc': 1.0, 'task_loss': (0.0008, 1e-04)}
{'epoch': 52, 'train_loss': 0.0006, 'train_acc': 1.0, 'task_loss': (0.0004, 1e-04)}
{'epoch': 53, 'train_loss': 0.0023, 'train_acc': 1.0, 'task_loss': (0.002, 0.0003)}
{'epoch': 54, 'train_loss': 0.0011, 'train_acc': 1.0, 'task_loss': (0.0008, 0.0003)}
{'epoch': 55, 'train_loss': 0.0007, 'train_acc': 1.0, 'task_loss': (0.0007, 0.0)}
{'epoch': 56, 'train_loss': 0.0009, 'train_acc': 1.0, 'task_loss': (0.0008, 1e-04)}
{'epoch': 57, 'train_loss': 0.0004, 'train_acc': 1.0, 'task_loss': (0.0003, 0.0)}
{'epoch': 58, 'train_loss': 0.0004, 'train_acc': 1.0, 'task_loss': (0.0004, 1e-04)}
{'epoch': 59, 'train_loss': 0.0025, 'train_acc': 1.0, 'task_loss': (0.0024, 1e-04)}
{'epoch': 60, 'train_loss': 0.0004, 'train_acc': 1.0, 'task_loss': (0.0003, 1e-04)}
{'epoch': 61, 'train_loss': 0.0005, 'train_acc': 1.0, 'task_loss': (0.0005, 1e-04)}
{'epoch': 62, 'train_loss': 0.0005, 'train_acc': 1.0, 'task_loss': (0.0005, 1e-04)}
{'epoch': 63, 'train_loss': 0.0018, 'train_acc': 1.0, 'task_loss': (0.0017, 1e-04)}
{'epoch': 64, 'train_loss': 0.0004, 'train_acc': 1.0, 'task_loss': (0.0004, 0.0)}
{'epoch': 65, 'train_loss': 0.0004, 'train_acc': 1.0, 'task_loss': (0.0003, 0.0)}
{'epoch': 66, 'train_loss': 0.001, 'train_acc': 1.0, 'task_loss': (0.0008, 0.0002)}
{'epoch': 67, 'train_loss': 0.0036, 'train_acc': 1.0, 'task_loss': (0.0032, 0.0003)}
{'epoch': 68, 'train_loss': 0.0005, 'train_acc': 1.0, 'task_loss': (0.0005, 1e-04)}
{'epoch': 69, 'train_loss': 0.0007, 'train_acc': 1.0, 'task_loss': (0.0006, 1e-04)}
{'epoch': 70, 'train_loss': 0.0008, 'train_acc': 1.0, 'task_loss': (0.0007, 0.0)}
{'epoch': 71, 'train_loss': 0.0031, 'train_acc': 0.996, 'task_loss': (0.0028, 0.0002)}
