,m,r,5
0,0.0,0.0,0.11950000000000005
1,0.0,1.0,0.11699999999999999
2,0.0,2.0,0.11699999999999999
3,0.0,3.0,0.11550000000000005
4,0.0,4.0,0.12
5,0.0,5.0,0.118
6,0.0,6.0,0.11399999999999999
7,0.0,7.0,0.13049999999999995
8,0.0,8.0,0.119
9,0.0,9.0,0.11950000000000005
10,1.0,0.0,0.15000000000000002
11,1.0,1.0,0.125
12,1.0,2.0,0.14100000000000001
13,1.0,3.0,0.12549999999999994
14,1.0,4.0,0.13249999999999995
15,1.0,5.0,0.135
16,1.0,6.0,0.12150000000000005
17,1.0,7.0,0.14149999999999996
18,1.0,8.0,0.139
19,1.0,9.0,0.14100000000000001
20,2.0,0.0,0.119
21,2.0,1.0,0.13449999999999995
22,2.0,2.0,0.133
23,2.0,3.0,0.13
24,2.0,4.0,0.12949999999999995
25,2.0,5.0,0.13149999999999995
26,2.0,6.0,0.12749999999999995
27,2.0,7.0,0.134
28,2.0,8.0,0.12949999999999995
29,2.0,9.0,0.13549999999999995
30,3.0,0.0,0.132
31,3.0,1.0,0.13
32,3.0,2.0,0.126
33,3.0,3.0,0.127
34,3.0,4.0,0.13049999999999995
35,3.0,5.0,0.13549999999999995
36,3.0,6.0,0.13349999999999995
37,3.0,7.0,0.14349999999999996
38,3.0,8.0,0.13349999999999995
39,3.0,9.0,0.14700000000000002
40,4.0,0.0,0.15000000000000002
41,4.0,1.0,0.14700000000000002
42,4.0,2.0,0.13
43,4.0,3.0,0.137
44,4.0,4.0,0.13
45,4.0,5.0,0.14200000000000002
46,4.0,6.0,0.14149999999999996
47,4.0,7.0,0.139
48,4.0,8.0,0.13349999999999995
49,4.0,9.0,0.138
50,5.0,0.0,0.13549999999999995
51,5.0,1.0,0.13849999999999996
52,5.0,2.0,0.14800000000000002
53,5.0,3.0,0.14400000000000002
54,5.0,4.0,0.14749999999999996
55,5.0,5.0,0.15249999999999997
56,5.0,6.0,0.14100000000000001
57,5.0,7.0,0.14200000000000002
58,5.0,8.0,0.13549999999999995
59,5.0,9.0,0.137
60,10.0,0.0,0.11350000000000005
61,10.0,1.0,0.12050000000000005
62,10.0,2.0,0.12
63,10.0,3.0,0.118
64,10.0,4.0,0.123
65,10.0,5.0,0.129
66,10.0,6.0,0.11599999999999999
67,10.0,7.0,0.11450000000000005
68,10.0,8.0,0.11950000000000005
69,10.0,9.0,0.12549999999999994
70,20.0,0.0,0.10550000000000004
71,20.0,1.0,0.10650000000000004
72,20.0,2.0,0.11199999999999999
73,20.0,3.0,0.10150000000000003
74,20.0,4.0,0.10850000000000004
75,20.0,5.0,0.11699999999999999
76,20.0,6.0,0.10599999999999998
77,20.0,7.0,0.10699999999999998
78,20.0,8.0,0.11550000000000005
79,20.0,9.0,0.10350000000000004
