,m,r,5
0,0.0,0.0,0.15749999999999997
1,0.0,1.0,0.15800000000000003
2,0.0,2.0,0.16700000000000004
3,0.0,3.0,0.15400000000000003
4,0.0,4.0,0.15449999999999997
5,0.0,5.0,0.15849999999999997
6,0.0,6.0,0.16349999999999998
7,0.0,7.0,0.16100000000000003
8,0.0,8.0,0.16849999999999998
9,0.0,9.0,0.15349999999999997
10,1.0,0.0,0.132
11,1.0,1.0,0.133
12,1.0,2.0,0.13749999999999996
13,1.0,3.0,0.14100000000000001
14,1.0,4.0,0.13949999999999996
15,1.0,5.0,0.14649999999999996
16,1.0,6.0,0.14
17,1.0,7.0,0.129
18,1.0,8.0,0.14349999999999996
19,1.0,9.0,0.14649999999999996
20,2.0,0.0,0.135
21,2.0,1.0,0.131
22,2.0,2.0,0.129
23,2.0,3.0,0.14349999999999996
24,2.0,4.0,0.12849999999999995
25,2.0,5.0,0.135
26,2.0,6.0,0.135
27,2.0,7.0,0.13649999999999995
28,2.0,8.0,0.13049999999999995
29,2.0,9.0,0.14200000000000002
30,3.0,0.0,0.127
31,3.0,1.0,0.11850000000000005
32,3.0,2.0,0.123
33,3.0,3.0,0.13549999999999995
34,3.0,4.0,0.129
35,3.0,5.0,0.11950000000000005
36,3.0,6.0,0.12549999999999994
37,3.0,7.0,0.12949999999999995
38,3.0,8.0,0.131
39,3.0,9.0,0.137
40,4.0,0.0,0.126
41,4.0,1.0,0.131
42,4.0,2.0,0.13949999999999996
43,4.0,3.0,0.127
44,4.0,4.0,0.13449999999999995
45,4.0,5.0,0.12949999999999995
46,4.0,6.0,0.12949999999999995
47,4.0,7.0,0.13549999999999995
48,4.0,8.0,0.13349999999999995
49,4.0,9.0,0.12649999999999995
50,5.0,0.0,0.12350000000000005
51,5.0,1.0,0.12
52,5.0,2.0,0.11650000000000005
53,5.0,3.0,0.131
54,5.0,4.0,0.124
55,5.0,5.0,0.12849999999999995
56,5.0,6.0,0.12549999999999994
57,5.0,7.0,0.123
58,5.0,8.0,0.127
59,5.0,9.0,0.12749999999999995
60,10.0,0.0,0.13249999999999995
61,10.0,1.0,0.12849999999999995
62,10.0,2.0,0.13
63,10.0,3.0,0.127
64,10.0,4.0,0.129
65,10.0,5.0,0.12150000000000005
66,10.0,6.0,0.13049999999999995
67,10.0,7.0,0.14049999999999996
68,10.0,8.0,0.124
69,10.0,9.0,0.137
70,20.0,0.0,0.123
71,20.0,1.0,0.12749999999999995
72,20.0,2.0,0.12849999999999995
73,20.0,3.0,0.11699999999999999
74,20.0,4.0,0.133
75,20.0,5.0,0.12849999999999995
76,20.0,6.0,0.127
77,20.0,7.0,0.129
78,20.0,8.0,0.12350000000000005
79,20.0,9.0,0.129
