{'deploy': True, 'tag': '01_prelim/lr', 'seed': 10, 'device': 'cuda:0', 'reps': 3, 'loss': {'α': 0.5, 'tune_α': False, 'group_task_loss': True}, 'task': {'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target': 0, 'ood': [1], 'augment': True, 'n': 50, 'm_n': 0, 'β': 0.5, 'custom_sampler': True}, 'hp': {'epochs': 100, 'bs': 64, 'lr': 0.1}, 'net': 'wrn16_4'}
Files already downloaded and verified
Files already downloaded and verified
{'epoch': 1, 'train_loss': 0.354, 'train_acc': 0.47, 'task_loss': (0.354, 0.0)}
{'epoch': 2, 'train_loss': 0.3399, 'train_acc': 0.51, 'task_loss': (0.3399, 0.0)}
{'epoch': 3, 'train_loss': 0.3004, 'train_acc': 0.61, 'task_loss': (0.3004, 0.0)}
{'epoch': 4, 'train_loss': 0.2587, 'train_acc': 0.76, 'task_loss': (0.2587, 0.0)}
{'epoch': 5, 'train_loss': 0.2436, 'train_acc': 0.77, 'task_loss': (0.2436, 0.0)}
{'epoch': 6, 'train_loss': 0.2515, 'train_acc': 0.78, 'task_loss': (0.2515, 0.0)}
{'epoch': 7, 'train_loss': 0.1987, 'train_acc': 0.86, 'task_loss': (0.1987, 0.0)}
{'epoch': 8, 'train_loss': 0.1472, 'train_acc': 0.9, 'task_loss': (0.1472, 0.0)}
{'epoch': 9, 'train_loss': 0.2028, 'train_acc': 0.81, 'task_loss': (0.2028, 0.0)}
{'epoch': 10, 'train_loss': 0.1564, 'train_acc': 0.85, 'task_loss': (0.1564, 0.0)}
{'epoch': 11, 'train_loss': 0.195, 'train_acc': 0.82, 'task_loss': (0.195, 0.0)}
{'epoch': 12, 'train_loss': 0.164, 'train_acc': 0.9, 'task_loss': (0.164, 0.0)}
{'epoch': 13, 'train_loss': 0.1596, 'train_acc': 0.83, 'task_loss': (0.1596, 0.0)}
{'epoch': 14, 'train_loss': 0.1364, 'train_acc': 0.9, 'task_loss': (0.1364, 0.0)}
{'epoch': 15, 'train_loss': 0.1045, 'train_acc': 0.94, 'task_loss': (0.1045, 0.0)}
{'epoch': 16, 'train_loss': 0.1362, 'train_acc': 0.9, 'task_loss': (0.1362, 0.0)}
{'epoch': 17, 'train_loss': 0.1164, 'train_acc': 0.9, 'task_loss': (0.1164, 0.0)}
{'epoch': 18, 'train_loss': 0.0773, 'train_acc': 0.96, 'task_loss': (0.0773, 0.0)}
{'epoch': 19, 'train_loss': 0.0768, 'train_acc': 0.94, 'task_loss': (0.0768, 0.0)}
{'epoch': 20, 'train_loss': 0.077, 'train_acc': 0.95, 'task_loss': (0.077, 0.0)}
{'epoch': 21, 'train_loss': 0.0688, 'train_acc': 0.96, 'task_loss': (0.0688, 0.0)}
{'epoch': 22, 'train_loss': 0.0522, 'train_acc': 0.94, 'task_loss': (0.0522, 0.0)}
{'epoch': 23, 'train_loss': 0.0223, 'train_acc': 0.99, 'task_loss': (0.0223, 0.0)}
{'epoch': 24, 'train_loss': 0.02, 'train_acc': 0.99, 'task_loss': (0.02, 0.0)}
{'epoch': 25, 'train_loss': 0.0242, 'train_acc': 0.98, 'task_loss': (0.0242, 0.0)}
{'epoch': 26, 'train_loss': 0.0385, 'train_acc': 0.96, 'task_loss': (0.0385, 0.0)}
{'epoch': 27, 'train_loss': 0.074, 'train_acc': 0.94, 'task_loss': (0.074, 0.0)}
{'epoch': 28, 'train_loss': 0.0663, 'train_acc': 0.96, 'task_loss': (0.0663, 0.0)}
{'epoch': 29, 'train_loss': 0.0253, 'train_acc': 0.99, 'task_loss': (0.0253, 0.0)}
{'epoch': 30, 'train_loss': 0.0488, 'train_acc': 0.96, 'task_loss': (0.0488, 0.0)}
{'epoch': 31, 'train_loss': 0.0284, 'train_acc': 0.98, 'task_loss': (0.0284, 0.0)}
{'epoch': 32, 'train_loss': 0.0263, 'train_acc': 0.98, 'task_loss': (0.0263, 0.0)}
{'epoch': 33, 'train_loss': 0.0569, 'train_acc': 0.97, 'task_loss': (0.0569, 0.0)}
{'epoch': 34, 'train_loss': 0.013, 'train_acc': 1.0, 'task_loss': (0.013, 0.0)}
{'epoch': 35, 'train_loss': 0.012, 'train_acc': 1.0, 'task_loss': (0.012, 0.0)}
{'epoch': 36, 'train_loss': 0.0173, 'train_acc': 0.99, 'task_loss': (0.0173, 0.0)}
{'epoch': 37, 'train_loss': 0.012, 'train_acc': 1.0, 'task_loss': (0.012, 0.0)}
{'epoch': 38, 'train_loss': 0.006, 'train_acc': 1.0, 'task_loss': (0.006, 0.0)}
{'epoch': 39, 'train_loss': 0.0142, 'train_acc': 0.99, 'task_loss': (0.0142, 0.0)}
{'epoch': 40, 'train_loss': 0.065, 'train_acc': 0.94, 'task_loss': (0.065, 0.0)}
{'epoch': 41, 'train_loss': 0.0303, 'train_acc': 0.97, 'task_loss': (0.0303, 0.0)}
{'epoch': 42, 'train_loss': 0.0215, 'train_acc': 0.98, 'task_loss': (0.0215, 0.0)}
{'epoch': 43, 'train_loss': 0.0082, 'train_acc': 0.99, 'task_loss': (0.0082, 0.0)}
{'epoch': 44, 'train_loss': 0.0094, 'train_acc': 1.0, 'task_loss': (0.0094, 0.0)}
{'epoch': 45, 'train_loss': 0.0064, 'train_acc': 1.0, 'task_loss': (0.0064, 0.0)}
{'epoch': 46, 'train_loss': 0.003, 'train_acc': 1.0, 'task_loss': (0.003, 0.0)}
{'epoch': 47, 'train_loss': 0.0046, 'train_acc': 1.0, 'task_loss': (0.0046, 0.0)}
{'epoch': 48, 'train_loss': 0.0037, 'train_acc': 1.0, 'task_loss': (0.0037, 0.0)}
{'epoch': 49, 'train_loss': 0.01, 'train_acc': 0.99, 'task_loss': (0.01, 0.0)}
{'epoch': 50, 'train_loss': 0.0026, 'train_acc': 1.0, 'task_loss': (0.0026, 0.0)}
{'epoch': 51, 'train_loss': 0.0074, 'train_acc': 1.0, 'task_loss': (0.0074, 0.0)}
{'epoch': 52, 'train_loss': 0.0033, 'train_acc': 1.0, 'task_loss': (0.0033, 0.0)}
{'epoch': 53, 'train_loss': 0.0121, 'train_acc': 1.0, 'task_loss': (0.0121, 0.0)}
{'epoch': 54, 'train_loss': 0.0032, 'train_acc': 1.0, 'task_loss': (0.0032, 0.0)}
{'epoch': 55, 'train_loss': 0.0024, 'train_acc': 1.0, 'task_loss': (0.0024, 0.0)}
{'epoch': 56, 'train_loss': 0.0037, 'train_acc': 1.0, 'task_loss': (0.0037, 0.0)}
{'epoch': 57, 'train_loss': 0.0029, 'train_acc': 1.0, 'task_loss': (0.0029, 0.0)}
{'epoch': 58, 'train_loss': 0.0042, 'train_acc': 1.0, 'task_loss': (0.0042, 0.0)}
{'epoch': 59, 'train_loss': 0.0024, 'train_acc': 1.0, 'task_loss': (0.0024, 0.0)}
{'epoch': 60, 'train_loss': 0.0018, 'train_acc': 1.0, 'task_loss': (0.0018, 0.0)}
{'epoch': 61, 'train_loss': 0.0016, 'train_acc': 1.0, 'task_loss': (0.0016, 0.0)}
{'epoch': 62, 'train_loss': 0.0009, 'train_acc': 1.0, 'task_loss': (0.0009, 0.0)}
{'epoch': 63, 'train_loss': 0.0021, 'train_acc': 1.0, 'task_loss': (0.0021, 0.0)}
{'epoch': 64, 'train_loss': 0.0015, 'train_acc': 1.0, 'task_loss': (0.0015, 0.0)}
{'epoch': 65, 'train_loss': 0.002, 'train_acc': 1.0, 'task_loss': (0.002, 0.0)}
{'epoch': 66, 'train_loss': 0.001, 'train_acc': 1.0, 'task_loss': (0.001, 0.0)}
{'epoch': 67, 'train_loss': 0.0054, 'train_acc': 1.0, 'task_loss': (0.0054, 0.0)}
{'epoch': 68, 'train_loss': 0.0007, 'train_acc': 1.0, 'task_loss': (0.0007, 0.0)}
{'epoch': 69, 'train_loss': 0.0029, 'train_acc': 1.0, 'task_loss': (0.0029, 0.0)}
{'epoch': 70, 'train_loss': 0.0019, 'train_acc': 1.0, 'task_loss': (0.0019, 0.0)}
{'epoch': 71, 'train_loss': 0.0014, 'train_acc': 1.0, 'task_loss': (0.0014, 0.0)}
{'epoch': 72, 'train_loss': 0.0019, 'train_acc': 1.0, 'task_loss': (0.0019, 0.0)}
{'epoch': 73, 'train_loss': 0.0032, 'train_acc': 1.0, 'task_loss': (0.0032, 0.0)}
{'epoch': 74, 'train_loss': 0.0292, 'train_acc': 0.97, 'task_loss': (0.0292, 0.0)}
{'epoch': 75, 'train_loss': 0.0121, 'train_acc': 0.99, 'task_loss': (0.0121, 0.0)}
{'epoch': 76, 'train_loss': 0.0012, 'train_acc': 1.0, 'task_loss': (0.0012, 0.0)}
{'epoch': 77, 'train_loss': 0.0041, 'train_acc': 1.0, 'task_loss': (0.0041, 0.0)}
{'epoch': 78, 'train_loss': 0.0017, 'train_acc': 1.0, 'task_loss': (0.0017, 0.0)}
{'epoch': 79, 'train_loss': 0.001, 'train_acc': 1.0, 'task_loss': (0.001, 0.0)}
{'epoch': 80, 'train_loss': 0.0046, 'train_acc': 1.0, 'task_loss': (0.0046, 0.0)}
{'epoch': 81, 'train_loss': 0.0012, 'train_acc': 1.0, 'task_loss': (0.0012, 0.0)}
{'epoch': 82, 'train_loss': 0.0013, 'train_acc': 1.0, 'task_loss': (0.0013, 0.0)}
{'epoch': 83, 'train_loss': 0.0011, 'train_acc': 1.0, 'task_loss': (0.0011, 0.0)}
{'epoch': 84, 'train_loss': 0.0018, 'train_acc': 1.0, 'task_loss': (0.0018, 0.0)}
{'epoch': 85, 'train_loss': 0.0017, 'train_acc': 1.0, 'task_loss': (0.0017, 0.0)}
{'epoch': 86, 'train_loss': 0.0013, 'train_acc': 1.0, 'task_loss': (0.0013, 0.0)}
{'epoch': 87, 'train_loss': 0.0063, 'train_acc': 1.0, 'task_loss': (0.0063, 0.0)}
{'epoch': 88, 'train_loss': 0.0008, 'train_acc': 1.0, 'task_loss': (0.0008, 0.0)}
{'epoch': 89, 'train_loss': 0.0015, 'train_acc': 1.0, 'task_loss': (0.0015, 0.0)}
{'epoch': 90, 'train_loss': 0.0007, 'train_acc': 1.0, 'task_loss': (0.0007, 0.0)}
{'epoch': 91, 'train_loss': 0.0015, 'train_acc': 1.0, 'task_loss': (0.0015, 0.0)}
{'epoch': 92, 'train_loss': 0.0014, 'train_acc': 1.0, 'task_loss': (0.0014, 0.0)}
{'epoch': 93, 'train_loss': 0.0061, 'train_acc': 0.99, 'task_loss': (0.0061, 0.0)}
{'epoch': 94, 'train_loss': 0.0023, 'train_acc': 1.0, 'task_loss': (0.0023, 0.0)}
{'epoch': 95, 'train_loss': 0.0085, 'train_acc': 1.0, 'task_loss': (0.0085, 0.0)}
