,m,r,5
0,0.0,0.0,0.19599999999999995
1,0.0,1.0,0.1755
2,0.0,2.0,0.1895
3,0.0,3.0,0.1765
4,0.0,4.0,0.1815
5,0.0,5.0,0.18500000000000005
6,0.0,6.0,0.1795
7,0.0,7.0,0.1945
8,0.0,8.0,0.18200000000000005
9,0.0,9.0,0.18799999999999994
10,1.0,0.0,0.16500000000000004
11,1.0,1.0,0.16849999999999998
12,1.0,2.0,0.16400000000000003
13,1.0,3.0,0.16949999999999998
14,1.0,4.0,0.15500000000000003
15,1.0,5.0,0.15649999999999997
16,1.0,6.0,0.16149999999999998
17,1.0,7.0,0.15549999999999997
18,1.0,8.0,0.15200000000000002
19,1.0,9.0,0.16249999999999998
20,2.0,0.0,0.15649999999999997
21,2.0,1.0,0.16200000000000003
22,2.0,2.0,0.16200000000000003
23,2.0,3.0,0.17100000000000004
24,2.0,4.0,0.15600000000000003
25,2.0,5.0,0.15949999999999998
26,2.0,6.0,0.16600000000000004
27,2.0,7.0,0.16449999999999998
28,2.0,8.0,0.16100000000000003
29,2.0,9.0,0.16249999999999998
30,3.0,0.0,0.16100000000000003
31,3.0,1.0,0.16549999999999998
32,3.0,2.0,0.15800000000000003
33,3.0,3.0,0.1735
34,3.0,4.0,0.16349999999999998
35,3.0,5.0,0.15500000000000003
36,3.0,6.0,0.15600000000000003
37,3.0,7.0,0.15000000000000002
38,3.0,8.0,0.16500000000000004
39,3.0,9.0,0.15549999999999997
40,4.0,0.0,0.17149999999999999
41,4.0,1.0,0.16649999999999998
42,4.0,2.0,0.15749999999999997
43,4.0,3.0,0.1785
44,4.0,4.0,0.15900000000000003
45,4.0,5.0,0.16700000000000004
46,4.0,6.0,0.16600000000000004
47,4.0,7.0,0.16500000000000004
48,4.0,8.0,0.16549999999999998
49,4.0,9.0,0.17149999999999999
50,5.0,0.0,0.16300000000000003
51,5.0,1.0,0.16100000000000003
52,5.0,2.0,0.15700000000000003
53,5.0,3.0,0.15649999999999997
54,5.0,4.0,0.1785
55,5.0,5.0,0.16849999999999998
56,5.0,6.0,0.16949999999999998
57,5.0,7.0,0.15449999999999997
58,5.0,8.0,0.1775
59,5.0,9.0,0.15800000000000003
60,10.0,0.0,0.17900000000000005
61,10.0,1.0,0.18300000000000005
62,10.0,2.0,0.1765
63,10.0,3.0,0.18400000000000005
64,10.0,4.0,0.18400000000000005
65,10.0,5.0,0.1865
66,10.0,6.0,0.1845
67,10.0,7.0,0.16900000000000004
68,10.0,8.0,0.1915
69,10.0,9.0,0.18000000000000005
70,20.0,0.0,0.18300000000000005
71,20.0,1.0,0.1855
72,20.0,2.0,0.18000000000000005
73,20.0,3.0,0.17800000000000005
74,20.0,4.0,0.1965
75,20.0,5.0,0.1845
76,20.0,6.0,0.20099999999999996
77,20.0,7.0,0.1775
78,20.0,8.0,0.1845
79,20.0,9.0,0.1835
