{'deploy': True, 'tag': '05_ood/04_domain_alpha_t', 'seed': 10, 'device': 'cuda:0', 'reps': 10, 'loss': {'alpha': 0.5, 'tune_alpha': True, 'group_task_loss': True}, 'task': {'dataset': 'domain_net', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target': 0, 'ood': [4], 'augment': False, 'n': 100, 'm_n': 0.25, 'beta': 0.5, 'custom_sampler': False, 'm_cinic': 1, 'm_cinic_neg': 0.0}, 'hp': {'epochs': 100, 'bs': 16, 'lr': 0.01}, 'net': 'conv'}
Files already downloaded and verified
Files already downloaded and verified
{'epoch': 1, 'train_loss': 1.1456, 'train_acc': 0.572, 'task_loss': (0.1117, 1.0339)}
{'epoch': 2, 'train_loss': 0.8791, 'train_acc': 0.62, 'task_loss': (0.1172, 0.7618)}
{'epoch': 3, 'train_loss': 0.6353, 'train_acc': 0.68, 'task_loss': (0.1251, 0.5102)}
{'epoch': 4, 'train_loss': 0.7627, 'train_acc': 0.624, 'task_loss': (0.127, 0.6357)}
{'epoch': 5, 'train_loss': 0.2443, 'train_acc': 0.784, 'task_loss': (0.0841, 0.1602)}
{'epoch': 6, 'train_loss': 0.1529, 'train_acc': 0.808, 'task_loss': (0.0787, 0.0741)}
{'epoch': 7, 'train_loss': 0.09, 'train_acc': 0.848, 'task_loss': (0.0643, 0.0257)}
{'epoch': 8, 'train_loss': 0.0598, 'train_acc': 0.868, 'task_loss': (0.0488, 0.011)}
{'epoch': 9, 'train_loss': 0.0398, 'train_acc': 0.892, 'task_loss': (0.033, 0.0067)}
{'epoch': 10, 'train_loss': 0.0387, 'train_acc': 0.916, 'task_loss': (0.0309, 0.0078)}
{'epoch': 11, 'train_loss': 0.0334, 'train_acc': 0.9, 'task_loss': (0.0258, 0.0076)}
{'epoch': 12, 'train_loss': 0.0211, 'train_acc': 0.964, 'task_loss': (0.0132, 0.0078)}
{'epoch': 13, 'train_loss': 0.0196, 'train_acc': 0.952, 'task_loss': (0.0151, 0.0046)}
{'epoch': 14, 'train_loss': 0.0168, 'train_acc': 0.964, 'task_loss': (0.0123, 0.0045)}
{'epoch': 15, 'train_loss': 0.0098, 'train_acc': 0.976, 'task_loss': (0.0075, 0.0023)}
{'epoch': 16, 'train_loss': 0.0092, 'train_acc': 0.976, 'task_loss': (0.0073, 0.0019)}
{'epoch': 17, 'train_loss': 0.0104, 'train_acc': 0.984, 'task_loss': (0.0082, 0.0021)}
{'epoch': 18, 'train_loss': 0.0073, 'train_acc': 0.984, 'task_loss': (0.006, 0.0014)}
{'epoch': 19, 'train_loss': 0.0079, 'train_acc': 0.976, 'task_loss': (0.0072, 0.0008)}
{'epoch': 20, 'train_loss': 0.0069, 'train_acc': 0.988, 'task_loss': (0.0052, 0.0018)}
{'epoch': 21, 'train_loss': 0.0076, 'train_acc': 0.984, 'task_loss': (0.0066, 0.0011)}
{'epoch': 22, 'train_loss': 0.0054, 'train_acc': 0.988, 'task_loss': (0.0045, 0.0009)}
{'epoch': 23, 'train_loss': 0.0044, 'train_acc': 0.996, 'task_loss': (0.0035, 0.0009)}
{'epoch': 24, 'train_loss': 0.0049, 'train_acc': 0.992, 'task_loss': (0.0045, 0.0004)}
{'epoch': 25, 'train_loss': 0.0044, 'train_acc': 1.0, 'task_loss': (0.0036, 0.0007)}
{'epoch': 26, 'train_loss': 0.0055, 'train_acc': 0.984, 'task_loss': (0.0047, 0.0009)}
{'epoch': 27, 'train_loss': 0.0028, 'train_acc': 1.0, 'task_loss': (0.002, 0.0007)}
{'epoch': 28, 'train_loss': 0.0036, 'train_acc': 1.0, 'task_loss': (0.0026, 0.0011)}
{'epoch': 29, 'train_loss': 0.0037, 'train_acc': 0.992, 'task_loss': (0.0031, 0.0006)}
{'epoch': 30, 'train_loss': 0.002, 'train_acc': 1.0, 'task_loss': (0.0017, 0.0003)}
{'epoch': 31, 'train_loss': 0.0025, 'train_acc': 1.0, 'task_loss': (0.0018, 0.0007)}
{'epoch': 32, 'train_loss': 0.0032, 'train_acc': 0.996, 'task_loss': (0.0027, 0.0004)}
{'epoch': 33, 'train_loss': 0.002, 'train_acc': 1.0, 'task_loss': (0.0016, 0.0005)}
{'epoch': 34, 'train_loss': 0.0027, 'train_acc': 1.0, 'task_loss': (0.0021, 0.0006)}
{'epoch': 35, 'train_loss': 0.0016, 'train_acc': 1.0, 'task_loss': (0.0013, 0.0003)}
{'epoch': 36, 'train_loss': 0.0017, 'train_acc': 1.0, 'task_loss': (0.0015, 0.0002)}
{'epoch': 37, 'train_loss': 0.0033, 'train_acc': 0.996, 'task_loss': (0.0024, 0.0008)}
{'epoch': 38, 'train_loss': 0.0016, 'train_acc': 1.0, 'task_loss': (0.0012, 0.0004)}
{'epoch': 39, 'train_loss': 0.0026, 'train_acc': 1.0, 'task_loss': (0.0016, 0.0009)}
