,m,r,5
0,0.0,0.0,0.16800000000000004
1,0.0,1.0,0.17149999999999999
2,0.0,2.0,0.17049999999999998
3,0.0,3.0,0.15900000000000003
4,0.0,4.0,0.17049999999999998
5,0.0,5.0,0.16100000000000003
6,0.0,6.0,0.16000000000000003
7,0.0,7.0,0.1765
8,0.0,8.0,0.16300000000000003
9,0.0,9.0,0.1735
10,1.0,0.0,0.16300000000000003
11,1.0,1.0,0.16549999999999998
12,1.0,2.0,0.18400000000000005
13,1.0,3.0,0.17700000000000005
14,1.0,4.0,0.16549999999999998
15,1.0,5.0,0.17500000000000004
16,1.0,6.0,0.17600000000000005
17,1.0,7.0,0.1755
18,1.0,8.0,0.1845
19,1.0,9.0,0.17149999999999999
20,2.0,0.0,0.17500000000000004
21,2.0,1.0,0.18200000000000005
22,2.0,2.0,0.1855
23,2.0,3.0,0.17149999999999999
24,2.0,4.0,0.17200000000000004
25,2.0,5.0,0.2005
26,2.0,6.0,0.16400000000000003
27,2.0,7.0,0.19799999999999995
28,2.0,8.0,0.1795
29,2.0,9.0,0.1745
30,3.0,0.0,0.20099999999999996
31,3.0,1.0,0.1995
32,3.0,2.0,0.17700000000000005
33,3.0,3.0,0.1945
34,3.0,4.0,0.20399999999999996
35,3.0,5.0,0.18600000000000005
36,3.0,6.0,0.19599999999999995
37,3.0,7.0,0.20099999999999996
38,3.0,8.0,0.1915
39,3.0,9.0,0.1785
40,4.0,0.0,0.1995
41,4.0,1.0,0.1915
42,4.0,2.0,0.19099999999999995
43,4.0,3.0,0.19399999999999995
44,4.0,4.0,0.19899999999999995
45,4.0,5.0,0.19899999999999995
46,4.0,6.0,0.1895
47,4.0,7.0,0.18300000000000005
48,4.0,8.0,0.1825
49,4.0,9.0,0.1755
50,5.0,0.0,0.21699999999999997
51,5.0,1.0,0.19599999999999995
52,5.0,2.0,0.20950000000000002
53,5.0,3.0,0.20550000000000002
54,5.0,4.0,0.20850000000000002
55,5.0,5.0,0.20999999999999996
56,5.0,6.0,0.19899999999999995
57,5.0,7.0,0.19599999999999995
58,5.0,8.0,0.19199999999999995
59,5.0,9.0,0.20499999999999996
60,10.0,0.0,0.20850000000000002
61,10.0,1.0,0.20950000000000002
62,10.0,2.0,0.20550000000000002
63,10.0,3.0,0.1955
64,10.0,4.0,0.20750000000000002
65,10.0,5.0,0.20799999999999996
66,10.0,6.0,0.18899999999999995
67,10.0,7.0,0.21950000000000003
68,10.0,8.0,0.19899999999999995
69,10.0,9.0,0.19299999999999995
70,20.0,0.0,0.1965
71,20.0,1.0,0.20650000000000002
72,20.0,2.0,0.21399999999999997
73,20.0,3.0,0.19899999999999995
74,20.0,4.0,0.21650000000000003
75,20.0,5.0,0.22650000000000003
76,20.0,6.0,0.22050000000000003
77,20.0,7.0,0.20099999999999996
78,20.0,8.0,0.20450000000000002
79,20.0,9.0,0.20350000000000001
