{'deploy': True, 'tag': '05_ood/03_domain_alpha_t', 'seed': 10, 'device': 'cuda:0', 'reps': 10, 'loss': {'alpha': 0.5, 'tune_alpha': True, 'group_task_loss': True}, 'task': {'dataset': 'domain_net', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target': 0, 'ood': [3], 'augment': False, 'n': 100, 'm_n': 3, 'beta': 0.5, 'custom_sampler': False, 'm_cinic': 1, 'm_cinic_neg': 0.0}, 'hp': {'epochs': 100, 'bs': 16, 'lr': 0.01}, 'net': 'conv'}
Files already downloaded and verified
Files already downloaded and verified
{'epoch': 1, 'train_loss': 0.625, 'train_acc': 0.6623, 'task_loss': (0.0829, 0.542)}
{'epoch': 2, 'train_loss': 0.4952, 'train_acc': 0.6883, 'task_loss': (0.0697, 0.4255)}
{'epoch': 3, 'train_loss': 0.5558, 'train_acc': 0.7351, 'task_loss': (0.0732, 0.4826)}
{'epoch': 4, 'train_loss': 0.4259, 'train_acc': 0.761, 'task_loss': (0.0609, 0.365)}
{'epoch': 5, 'train_loss': 0.3253, 'train_acc': 0.7974, 'task_loss': (0.0668, 0.2585)}
{'epoch': 6, 'train_loss': 0.2725, 'train_acc': 0.8468, 'task_loss': (0.053, 0.2195)}
{'epoch': 7, 'train_loss': 0.2727, 'train_acc': 0.8208, 'task_loss': (0.0581, 0.2146)}
{'epoch': 8, 'train_loss': 0.2352, 'train_acc': 0.8753, 'task_loss': (0.0361, 0.1991)}
{'epoch': 9, 'train_loss': 0.1366, 'train_acc': 0.9247, 'task_loss': (0.0306, 0.106)}
{'epoch': 10, 'train_loss': 0.1092, 'train_acc': 0.9481, 'task_loss': (0.0231, 0.0861)}
{'epoch': 11, 'train_loss': 0.1127, 'train_acc': 0.9351, 'task_loss': (0.021, 0.0917)}
{'epoch': 12, 'train_loss': 0.0884, 'train_acc': 0.9429, 'task_loss': (0.0198, 0.0686)}
{'epoch': 13, 'train_loss': 0.0518, 'train_acc': 0.9584, 'task_loss': (0.0166, 0.0351)}
{'epoch': 14, 'train_loss': 0.0425, 'train_acc': 0.9636, 'task_loss': (0.0137, 0.0289)}
{'epoch': 15, 'train_loss': 0.0219, 'train_acc': 0.9766, 'task_loss': (0.0103, 0.0116)}
{'epoch': 16, 'train_loss': 0.0167, 'train_acc': 0.9844, 'task_loss': (0.0093, 0.0074)}
{'epoch': 17, 'train_loss': 0.0101, 'train_acc': 0.9948, 'task_loss': (0.0034, 0.0067)}
{'epoch': 18, 'train_loss': 0.0065, 'train_acc': 0.9948, 'task_loss': (0.0031, 0.0034)}
{'epoch': 19, 'train_loss': 0.0076, 'train_acc': 0.9974, 'task_loss': (0.0037, 0.0039)}
{'epoch': 20, 'train_loss': 0.012, 'train_acc': 0.9948, 'task_loss': (0.0039, 0.0081)}
{'epoch': 21, 'train_loss': 0.0051, 'train_acc': 0.9948, 'task_loss': (0.0031, 0.002)}
{'epoch': 22, 'train_loss': 0.0036, 'train_acc': 0.9974, 'task_loss': (0.0013, 0.0023)}
{'epoch': 23, 'train_loss': 0.0025, 'train_acc': 1.0, 'task_loss': (0.0013, 0.0012)}
