{'deploy': True, 'tag': '05_ood/03_domain_alpha_t', 'seed': 10, 'device': 'cuda:0', 'reps': 10, 'loss': {'alpha': 0.5, 'tune_alpha': True, 'group_task_loss': True}, 'task': {'dataset': 'domain_net', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target': 0, 'ood': [3], 'augment': False, 'n': 100, 'm_n': 0.25, 'beta': 0.5, 'custom_sampler': False, 'm_cinic': 1, 'm_cinic_neg': 0.0}, 'hp': {'epochs': 100, 'bs': 16, 'lr': 0.01}, 'net': 'conv'}
Files already downloaded and verified
Files already downloaded and verified
{'epoch': 1, 'train_loss': 1.0241, 'train_acc': 0.516, 'task_loss': (0.1122, 0.9119)}
{'epoch': 2, 'train_loss': 1.3754, 'train_acc': 0.544, 'task_loss': (0.1621, 1.2133)}
{'epoch': 3, 'train_loss': 0.6268, 'train_acc': 0.604, 'task_loss': (0.0923, 0.5345)}
{'epoch': 4, 'train_loss': 0.4553, 'train_acc': 0.64, 'task_loss': (0.1047, 0.3506)}
{'epoch': 5, 'train_loss': 0.6699, 'train_acc': 0.644, 'task_loss': (0.092, 0.5779)}
{'epoch': 6, 'train_loss': 1.2144, 'train_acc': 0.632, 'task_loss': (0.2154, 0.9989)}
{'epoch': 7, 'train_loss': 0.8709, 'train_acc': 0.632, 'task_loss': (0.1402, 0.7307)}
{'epoch': 8, 'train_loss': 0.2727, 'train_acc': 0.76, 'task_loss': (0.068, 0.2048)}
{'epoch': 9, 'train_loss': 0.2468, 'train_acc': 0.764, 'task_loss': (0.0686, 0.1782)}
{'epoch': 10, 'train_loss': 0.2302, 'train_acc': 0.76, 'task_loss': (0.0802, 0.15)}
{'epoch': 11, 'train_loss': 0.2588, 'train_acc': 0.756, 'task_loss': (0.1016, 0.1573)}
{'epoch': 12, 'train_loss': 0.1697, 'train_acc': 0.784, 'task_loss': (0.0908, 0.0789)}
{'epoch': 13, 'train_loss': 0.0916, 'train_acc': 0.832, 'task_loss': (0.0623, 0.0293)}
{'epoch': 14, 'train_loss': 0.1028, 'train_acc': 0.848, 'task_loss': (0.0577, 0.0451)}
{'epoch': 15, 'train_loss': 0.1058, 'train_acc': 0.86, 'task_loss': (0.051, 0.0548)}
{'epoch': 16, 'train_loss': 0.0677, 'train_acc': 0.872, 'task_loss': (0.0458, 0.0219)}
{'epoch': 17, 'train_loss': 0.0576, 'train_acc': 0.876, 'task_loss': (0.0433, 0.0143)}
{'epoch': 18, 'train_loss': 0.0455, 'train_acc': 0.896, 'task_loss': (0.0377, 0.0078)}
{'epoch': 19, 'train_loss': 0.0431, 'train_acc': 0.908, 'task_loss': (0.0359, 0.0072)}
{'epoch': 20, 'train_loss': 0.0438, 'train_acc': 0.904, 'task_loss': (0.0317, 0.0121)}
{'epoch': 21, 'train_loss': 0.0902, 'train_acc': 0.908, 'task_loss': (0.0312, 0.0591)}
{'epoch': 22, 'train_loss': 0.3107, 'train_acc': 0.88, 'task_loss': (0.0383, 0.2724)}
{'epoch': 23, 'train_loss': 0.1904, 'train_acc': 0.828, 'task_loss': (0.0472, 0.1432)}
