{'deploy': True, 'tag': '05_ood/01_domain_alpha_t', 'seed': 10, 'device': 'cuda:0', 'reps': 10, 'loss': {'alpha': 0.5, 'tune_alpha': True, 'group_task_loss': True}, 'task': {'dataset': 'domain_net', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target': 0, 'ood': [1], 'augment': False, 'n': 100, 'm_n': 0.5, 'beta': 0.5, 'custom_sampler': False, 'm_cinic': 1, 'm_cinic_neg': 0.0}, 'hp': {'epochs': 100, 'bs': 16, 'lr': 0.01}, 'net': 'conv'}
Files already downloaded and verified
Files already downloaded and verified
{'epoch': 1, 'train_loss': 1.0188, 'train_acc': 0.5267, 'task_loss': (0.0869, 0.9319)}
{'epoch': 2, 'train_loss': 0.7982, 'train_acc': 0.55, 'task_loss': (0.1416, 0.6566)}
{'epoch': 3, 'train_loss': 0.7406, 'train_acc': 0.65, 'task_loss': (0.0801, 0.6605)}
{'epoch': 4, 'train_loss': 0.5481, 'train_acc': 0.6967, 'task_loss': (0.0641, 0.484)}
{'epoch': 5, 'train_loss': 0.6161, 'train_acc': 0.7633, 'task_loss': (0.0528, 0.5633)}
{'epoch': 6, 'train_loss': 0.4885, 'train_acc': 0.7567, 'task_loss': (0.0566, 0.432)}
{'epoch': 7, 'train_loss': 0.4165, 'train_acc': 0.78, 'task_loss': (0.0451, 0.3713)}
{'epoch': 8, 'train_loss': 0.4363, 'train_acc': 0.78, 'task_loss': (0.0595, 0.3769)}
{'epoch': 9, 'train_loss': 0.3057, 'train_acc': 0.83, 'task_loss': (0.047, 0.2587)}
{'epoch': 10, 'train_loss': 0.2366, 'train_acc': 0.9, 'task_loss': (0.0323, 0.2043)}
{'epoch': 11, 'train_loss': 0.153, 'train_acc': 0.9333, 'task_loss': (0.0176, 0.1354)}
{'epoch': 12, 'train_loss': 0.1636, 'train_acc': 0.91, 'task_loss': (0.0221, 0.1414)}
{'epoch': 13, 'train_loss': 0.1745, 'train_acc': 0.9167, 'task_loss': (0.0182, 0.1563)}
{'epoch': 14, 'train_loss': 0.1094, 'train_acc': 0.9367, 'task_loss': (0.017, 0.0924)}
{'epoch': 15, 'train_loss': 0.0846, 'train_acc': 0.9433, 'task_loss': (0.0207, 0.0639)}
{'epoch': 16, 'train_loss': 0.0431, 'train_acc': 0.96, 'task_loss': (0.009, 0.0341)}
{'epoch': 17, 'train_loss': 0.038, 'train_acc': 0.9767, 'task_loss': (0.0088, 0.0292)}
{'epoch': 18, 'train_loss': 0.0139, 'train_acc': 0.9967, 'task_loss': (0.0032, 0.0107)}
{'epoch': 19, 'train_loss': 0.0097, 'train_acc': 1.0, 'task_loss': (0.0026, 0.0071)}
{'epoch': 20, 'train_loss': 0.0091, 'train_acc': 1.0, 'task_loss': (0.0027, 0.0064)}
{'epoch': 21, 'train_loss': 0.0071, 'train_acc': 1.0, 'task_loss': (0.0017, 0.0054)}
{'epoch': 22, 'train_loss': 0.0087, 'train_acc': 1.0, 'task_loss': (0.002, 0.0067)}
{'epoch': 23, 'train_loss': 0.0042, 'train_acc': 1.0, 'task_loss': (0.0014, 0.0028)}
{'epoch': 24, 'train_loss': 0.0036, 'train_acc': 1.0, 'task_loss': (0.0013, 0.0022)}
{'epoch': 25, 'train_loss': 0.0034, 'train_acc': 1.0, 'task_loss': (0.0008, 0.0026)}
{'epoch': 26, 'train_loss': 0.003, 'train_acc': 1.0, 'task_loss': (0.0007, 0.0024)}
{'epoch': 27, 'train_loss': 0.0023, 'train_acc': 1.0, 'task_loss': (0.0006, 0.0016)}
{'epoch': 28, 'train_loss': 0.0022, 'train_acc': 1.0, 'task_loss': (0.0008, 0.0014)}
{'epoch': 29, 'train_loss': 0.0026, 'train_acc': 1.0, 'task_loss': (0.0006, 0.002)}
{'epoch': 30, 'train_loss': 0.0018, 'train_acc': 1.0, 'task_loss': (0.0006, 0.0012)}
{'epoch': 31, 'train_loss': 0.0019, 'train_acc': 1.0, 'task_loss': (0.0005, 0.0014)}
