,m,r,1
0,0.0,0.0,0.239
1,0.0,1.0,0.23950000000000005
2,0.0,2.0,0.21299999999999997
3,0.0,3.0,0.22199999999999998
4,0.0,4.0,0.23750000000000004
5,0.0,5.0,0.22499999999999998
6,0.0,6.0,0.21950000000000003
7,0.0,7.0,0.21650000000000003
8,0.0,8.0,0.22550000000000003
9,0.0,9.0,0.21999999999999997
10,1.0,0.0,0.22250000000000003
11,1.0,1.0,0.20899999999999996
12,1.0,2.0,0.20950000000000002
13,1.0,3.0,0.19799999999999995
14,1.0,4.0,0.21399999999999997
15,1.0,5.0,0.19299999999999995
16,1.0,6.0,0.20699999999999996
17,1.0,7.0,0.20099999999999996
18,1.0,8.0,0.1955
19,1.0,9.0,0.1985
20,2.0,0.0,0.21399999999999997
21,2.0,1.0,0.21850000000000003
22,2.0,2.0,0.20699999999999996
23,2.0,3.0,0.2025
24,2.0,4.0,0.22450000000000003
25,2.0,5.0,0.22099999999999997
26,2.0,6.0,0.22550000000000003
27,2.0,7.0,0.20499999999999996
28,2.0,8.0,0.20899999999999996
29,2.0,9.0,0.2005
30,3.0,0.0,0.21850000000000003
31,3.0,1.0,0.22099999999999997
32,3.0,2.0,0.22499999999999998
33,3.0,3.0,0.21350000000000002
34,3.0,4.0,0.21550000000000002
35,3.0,5.0,0.22399999999999998
36,3.0,6.0,0.22499999999999998
37,3.0,7.0,0.20650000000000002
38,3.0,8.0,0.20850000000000002
39,3.0,9.0,0.22150000000000003
40,4.0,0.0,0.21350000000000002
41,4.0,1.0,0.22550000000000003
42,4.0,2.0,0.22150000000000003
43,4.0,3.0,0.20899999999999996
44,4.0,4.0,0.22950000000000004
45,4.0,5.0,0.21199999999999997
46,4.0,6.0,0.21550000000000002
47,4.0,7.0,0.21399999999999997
48,4.0,8.0,0.21399999999999997
49,4.0,9.0,0.21850000000000003
50,5.0,0.0,0.20799999999999996
51,5.0,1.0,0.20850000000000002
52,5.0,2.0,0.22499999999999998
53,5.0,3.0,0.20799999999999996
54,5.0,4.0,0.19799999999999995
55,5.0,5.0,0.19999999999999996
56,5.0,6.0,0.1945
57,5.0,7.0,0.21199999999999997
58,5.0,8.0,0.20750000000000002
59,5.0,9.0,0.22050000000000003
60,10.0,0.0,0.23099999999999998
61,10.0,1.0,0.22799999999999998
62,10.0,2.0,0.20650000000000002
63,10.0,3.0,0.20599999999999996
64,10.0,4.0,0.21699999999999997
65,10.0,5.0,0.21250000000000002
66,10.0,6.0,0.22550000000000003
67,10.0,7.0,0.21450000000000002
68,10.0,8.0,0.21850000000000003
69,10.0,9.0,0.20899999999999996
70,20.0,0.0,0.22199999999999998
71,20.0,1.0,0.23199999999999998
72,20.0,2.0,0.22999999999999998
73,20.0,3.0,0.23550000000000004
74,20.0,4.0,0.23350000000000004
75,20.0,5.0,0.23299999999999998
76,20.0,6.0,0.23399999999999999
77,20.0,7.0,0.23399999999999999
78,20.0,8.0,0.25
79,20.0,9.0,0.22550000000000003
80,30.0,0.0,0.23150000000000004
81,30.0,1.0,0.23299999999999998
82,30.0,2.0,0.22250000000000003
83,30.0,3.0,0.23199999999999998
84,30.0,4.0,0.23299999999999998
85,30.0,5.0,0.22450000000000003
86,30.0,6.0,0.22999999999999998
87,30.0,7.0,0.22899999999999998
88,30.0,8.0,0.22899999999999998
89,30.0,9.0,0.23299999999999998
90,40.0,0.0,0.23250000000000004
91,40.0,1.0,0.237
92,40.0,2.0,0.236
93,40.0,3.0,0.23250000000000004
94,40.0,4.0,0.24650000000000005
95,40.0,5.0,0.23950000000000005
96,40.0,6.0,0.23750000000000004
97,40.0,7.0,0.23550000000000004
98,40.0,8.0,0.22999999999999998
99,40.0,9.0,0.24850000000000005
