,m,r,2,3,4,5
0,0.0,0.0,0.19199999999999995,0.1875,0.20350000000000001,0.17149999999999999
1,0.0,1.0,0.17300000000000004,0.1935,0.18700000000000006,0.1735
2,0.0,2.0,0.1775,0.18700000000000006,0.1785,0.17400000000000004
3,0.0,3.0,0.1855,0.1745,0.16849999999999998,0.18000000000000005
4,0.0,4.0,0.20599999999999996,0.19099999999999995,0.20299999999999996,0.19999999999999996
5,0.0,5.0,0.18799999999999994,0.20699999999999996,0.20550000000000002,0.1935
6,0.0,6.0,0.18000000000000005,0.18500000000000005,0.1985,0.16500000000000004
7,0.0,7.0,0.16549999999999998,0.19699999999999995,0.1885,0.1975
8,0.0,8.0,0.18300000000000005,0.19099999999999995,0.19699999999999995,0.1805
9,0.0,9.0,0.16600000000000004,0.17149999999999999,0.1735,0.16700000000000004
10,1.0,0.0,0.23299999999999998,0.21350000000000002,0.261,0.16300000000000003
11,1.0,1.0,0.20399999999999996,0.1985,0.271,0.16549999999999998
12,1.0,2.0,0.21199999999999997,0.19299999999999995,0.24050000000000005,0.17000000000000004
13,1.0,3.0,0.21450000000000002,0.20399999999999996,0.24450000000000005,0.16300000000000003
14,1.0,4.0,0.22099999999999997,0.2015,0.265,0.16600000000000004
15,1.0,5.0,0.1905,0.1875,0.24650000000000005,0.15849999999999997
16,1.0,6.0,0.20999999999999996,0.20399999999999996,0.272,0.16249999999999998
17,1.0,7.0,0.22799999999999998,0.19799999999999995,0.25549999999999995,0.16300000000000003
18,1.0,8.0,0.21950000000000003,0.19599999999999995,0.25549999999999995,0.16049999999999998
19,1.0,9.0,0.21750000000000003,0.19499999999999995,0.23450000000000004,0.16649999999999998
20,2.0,0.0,0.23850000000000005,0.21099999999999997,0.265,0.14949999999999997
21,2.0,1.0,0.22999999999999998,0.253,0.253,0.15849999999999997
22,2.0,2.0,0.21699999999999997,0.22050000000000003,0.265,0.17200000000000004
23,2.0,3.0,0.22650000000000003,0.22350000000000003,0.254,0.16600000000000004
24,2.0,4.0,0.237,0.22699999999999998,0.27549999999999997,0.14900000000000002
25,2.0,5.0,0.21450000000000002,0.21450000000000002,0.28,0.16249999999999998
26,2.0,6.0,0.22250000000000003,0.24150000000000005,0.26149999999999995,0.16200000000000003
27,2.0,7.0,0.22999999999999998,0.21499999999999997,0.26549999999999996,0.16349999999999998
28,2.0,8.0,0.22550000000000003,0.22199999999999998,0.26049999999999995,0.16649999999999998
29,2.0,9.0,0.22299999999999998,0.22750000000000004,0.25649999999999995,0.16100000000000003
30,3.0,0.0,0.21699999999999997,0.21499999999999997,0.2945,0.15749999999999997
31,3.0,1.0,0.21050000000000002,0.22050000000000003,0.2865,0.16249999999999998
32,3.0,2.0,0.21350000000000002,0.21499999999999997,0.28,0.15100000000000002
33,3.0,3.0,0.21299999999999997,0.22799999999999998,0.26249999999999996,0.16300000000000003
34,3.0,4.0,0.23250000000000004,0.22099999999999997,0.27349999999999997,0.16849999999999998
35,3.0,5.0,0.22299999999999998,0.21399999999999997,0.28500000000000003,0.16049999999999998
36,3.0,6.0,0.22899999999999998,0.21399999999999997,0.267,0.15649999999999997
37,3.0,7.0,0.22150000000000003,0.22450000000000003,0.27,0.17300000000000004
38,3.0,8.0,0.22999999999999998,0.20950000000000002,0.2945,0.16600000000000004
39,3.0,9.0,0.23950000000000005,0.21550000000000002,0.2825,0.16349999999999998
40,4.0,0.0,0.23650000000000004,0.241,0.27449999999999997,0.16949999999999998
41,4.0,1.0,0.24350000000000005,0.235,0.29700000000000004,0.1765
42,4.0,2.0,0.22799999999999998,0.22750000000000004,0.2995,0.19299999999999995
43,4.0,3.0,0.22499999999999998,0.22699999999999998,0.31299999999999994,0.17049999999999998
44,4.0,4.0,0.23199999999999998,0.21750000000000003,0.28900000000000003,0.1725
45,4.0,5.0,0.23750000000000004,0.23750000000000004,0.28900000000000003,0.16600000000000004
46,4.0,6.0,0.23250000000000004,0.24450000000000005,0.2945,0.17200000000000004
47,4.0,7.0,0.24250000000000005,0.25249999999999995,0.29400000000000004,0.16849999999999998
48,4.0,8.0,0.22299999999999998,0.244,0.2975,0.16300000000000003
49,4.0,9.0,0.249,0.23750000000000004,0.28,0.1745
50,5.0,0.0,0.245,0.249,0.3025,0.16600000000000004
51,5.0,1.0,0.23150000000000004,0.24,0.2855,0.18700000000000006
52,5.0,2.0,0.254,0.24850000000000005,0.3045,0.16549999999999998
53,5.0,3.0,0.242,0.25449999999999995,0.28400000000000003,0.1785
54,5.0,4.0,0.23850000000000005,0.22450000000000003,0.28800000000000003,0.17200000000000004
55,5.0,5.0,0.245,0.24350000000000005,0.3145,0.17600000000000005
56,5.0,6.0,0.238,0.254,0.3065,0.16949999999999998
57,5.0,7.0,0.22950000000000004,0.24050000000000005,0.3195,0.1725
58,5.0,8.0,0.22599999999999998,0.242,0.31799999999999995,0.1775
59,5.0,9.0,0.25549999999999995,0.23250000000000004,0.30500000000000005,0.16000000000000003
60,10.0,0.0,0.26849999999999996,0.25049999999999994,0.346,0.18700000000000006
61,10.0,1.0,0.26749999999999996,0.23750000000000004,0.347,0.19699999999999995
62,10.0,2.0,0.26149999999999995,0.23850000000000005,0.35350000000000004,0.18700000000000006
63,10.0,3.0,0.2875,0.244,0.32899999999999996,0.19299999999999995
64,10.0,4.0,0.27949999999999997,0.22999999999999998,0.34199999999999997,0.1855
65,10.0,5.0,0.2815,0.238,0.36,0.1805
66,10.0,6.0,0.28800000000000003,0.23299999999999998,0.3405,0.1935
67,10.0,7.0,0.2895,0.241,0.356,0.18700000000000006
68,10.0,8.0,0.27849999999999997,0.24450000000000005,0.32199999999999995,0.1825
69,10.0,9.0,0.267,0.23350000000000004,0.34750000000000003,0.1955
70,20.0,0.0,0.2975,0.23650000000000004,0.35950000000000004,0.20650000000000002
71,20.0,1.0,0.28700000000000003,0.262,0.33399999999999996,0.20199999999999996
72,20.0,2.0,0.2905,0.25549999999999995,0.367,0.20350000000000001
73,20.0,3.0,0.2985,0.27149999999999996,0.3435,0.20199999999999996
74,20.0,4.0,0.28,0.251,0.33799999999999997,0.20399999999999996
75,20.0,5.0,0.29700000000000004,0.25649999999999995,0.33099999999999996,0.19699999999999995
76,20.0,6.0,0.30500000000000005,0.24,0.37,0.21599999999999997
77,20.0,7.0,0.2855,0.258,0.35950000000000004,0.21750000000000003
78,20.0,8.0,0.29200000000000004,0.239,0.353,0.19499999999999995
79,20.0,9.0,0.2855,0.25849999999999995,0.344,0.21399999999999997
80,30.0,0.0,0.29500000000000004,0.26149999999999995,0.37050000000000005,0.20599999999999996
81,30.0,1.0,0.3115,0.26549999999999996,0.36150000000000004,0.20899999999999996
82,30.0,2.0,0.31599999999999995,0.26449999999999996,0.359,0.21150000000000002
83,30.0,3.0,0.32799999999999996,0.26149999999999995,0.376,0.20699999999999996
84,30.0,4.0,0.30300000000000005,0.26349999999999996,0.38,0.20750000000000002
85,30.0,5.0,0.3125,0.26649999999999996,0.364,0.20499999999999996
86,30.0,6.0,0.30300000000000005,0.27049999999999996,0.383,0.20199999999999996
87,30.0,7.0,0.30300000000000005,0.25849999999999995,0.382,0.20799999999999996
88,30.0,8.0,0.3195,0.26749999999999996,0.361,0.21050000000000002
89,30.0,9.0,0.3285,0.26549999999999996,0.37050000000000005,0.2015
90,40.0,0.0,0.3205,0.262,0.391,0.20699999999999996
91,40.0,1.0,0.30000000000000004,0.25349999999999995,0.40049999999999997,0.21099999999999997
92,40.0,2.0,0.2985,0.26349999999999996,0.383,0.19399999999999995
93,40.0,3.0,0.30600000000000005,0.28300000000000003,0.403,0.21350000000000002
94,40.0,4.0,0.33299999999999996,0.2835,0.391,0.21099999999999997
95,40.0,5.0,0.3075,0.276,0.389,0.20450000000000002
96,40.0,6.0,0.3115,0.269,0.37250000000000005,0.20350000000000001
97,40.0,7.0,0.3205,0.25549999999999995,0.37749999999999995,0.21899999999999997
98,40.0,8.0,0.32099999999999995,0.281,0.36950000000000005,0.20650000000000002
99,40.0,9.0,0.30400000000000005,0.27349999999999997,0.38649999999999995,0.21650000000000003
