,m,r,1,2,3,5
62,10.0,2.0,0.364,0.39849999999999997,0.346,0.239
63,10.0,3.0,0.38849999999999996,0.4,0.358,0.239
64,10.0,4.0,0.39049999999999996,0.393,0.35250000000000004,0.25049999999999994
65,10.0,5.0,0.35850000000000004,0.4095,0.357,0.24050000000000005
66,10.0,6.0,0.384,0.40700000000000003,0.33699999999999997,0.235
67,10.0,7.0,0.36250000000000004,0.4095,0.354,0.22399999999999998
68,10.0,8.0,0.362,0.41500000000000004,0.33699999999999997,0.239
69,10.0,9.0,0.348,0.41700000000000004,0.34850000000000003,0.21450000000000002
70,20.0,0.0,0.4105,0.4365,0.367,0.277
71,20.0,1.0,0.43100000000000005,0.44199999999999995,0.379,0.26149999999999995
72,20.0,2.0,0.4145,0.45999999999999996,0.37749999999999995,0.24550000000000005
73,20.0,3.0,0.42500000000000004,0.46299999999999997,0.362,0.24950000000000006
74,20.0,4.0,0.4095,0.4385,0.38249999999999995,0.266
75,20.0,5.0,0.402,0.45499999999999996,0.384,0.27049999999999996
76,20.0,6.0,0.398,0.44099999999999995,0.397,0.27849999999999997
77,20.0,7.0,0.4415,0.4385,0.37649999999999995,0.25
78,20.0,8.0,0.41000000000000003,0.4335,0.372,0.263
79,20.0,9.0,0.44499999999999995,0.4325,0.39349999999999996,0.257
80,30.0,0.0,0.4225,0.4215,0.388,0.25
81,30.0,1.0,0.43000000000000005,0.45599999999999996,0.404,0.24950000000000006
82,30.0,2.0,0.4115,0.43600000000000005,0.37849999999999995,0.28900000000000003
83,30.0,3.0,0.42500000000000004,0.41600000000000004,0.39549999999999996,0.26949999999999996
84,30.0,4.0,0.4165,0.43799999999999994,0.391,0.256
85,30.0,5.0,0.4185,0.4395,0.40149999999999997,0.23950000000000005
86,30.0,6.0,0.4235,0.4255,0.38249999999999995,0.248
87,30.0,7.0,0.4235,0.43899999999999995,0.401,0.258
88,30.0,8.0,0.42500000000000004,0.4065,0.39849999999999997,0.266
89,30.0,9.0,0.4315,0.4595,0.37849999999999995,0.257
90,40.0,0.0,0.45699999999999996,0.4135,0.42500000000000004,0.272
91,40.0,1.0,0.45099999999999996,0.4375,0.41200000000000003,0.24950000000000006
92,40.0,2.0,0.45699999999999996,0.404,0.402,0.24150000000000005
93,40.0,3.0,0.42500000000000004,0.4475,0.41200000000000003,0.23299999999999998
94,40.0,4.0,0.47550000000000003,0.44199999999999995,0.42900000000000005,0.2845
95,40.0,5.0,0.44899999999999995,0.45199999999999996,0.41500000000000004,0.267
96,40.0,6.0,0.46699999999999997,0.45399999999999996,0.4225,0.24550000000000005
97,40.0,7.0,0.4475,0.4625,0.4085,0.258
98,40.0,8.0,0.44099999999999995,0.42500000000000004,0.4145,0.24150000000000005
99,40.0,9.0,0.4685,0.43200000000000005,0.396,0.265
