,m,r,5
0,0.0,0.0,0.30400000000000005
1,0.0,1.0,0.2975
2,0.0,2.0,0.30200000000000005
3,0.0,3.0,0.30500000000000005
4,0.0,4.0,0.29800000000000004
5,0.0,5.0,0.30500000000000005
6,0.0,6.0,0.3035
7,0.0,7.0,0.29800000000000004
8,0.0,8.0,0.3075
9,0.0,9.0,0.2895
10,1.0,0.0,0.28800000000000003
11,1.0,1.0,0.2965
12,1.0,2.0,0.2955
13,1.0,3.0,0.28600000000000003
14,1.0,4.0,0.3085
15,1.0,5.0,0.2835
16,1.0,6.0,0.29900000000000004
17,1.0,7.0,0.28400000000000003
18,1.0,8.0,0.2995
19,1.0,9.0,0.29800000000000004
20,2.0,0.0,0.27649999999999997
21,2.0,1.0,0.2865
22,2.0,2.0,0.28800000000000003
23,2.0,3.0,0.279
24,2.0,4.0,0.281
25,2.0,5.0,0.28049999999999997
26,2.0,6.0,0.27849999999999997
27,2.0,7.0,0.2865
28,2.0,8.0,0.279
29,2.0,9.0,0.29000000000000004
30,3.0,0.0,0.27649999999999997
31,3.0,1.0,0.2825
32,3.0,2.0,0.28049999999999997
33,3.0,3.0,0.27549999999999997
34,3.0,4.0,0.29600000000000004
35,3.0,5.0,0.269
36,3.0,6.0,0.27649999999999997
37,3.0,7.0,0.28
38,3.0,8.0,0.27949999999999997
39,3.0,9.0,0.28900000000000003
40,4.0,0.0,0.2835
41,4.0,1.0,0.2835
42,4.0,2.0,0.281
43,4.0,3.0,0.28600000000000003
44,4.0,4.0,0.28700000000000003
45,4.0,5.0,0.2845
46,4.0,6.0,0.281
47,4.0,7.0,0.27849999999999997
48,4.0,8.0,0.277
49,4.0,9.0,0.279
50,5.0,0.0,0.275
51,5.0,1.0,0.29000000000000004
52,5.0,2.0,0.27449999999999997
53,5.0,3.0,0.2895
54,5.0,4.0,0.2875
55,5.0,5.0,0.26949999999999996
56,5.0,6.0,0.27349999999999997
57,5.0,7.0,0.29600000000000004
58,5.0,8.0,0.281
59,5.0,9.0,0.28049999999999997
60,10.0,0.0,0.2835
61,10.0,1.0,0.29600000000000004
62,10.0,2.0,0.2915
63,10.0,3.0,0.275
64,10.0,4.0,0.281
65,10.0,5.0,0.2875
66,10.0,6.0,0.279
67,10.0,7.0,0.2905
68,10.0,8.0,0.2915
69,10.0,9.0,0.2925
70,20.0,0.0,0.30900000000000005
71,20.0,1.0,0.2995
72,20.0,2.0,0.29900000000000004
73,20.0,3.0,0.30800000000000005
74,20.0,4.0,0.29000000000000004
75,20.0,5.0,0.2905
76,20.0,6.0,0.2905
77,20.0,7.0,0.3125
78,20.0,8.0,0.3005
79,20.0,9.0,0.2995
