,m,r,10,10_alpha
0,0.0,0.0,0.30400000000000005,
1,0.0,1.0,0.2975,
2,0.0,2.0,0.30200000000000005,
3,0.0,3.0,0.30500000000000005,
4,0.0,4.0,0.29800000000000004,
5,0.0,5.0,0.30500000000000005,
6,0.0,6.0,0.3035,
7,0.0,7.0,0.29800000000000004,
8,0.0,8.0,0.3075,
9,0.0,9.0,0.2895,
10,3.0,0.0,0.23399999999999999,
11,3.0,1.0,0.22399999999999998,
12,3.0,2.0,0.23399999999999999,
13,3.0,3.0,0.239,
14,3.0,4.0,0.23150000000000004,
15,3.0,5.0,0.21199999999999997,
16,3.0,6.0,0.22850000000000004,
17,3.0,7.0,0.24250000000000005,
18,3.0,8.0,0.23050000000000004,
19,3.0,9.0,0.23199999999999998,
20,5.0,0.0,0.2025,
21,5.0,1.0,0.20599999999999996,
22,5.0,2.0,0.1965,
23,5.0,3.0,0.19999999999999996,
24,5.0,4.0,0.1965,
25,5.0,5.0,0.21050000000000002,
26,5.0,6.0,0.1925,
27,5.0,7.0,0.19599999999999995,
28,5.0,8.0,0.19499999999999995,
29,5.0,9.0,0.1915,
30,10.0,0.0,0.17400000000000004,
31,10.0,1.0,0.1935,
32,10.0,2.0,0.18600000000000005,
33,10.0,3.0,0.1885,
34,10.0,4.0,0.1965,
35,10.0,5.0,0.1965,
36,10.0,6.0,0.19399999999999995,
37,10.0,7.0,0.1755,
38,10.0,8.0,0.1905,
39,10.0,9.0,0.1915,
40,20.0,0.0,0.15100000000000002,
41,20.0,1.0,0.16300000000000003,
42,20.0,2.0,0.16000000000000003,
43,20.0,3.0,0.16349999999999998,
44,20.0,4.0,0.15849999999999997,
45,20.0,5.0,0.16000000000000003,
46,20.0,6.0,0.16249999999999998,
47,20.0,7.0,0.1745,
48,20.0,8.0,0.15649999999999997,
49,20.0,9.0,0.16049999999999998,
50,30.0,0.0,0.13849999999999996,
51,30.0,1.0,0.137,
52,30.0,2.0,0.13449999999999995,
53,30.0,3.0,0.15149999999999997,
54,30.0,4.0,0.14500000000000002,
55,30.0,5.0,0.12949999999999995,
56,30.0,6.0,0.14200000000000002,
57,30.0,7.0,0.14200000000000002,
58,30.0,8.0,0.137,
59,30.0,9.0,0.139,
60,40.0,0.0,0.13049999999999995,
61,40.0,1.0,0.13949999999999996,
62,40.0,2.0,0.13849999999999996,
63,40.0,3.0,0.13449999999999995,
64,40.0,4.0,0.14100000000000001,
65,40.0,5.0,0.14049999999999996,
66,40.0,6.0,0.15749999999999997,
67,40.0,7.0,0.14200000000000002,
68,40.0,8.0,0.13549999999999995,
69,40.0,9.0,0.13649999999999995,
70,50.0,0.0,0.12849999999999995,
71,50.0,1.0,0.125,
72,50.0,2.0,0.134,
73,50.0,3.0,0.122,
74,50.0,4.0,0.121,
75,50.0,5.0,0.12749999999999995,
76,50.0,6.0,0.12050000000000005,
77,50.0,7.0,0.11699999999999999,
78,50.0,8.0,0.123,
79,50.0,9.0,0.12649999999999995,
