,m,r,135
0,30.0,0.0,0.3195
1,30.0,1.0,0.3135
2,30.0,2.0,0.3095
3,30.0,3.0,0.3105
4,30.0,4.0,0.31799999999999995
5,30.0,5.0,0.3195
6,30.0,6.0,0.3135
7,30.0,7.0,0.3035
8,30.0,8.0,0.3035
9,30.0,9.0,0.3115
10,40.0,0.0,0.31799999999999995
11,40.0,1.0,0.3175
12,40.0,2.0,0.30100000000000005
13,40.0,3.0,0.2875
14,40.0,4.0,0.31399999999999995
15,40.0,5.0,0.3105
16,40.0,6.0,0.31999999999999995
17,40.0,7.0,0.33099999999999996
18,40.0,8.0,0.31200000000000006
19,40.0,9.0,0.3205
20,50.0,0.0,0.29500000000000004
21,50.0,1.0,0.3375
22,50.0,2.0,0.31299999999999994
23,50.0,3.0,0.3015
24,50.0,4.0,0.3115
25,50.0,5.0,0.29900000000000004
26,50.0,6.0,0.3185
27,50.0,7.0,0.3165
28,50.0,8.0,0.31499999999999995
29,50.0,9.0,0.32399999999999995
