,m,r,5
0,0.0,0.0,0.30400000000000005
1,0.0,1.0,0.2975
2,0.0,2.0,0.30200000000000005
3,0.0,3.0,0.30500000000000005
4,0.0,4.0,0.29800000000000004
5,0.0,5.0,0.30500000000000005
6,0.0,6.0,0.3035
7,0.0,7.0,0.29800000000000004
8,0.0,8.0,0.3075
9,0.0,9.0,0.2895
10,1.0,0.0,0.3055
11,1.0,1.0,0.29400000000000004
12,1.0,2.0,0.27749999999999997
13,1.0,3.0,0.2855
14,1.0,4.0,0.3025
15,1.0,5.0,0.2905
16,1.0,6.0,0.2935
17,1.0,7.0,0.2975
18,1.0,8.0,0.2885
19,1.0,9.0,0.2865
20,2.0,0.0,0.2885
21,2.0,1.0,0.29700000000000004
22,2.0,2.0,0.2975
23,2.0,3.0,0.2925
24,2.0,4.0,0.2935
25,2.0,5.0,0.30200000000000005
26,2.0,6.0,0.3015
27,2.0,7.0,0.29200000000000004
28,2.0,8.0,0.29300000000000004
29,2.0,9.0,0.30200000000000005
30,3.0,0.0,0.30300000000000005
31,3.0,1.0,0.2985
32,3.0,2.0,0.2855
33,3.0,3.0,0.3065
34,3.0,4.0,0.29700000000000004
35,3.0,5.0,0.28700000000000003
36,3.0,6.0,0.3045
37,3.0,7.0,0.30200000000000005
38,3.0,8.0,0.30500000000000005
39,3.0,9.0,0.30400000000000005
40,4.0,0.0,0.30800000000000005
41,4.0,1.0,0.31200000000000006
42,4.0,2.0,0.30200000000000005
43,4.0,3.0,0.31000000000000005
44,4.0,4.0,0.3135
45,4.0,5.0,0.30100000000000005
46,4.0,6.0,0.3045
47,4.0,7.0,0.3095
48,4.0,8.0,0.29600000000000004
49,4.0,9.0,0.3205
50,5.0,0.0,0.31399999999999995
51,5.0,1.0,0.3125
52,5.0,2.0,0.3145
53,5.0,3.0,0.3115
54,5.0,4.0,0.31100000000000005
55,5.0,5.0,0.31100000000000005
56,5.0,6.0,0.31799999999999995
57,5.0,7.0,0.30800000000000005
58,5.0,8.0,0.3225
59,5.0,9.0,0.32199999999999995
60,10.0,0.0,0.32499999999999996
61,10.0,1.0,0.3315
62,10.0,2.0,0.3195
63,10.0,3.0,0.3315
64,10.0,4.0,0.32999999999999996
65,10.0,5.0,0.32099999999999995
66,10.0,6.0,0.32399999999999995
67,10.0,7.0,0.33299999999999996
68,10.0,8.0,0.31999999999999995
69,10.0,9.0,0.32699999999999996
70,20.0,0.0,0.32599999999999996
71,20.0,1.0,0.33299999999999996
72,20.0,2.0,0.3355
73,20.0,3.0,0.32999999999999996
74,20.0,4.0,0.3295
75,20.0,5.0,0.32999999999999996
76,20.0,6.0,0.344
77,20.0,7.0,0.33599999999999997
78,20.0,8.0,0.3245
79,20.0,9.0,0.33099999999999996
