,m,r,5
0,0.0,0.0,0.15749999999999997
1,0.0,1.0,0.15800000000000003
2,0.0,2.0,0.16700000000000004
3,0.0,3.0,0.15400000000000003
4,0.0,4.0,0.15449999999999997
5,0.0,5.0,0.15849999999999997
6,0.0,6.0,0.16349999999999998
7,0.0,7.0,0.16100000000000003
8,0.0,8.0,0.16849999999999998
9,0.0,9.0,0.15349999999999997
10,1.0,0.0,0.16300000000000003
11,1.0,1.0,0.16449999999999998
12,1.0,2.0,0.16100000000000003
13,1.0,3.0,0.15400000000000003
14,1.0,4.0,0.14800000000000002
15,1.0,5.0,0.14849999999999997
16,1.0,6.0,0.15549999999999997
17,1.0,7.0,0.15049999999999997
18,1.0,8.0,0.14700000000000002
19,1.0,9.0,0.15000000000000002
20,2.0,0.0,0.14149999999999996
21,2.0,1.0,0.14049999999999996
22,2.0,2.0,0.13049999999999995
23,2.0,3.0,0.13
24,2.0,4.0,0.13149999999999995
25,2.0,5.0,0.134
26,2.0,6.0,0.14200000000000002
27,2.0,7.0,0.14500000000000002
28,2.0,8.0,0.13349999999999995
29,2.0,9.0,0.12949999999999995
30,3.0,0.0,0.132
31,3.0,1.0,0.14449999999999996
32,3.0,2.0,0.136
33,3.0,3.0,0.13
34,3.0,4.0,0.129
35,3.0,5.0,0.13549999999999995
36,3.0,6.0,0.13249999999999995
37,3.0,7.0,0.133
38,3.0,8.0,0.12749999999999995
39,3.0,9.0,0.127
40,4.0,0.0,0.14449999999999996
41,4.0,1.0,0.14449999999999996
42,4.0,2.0,0.138
43,4.0,3.0,0.138
44,4.0,4.0,0.14700000000000002
45,4.0,5.0,0.14100000000000001
46,4.0,6.0,0.13349999999999995
47,4.0,7.0,0.14600000000000002
48,4.0,8.0,0.139
49,4.0,9.0,0.13149999999999995
50,5.0,0.0,0.12450000000000006
51,5.0,1.0,0.13749999999999996
52,5.0,2.0,0.127
53,5.0,3.0,0.14
54,5.0,4.0,0.12549999999999994
55,5.0,5.0,0.13649999999999995
56,5.0,6.0,0.12649999999999995
57,5.0,7.0,0.131
58,5.0,8.0,0.13549999999999995
59,5.0,9.0,0.14449999999999996
60,10.0,0.0,0.12749999999999995
61,10.0,1.0,0.15149999999999997
62,10.0,2.0,0.12050000000000005
63,10.0,3.0,0.14200000000000002
64,10.0,4.0,0.11499999999999999
65,10.0,5.0,0.14400000000000002
66,10.0,6.0,0.13849999999999996
67,10.0,7.0,0.135
68,10.0,8.0,0.128
69,10.0,9.0,0.12549999999999994
70,20.0,0.0,0.12849999999999995
71,20.0,1.0,0.129
72,20.0,2.0,0.124
73,20.0,3.0,0.14049999999999996
74,20.0,4.0,0.14049999999999996
75,20.0,5.0,0.14449999999999996
76,20.0,6.0,0.14
77,20.0,7.0,0.12949999999999995
78,20.0,8.0,0.14549999999999996
79,20.0,9.0,0.13949999999999996
