,m,r,5,5_alpha
0,0.0,0.0,0.15749999999999997,0.5
1,0.0,1.0,0.15800000000000003,0.5
2,0.0,2.0,0.16700000000000004,0.5
3,0.0,3.0,0.15400000000000003,0.5
4,0.0,4.0,0.15449999999999997,0.5
5,0.0,5.0,0.15849999999999997,0.5
6,0.0,6.0,0.16349999999999998,0.5
7,0.0,7.0,0.16100000000000003,0.5
8,0.0,8.0,0.16849999999999998,0.5
9,0.0,9.0,0.15349999999999997,0.5
10,1.0,0.0,0.16300000000000003,0.9600000000000001
11,1.0,1.0,0.16449999999999998,0.9600000000000001
12,1.0,2.0,0.16100000000000003,0.9600000000000001
13,1.0,3.0,0.15400000000000003,0.9600000000000001
14,1.0,4.0,0.14800000000000002,0.9600000000000001
15,1.0,5.0,0.14849999999999997,0.9600000000000001
16,1.0,6.0,0.15549999999999997,0.9600000000000001
17,1.0,7.0,0.15049999999999997,0.9600000000000001
18,1.0,8.0,0.14700000000000002,0.9600000000000001
19,1.0,9.0,0.15000000000000002,0.9600000000000001
20,2.0,0.0,0.14149999999999996,0.9688888888888889
21,2.0,1.0,0.14049999999999996,0.9688888888888889
22,2.0,2.0,0.13049999999999995,0.9688888888888889
23,2.0,3.0,0.13,0.9688888888888889
24,2.0,4.0,0.13149999999999995,0.9688888888888889
25,2.0,5.0,0.134,0.9688888888888889
26,2.0,6.0,0.14200000000000002,0.9688888888888889
27,2.0,7.0,0.14500000000000002,0.9688888888888889
28,2.0,8.0,0.13349999999999995,0.9688888888888889
29,2.0,9.0,0.12949999999999995,0.9688888888888889
30,3.0,0.0,0.132,0.9792592592592593
31,3.0,1.0,0.14449999999999996,0.9792592592592593
32,3.0,2.0,0.136,0.9792592592592593
33,3.0,3.0,0.13,0.9792592592592593
34,3.0,4.0,0.129,0.9792592592592593
35,3.0,5.0,0.13549999999999995,0.9792592592592593
36,3.0,6.0,0.13249999999999995,0.9792592592592593
37,3.0,7.0,0.133,0.9792592592592593
38,3.0,8.0,0.12749999999999995,0.9792592592592593
39,3.0,9.0,0.127,0.9792592592592593
40,4.0,0.0,0.14449999999999996,0.9838683127572017
41,4.0,1.0,0.14449999999999996,0.9838683127572017
42,4.0,2.0,0.138,0.9838683127572017
43,4.0,3.0,0.138,0.9838683127572017
44,4.0,4.0,0.14700000000000002,0.9838683127572017
45,4.0,5.0,0.14100000000000001,0.9838683127572017
46,4.0,6.0,0.13349999999999995,0.9838683127572017
47,4.0,7.0,0.14600000000000002,0.9838683127572017
48,4.0,8.0,0.139,0.9838683127572017
49,4.0,9.0,0.13149999999999995,0.9838683127572017
50,5.0,0.0,0.12450000000000006,0.9838683127572017
51,5.0,1.0,0.13749999999999996,0.9838683127572017
52,5.0,2.0,0.127,0.9838683127572017
53,5.0,3.0,0.14,0.9838683127572017
54,5.0,4.0,0.12549999999999994,0.9838683127572017
55,5.0,5.0,0.13649999999999995,0.9838683127572017
56,5.0,6.0,0.12649999999999995,0.9838683127572017
57,5.0,7.0,0.131,0.9838683127572017
58,5.0,8.0,0.13549999999999995,0.9838683127572017
59,5.0,9.0,0.14449999999999996,0.9838683127572017
60,10.0,0.0,0.12749999999999995,0.9856607224508459
61,10.0,1.0,0.15149999999999997,0.9856607224508459
62,10.0,2.0,0.12050000000000005,0.9856607224508459
63,10.0,3.0,0.14200000000000002,0.9856607224508459
64,10.0,4.0,0.11499999999999999,0.9856607224508459
65,10.0,5.0,0.14400000000000002,0.9856607224508459
66,10.0,6.0,0.13849999999999996,0.9856607224508459
67,10.0,7.0,0.135,0.9856607224508459
68,10.0,8.0,0.128,0.9856607224508459
69,10.0,9.0,0.12549999999999994,0.9856607224508459
70,20.0,0.0,0.12849999999999995,0.9856607224508459
71,20.0,1.0,0.129,0.9856607224508459
72,20.0,2.0,0.124,0.9856607224508459
73,20.0,3.0,0.14049999999999996,0.9856607224508459
74,20.0,4.0,0.14049999999999996,0.9856607224508459
75,20.0,5.0,0.14449999999999996,0.9856607224508459
76,20.0,6.0,0.14,0.9856607224508459
77,20.0,7.0,0.12949999999999995,0.9856607224508459
78,20.0,8.0,0.14549999999999996,0.9856607224508459
79,20.0,9.0,0.13949999999999996,0.9856607224508459
