,m,r,90
0,30.0,0.0,0.30300000000000005
1,30.0,1.0,0.3035
2,30.0,2.0,0.30400000000000005
3,30.0,3.0,0.29100000000000004
4,30.0,4.0,0.30500000000000005
5,30.0,5.0,0.2935
6,30.0,6.0,0.31000000000000005
7,30.0,7.0,0.3045
8,30.0,8.0,0.29100000000000004
9,30.0,9.0,0.2935
10,40.0,0.0,0.2995
11,40.0,1.0,0.3095
12,40.0,2.0,0.3205
13,40.0,3.0,0.3045
14,40.0,4.0,0.3045
15,40.0,5.0,0.3175
16,40.0,6.0,0.3075
17,40.0,7.0,0.2985
18,40.0,8.0,0.3205
19,40.0,9.0,0.31899999999999995
20,50.0,0.0,0.3015
21,50.0,1.0,0.29500000000000004
22,50.0,2.0,0.3035
23,50.0,3.0,0.2945
24,50.0,4.0,0.29400000000000004
25,50.0,5.0,0.29800000000000004
26,50.0,6.0,0.3045
27,50.0,7.0,0.29600000000000004
28,50.0,8.0,0.3085
29,50.0,9.0,0.3075
