,m,r,0
0,30.0,0.0,0.18500000000000005
1,30.0,1.0,0.18000000000000005
2,30.0,2.0,0.1915
3,30.0,3.0,0.19399999999999995
4,30.0,4.0,0.1785
5,30.0,5.0,0.18899999999999995
6,30.0,6.0,0.19399999999999995
7,30.0,7.0,0.1965
8,30.0,8.0,0.1895
9,30.0,9.0,0.18500000000000005
10,40.0,0.0,0.17400000000000004
11,40.0,1.0,0.17700000000000005
12,40.0,2.0,0.1825
13,40.0,3.0,0.18300000000000005
14,40.0,4.0,0.1785
15,40.0,5.0,0.1785
16,40.0,6.0,0.17500000000000004
17,40.0,7.0,0.1785
18,40.0,8.0,0.18899999999999995
19,40.0,9.0,0.17700000000000005
20,50.0,0.0,0.15800000000000003
21,50.0,1.0,0.17700000000000005
22,50.0,2.0,0.16849999999999998
23,50.0,3.0,0.16249999999999998
24,50.0,4.0,0.16400000000000003
25,50.0,5.0,0.16700000000000004
26,50.0,6.0,0.16900000000000004
27,50.0,7.0,0.16949999999999998
28,50.0,8.0,0.16500000000000004
29,50.0,9.0,0.16749999999999998
