,m,r,135
0,30.0,0.0,0.3255
1,30.0,1.0,0.32599999999999996
2,30.0,2.0,0.3345
3,30.0,3.0,0.33199999999999996
4,30.0,4.0,0.3245
5,30.0,5.0,0.3185
6,30.0,6.0,0.3195
7,30.0,7.0,0.3275
8,30.0,8.0,0.33499999999999996
9,30.0,9.0,0.3335
10,40.0,0.0,0.33799999999999997
11,40.0,1.0,0.3285
12,40.0,2.0,0.3325
13,40.0,3.0,0.3255
14,40.0,4.0,0.32999999999999996
15,40.0,5.0,0.33399999999999996
16,40.0,6.0,0.33399999999999996
17,40.0,7.0,0.33799999999999997
18,40.0,8.0,0.3325
19,40.0,9.0,0.3315
20,50.0,0.0,0.347
21,50.0,1.0,0.3425
22,50.0,2.0,0.353
23,50.0,3.0,0.3355
24,50.0,4.0,0.3295
25,50.0,5.0,0.33499999999999996
26,50.0,6.0,0.3295
27,50.0,7.0,0.31299999999999994
28,50.0,8.0,0.3315
29,50.0,9.0,0.3365
