,m,r,0,0_alpha
0,0.0,0.0,0.30400000000000005,
1,0.0,1.0,0.2975,
2,0.0,2.0,0.30200000000000005,
3,0.0,3.0,0.30500000000000005,
4,0.0,4.0,0.29800000000000004,
5,0.0,5.0,0.30500000000000005,
6,0.0,6.0,0.3035,
7,0.0,7.0,0.29800000000000004,
8,0.0,8.0,0.3075,
9,0.0,9.0,0.2895,
10,3.0,0.0,0.22199999999999998,
11,3.0,1.0,0.22050000000000003,
12,3.0,2.0,0.22099999999999997,
13,3.0,3.0,0.22499999999999998,
14,3.0,4.0,0.20099999999999996,
15,3.0,5.0,0.20350000000000001,
16,3.0,6.0,0.21999999999999997,
17,3.0,7.0,0.21599999999999997,
18,3.0,8.0,0.22050000000000003,
19,3.0,9.0,0.22099999999999997,
20,5.0,0.0,0.1785,
21,5.0,1.0,0.1815,
22,5.0,2.0,0.17800000000000005,
23,5.0,3.0,0.1875,
24,5.0,4.0,0.18400000000000005,
25,5.0,5.0,0.18300000000000005,
26,5.0,6.0,0.18000000000000005,
27,5.0,7.0,0.19399999999999995,
28,5.0,8.0,0.1855,
29,5.0,9.0,0.1865,
30,10.0,0.0,0.16600000000000004,
31,10.0,1.0,0.1735,
32,10.0,2.0,0.17700000000000005,
33,10.0,3.0,0.16500000000000004,
34,10.0,4.0,0.1765,
35,10.0,5.0,0.17500000000000004,
36,10.0,6.0,0.17149999999999999,
37,10.0,7.0,0.16649999999999998,
38,10.0,8.0,0.17200000000000004,
39,10.0,9.0,0.17100000000000004,
40,20.0,0.0,0.14449999999999996,
41,20.0,1.0,0.14500000000000002,
42,20.0,2.0,0.14649999999999996,
43,20.0,3.0,0.137,
44,20.0,4.0,0.14749999999999996,
45,20.0,5.0,0.14400000000000002,
46,20.0,6.0,0.15000000000000002,
47,20.0,7.0,0.15300000000000002,
48,20.0,8.0,0.139,
49,20.0,9.0,0.14400000000000002,
50,30.0,0.0,0.129,
51,30.0,1.0,0.11950000000000005,
52,30.0,2.0,0.13149999999999995,
53,30.0,3.0,0.13049999999999995,
54,30.0,4.0,0.132,
55,30.0,5.0,0.12649999999999995,
56,30.0,6.0,0.12549999999999994,
57,30.0,7.0,0.127,
58,30.0,8.0,0.123,
59,30.0,9.0,0.123,
60,40.0,0.0,0.125,
61,40.0,1.0,0.13549999999999995,
62,40.0,2.0,0.118,
63,40.0,3.0,0.12150000000000005,
64,40.0,4.0,0.128,
65,40.0,5.0,0.122,
66,40.0,6.0,0.12949999999999995,
67,40.0,7.0,0.12350000000000005,
68,40.0,8.0,0.126,
69,40.0,9.0,0.12,
70,50.0,0.0,0.11150000000000004,
71,50.0,1.0,0.10499999999999998,
72,50.0,2.0,0.11350000000000005,
73,50.0,3.0,0.10899999999999999,
74,50.0,4.0,0.10750000000000004,
75,50.0,5.0,0.10799999999999998,
76,50.0,6.0,0.10250000000000004,
77,50.0,7.0,0.10550000000000004,
78,50.0,8.0,0.11050000000000004,
79,50.0,9.0,0.10550000000000004,
