,m,r,1,3,4,5
0,0.0,0.0,0.32799999999999996,0.38249999999999995,0.3235,0.3375
1,0.0,1.0,0.33299999999999996,0.34299999999999997,0.366,0.368
2,0.0,2.0,0.34299999999999997,0.34850000000000003,0.33499999999999996,0.3395
3,0.0,3.0,0.351,0.3435,0.346,0.382
4,0.0,4.0,0.36950000000000005,0.31100000000000005,0.37150000000000005,0.34099999999999997
5,0.0,5.0,0.34750000000000003,0.34950000000000003,0.36650000000000005,0.356
6,0.0,6.0,0.345,0.35950000000000004,0.35450000000000004,0.357
7,0.0,7.0,0.34099999999999997,0.379,0.35450000000000004,0.35950000000000004
8,0.0,8.0,0.37749999999999995,0.35450000000000004,0.31799999999999995,0.36350000000000005
9,0.0,9.0,0.3315,0.362,0.355,0.367
10,250.0,0.0,0.30600000000000005,0.30800000000000005,0.3015,0.30800000000000005
11,250.0,1.0,0.3135,0.3225,0.30300000000000005,0.30600000000000005
12,250.0,2.0,0.31599999999999995,0.33499999999999996,0.30300000000000005,0.32099999999999995
13,250.0,3.0,0.33699999999999997,0.31200000000000006,0.2975,0.3315
14,250.0,4.0,0.32199999999999995,0.3245,0.3185,0.31899999999999995
15,250.0,5.0,0.3365,0.32699999999999996,0.29700000000000004,0.3225
16,250.0,6.0,0.3175,0.3115,0.3135,0.3215
17,250.0,7.0,0.3155,0.31599999999999995,0.2965,0.3215
18,250.0,8.0,0.3255,0.32399999999999995,0.3045,0.34750000000000003
19,250.0,9.0,0.362,0.32699999999999996,0.30700000000000005,0.31899999999999995
20,500.0,0.0,0.31599999999999995,0.32399999999999995,0.30300000000000005,0.32499999999999996
21,500.0,1.0,0.3115,0.2965,0.28800000000000003,0.3215
22,500.0,2.0,0.3065,0.32799999999999996,0.3185,0.3255
23,500.0,3.0,0.3235,0.31200000000000006,0.29700000000000004,0.32399999999999995
24,500.0,4.0,0.32199999999999995,0.3365,0.3295,0.3095
25,500.0,5.0,0.31399999999999995,0.2995,0.2995,0.3305
26,500.0,6.0,0.3125,0.3185,0.29000000000000004,0.3225
27,500.0,7.0,0.3195,0.31200000000000006,0.3145,0.3115
28,500.0,8.0,0.29800000000000004,0.32099999999999995,0.3115,0.31799999999999995
29,500.0,9.0,0.3085,0.34850000000000003,0.3015,0.3195
30,750.0,0.0,0.31999999999999995,0.33199999999999996,0.31000000000000005,0.3385
31,750.0,1.0,0.2935,0.31200000000000006,0.31100000000000005,0.33399999999999996
32,750.0,2.0,0.30200000000000005,0.32799999999999996,0.2885,0.35850000000000004
33,750.0,3.0,0.3185,0.2945,0.3145,0.35
34,750.0,4.0,0.30300000000000005,0.30500000000000005,0.3045,0.3205
35,750.0,5.0,0.30400000000000005,0.2975,0.3175,0.32799999999999996
36,750.0,6.0,0.3145,0.33999999999999997,0.2895,0.33899999999999997
37,750.0,7.0,0.2975,0.3075,0.275,0.3255
38,750.0,8.0,0.29700000000000004,0.30200000000000005,0.3035,0.31799999999999995
39,750.0,9.0,0.32999999999999996,0.3175,0.2965,0.3325
40,1000.0,0.0,0.28700000000000003,0.2965,0.28300000000000003,0.3075
41,1000.0,1.0,0.2845,0.31200000000000006,0.2965,0.3295
42,1000.0,2.0,0.30300000000000005,0.31399999999999995,0.2835,0.33099999999999996
43,1000.0,3.0,0.31299999999999994,0.3005,0.29600000000000004,0.32599999999999996
44,1000.0,4.0,0.29300000000000004,0.2915,0.2955,0.31999999999999995
45,1000.0,5.0,0.3265,0.3075,0.29100000000000004,0.32199999999999995
46,1000.0,6.0,0.2935,0.29300000000000004,0.27449999999999997,0.32299999999999995
47,1000.0,7.0,0.3005,0.30800000000000005,0.29300000000000004,0.3315
48,1000.0,8.0,0.2995,0.28800000000000003,0.29200000000000004,0.32499999999999996
49,1000.0,9.0,0.278,0.2935,0.28200000000000003,0.32999999999999996
50,1250.0,0.0,0.2855,0.3135,0.28049999999999997,0.31399999999999995
51,1250.0,1.0,0.28,0.2835,0.28700000000000003,0.32999999999999996
52,1250.0,2.0,0.274,0.30700000000000005,0.27649999999999997,0.346
53,1250.0,3.0,0.269,0.3125,0.2915,0.3295
54,1250.0,4.0,0.26449999999999996,0.2825,0.2855,0.31999999999999995
55,1250.0,5.0,0.29200000000000004,0.29800000000000004,0.27349999999999997,0.3325
56,1250.0,6.0,0.2935,0.2995,0.273,0.35450000000000004
57,1250.0,7.0,0.28900000000000003,0.28900000000000003,0.27849999999999997,0.30700000000000005
58,1250.0,8.0,0.2965,0.30400000000000005,0.2925,0.34199999999999997
59,1250.0,9.0,0.277,0.2845,0.2815,0.3365
60,1500.0,0.0,0.27849999999999997,0.2995,0.26949999999999996,0.32699999999999996
61,1500.0,1.0,0.29500000000000004,0.31999999999999995,0.27049999999999996,0.3105
62,1500.0,2.0,0.279,0.29300000000000004,0.27749999999999997,0.33599999999999997
63,1500.0,3.0,0.28400000000000003,0.277,0.28400000000000003,0.3325
64,1500.0,4.0,0.28200000000000003,0.3025,0.29000000000000004,0.34199999999999997
65,1500.0,5.0,0.27249999999999996,0.2985,0.277,0.3335
66,1500.0,6.0,0.27949999999999997,0.28800000000000003,0.27949999999999997,0.3305
67,1500.0,7.0,0.2815,0.2845,0.28900000000000003,0.3375
68,1500.0,8.0,0.2965,0.28600000000000003,0.27649999999999997,0.3145
69,1500.0,9.0,0.2885,0.2995,0.26049999999999995,0.31100000000000005
70,2000.0,0.0,0.275,0.28600000000000003,0.278,0.3345
71,2000.0,1.0,0.28900000000000003,0.29500000000000004,0.275,0.35
72,2000.0,2.0,0.2905,0.2945,0.279,0.3225
73,2000.0,3.0,0.28300000000000003,0.2935,0.2865,0.3255
74,2000.0,4.0,0.2935,0.32799999999999996,0.2845,0.32499999999999996
75,2000.0,5.0,0.279,0.2965,0.27649999999999997,0.3225
76,2000.0,6.0,0.273,0.3075,0.28900000000000003,0.3105
77,2000.0,7.0,0.28,0.2925,0.269,0.33499999999999996
78,2000.0,8.0,0.25549999999999995,0.27949999999999997,0.2895,0.3135
79,2000.0,9.0,0.2905,0.274,0.28600000000000003,0.31100000000000005
80,3000.0,0.0,0.27349999999999997,0.28200000000000003,0.28300000000000003,0.33499999999999996
81,3000.0,1.0,0.28800000000000003,0.27349999999999997,0.28300000000000003,0.29700000000000004
82,3000.0,2.0,0.27849999999999997,0.29600000000000004,0.2855,0.30800000000000005
83,3000.0,3.0,0.2835,0.2875,0.29600000000000004,0.31100000000000005
84,3000.0,4.0,0.3225,0.28800000000000003,0.2815,0.31799999999999995
85,3000.0,5.0,0.2875,0.27049999999999996,0.28049999999999997,0.3045
