,m,r,1,2
0,0.0,0.0,0.1995,0.21050000000000002
1,0.0,1.0,0.21050000000000002,0.20999999999999996
2,0.0,2.0,0.23950000000000005,0.20699999999999996
3,0.0,3.0,0.18600000000000005,0.18799999999999994
4,0.0,4.0,0.17700000000000005,0.18100000000000005
5,0.0,5.0,0.1745,0.17000000000000004
6,0.0,6.0,0.1735,0.1865
7,0.0,7.0,0.20899999999999996,0.21699999999999997
8,0.0,8.0,0.20550000000000002,0.1985
9,0.0,9.0,0.1875,0.1915
10,250.0,0.0,0.1805,0.16149999999999998
11,250.0,1.0,0.1885,0.18500000000000005
12,250.0,2.0,0.16949999999999998,0.15800000000000003
13,250.0,3.0,0.17600000000000005,0.16449999999999998
14,250.0,4.0,0.25049999999999994,0.15500000000000003
15,250.0,5.0,0.22399999999999998,0.17049999999999998
16,250.0,6.0,0.17600000000000005,0.17049999999999998
17,250.0,7.0,0.22999999999999998,0.1855
18,250.0,8.0,0.19399999999999995,0.14749999999999996
19,250.0,9.0,0.276,0.16749999999999998
20,500.0,0.0,0.18700000000000006,0.18799999999999994
21,500.0,1.0,0.21399999999999997,0.1785
22,500.0,2.0,0.16900000000000004,0.15549999999999997
23,500.0,3.0,0.20899999999999996,0.14349999999999996
24,500.0,4.0,0.18899999999999995,0.14300000000000002
25,500.0,5.0,0.18700000000000006,0.16549999999999998
26,500.0,6.0,0.20899999999999996,0.15149999999999997
27,500.0,7.0,0.17900000000000005,0.15300000000000002
28,500.0,8.0,0.1835,0.14600000000000002
29,500.0,9.0,0.1755,0.16600000000000004
30,750.0,0.0,0.18400000000000005,0.16400000000000003
31,750.0,1.0,0.21099999999999997,0.15200000000000002
32,750.0,2.0,0.1895,0.20499999999999996
33,750.0,3.0,0.19399999999999995,0.19099999999999995
34,750.0,4.0,0.17300000000000004,0.15949999999999998
35,750.0,5.0,0.1815,0.14849999999999997
36,750.0,6.0,0.1755,0.19099999999999995
37,750.0,7.0,0.20350000000000001,0.15449999999999997
38,750.0,8.0,0.1975,0.17200000000000004
39,750.0,9.0,0.16349999999999998,0.14949999999999997
40,1000.0,0.0,0.17149999999999999,0.16149999999999998
41,1000.0,1.0,0.19299999999999995,0.16449999999999998
42,1000.0,2.0,0.17300000000000004,0.16349999999999998
43,1000.0,3.0,0.1795,0.16749999999999998
44,1000.0,4.0,0.17600000000000005,0.16149999999999998
45,1000.0,5.0,0.17800000000000005,0.14549999999999996
46,1000.0,6.0,0.18500000000000005,0.16600000000000004
47,1000.0,7.0,0.15549999999999997,0.16400000000000003
48,1000.0,8.0,0.15849999999999997,0.16249999999999998
49,1000.0,9.0,0.1855,0.15449999999999997
50,1250.0,0.0,0.14249999999999996,0.17149999999999999
51,1250.0,1.0,0.15000000000000002,0.16200000000000003
52,1250.0,2.0,0.15600000000000003,0.15000000000000002
53,1250.0,3.0,0.15449999999999997,0.18700000000000006
54,1250.0,4.0,0.16500000000000004,0.1985
55,1250.0,5.0,0.16900000000000004,0.14200000000000002
56,1250.0,6.0,0.17149999999999999,0.16849999999999998
57,1250.0,7.0,0.16749999999999998,0.15600000000000003
58,1250.0,8.0,0.17100000000000004,0.133
59,1250.0,9.0,0.15949999999999998,0.19499999999999995
60,1500.0,0.0,0.14949999999999997,0.17100000000000004
61,1500.0,1.0,0.15600000000000003,0.17000000000000004
62,1500.0,2.0,0.16200000000000003,0.14949999999999997
63,1500.0,3.0,0.1735,0.16100000000000003
64,1500.0,4.0,0.14749999999999996,0.15800000000000003
65,1500.0,5.0,0.17100000000000004,0.17800000000000005
66,1500.0,6.0,0.14200000000000002,0.15649999999999997
67,1500.0,7.0,0.16500000000000004,0.17149999999999999
68,1500.0,8.0,0.15600000000000003,0.1735
69,1500.0,9.0,0.15449999999999997,0.1755
70,2000.0,0.0,0.16200000000000003,0.16600000000000004
71,2000.0,1.0,0.14800000000000002,0.19099999999999995
72,2000.0,2.0,0.14649999999999996,0.15200000000000002
73,2000.0,3.0,0.15749999999999997,0.16449999999999998
74,2000.0,4.0,0.15300000000000002,0.18999999999999995
75,2000.0,5.0,0.1735,0.18300000000000005
76,2000.0,6.0,0.15800000000000003,0.1755
77,2000.0,7.0,0.16300000000000003,0.15849999999999997
78,2000.0,8.0,0.17400000000000004,0.15300000000000002
79,2000.0,9.0,0.16649999999999998,0.16549999999999998
80,3000.0,0.0,0.16149999999999998,0.17149999999999999
81,3000.0,1.0,0.16349999999999998,0.16949999999999998
82,3000.0,2.0,0.16700000000000004,0.18200000000000005
83,3000.0,3.0,0.1815,0.15449999999999997
84,3000.0,4.0,0.17100000000000004,0.1745
85,3000.0,5.0,0.17500000000000004,0.17000000000000004
86,3000.0,6.0,0.16200000000000003,0.1875
87,3000.0,7.0,0.17300000000000004,0.18400000000000005
88,3000.0,8.0,0.15449999999999997,0.1915
89,3000.0,9.0,0.14549999999999996,0.16100000000000003
90,4000.0,0.0,0.129,0.16549999999999998
91,4000.0,1.0,0.14200000000000002,0.15100000000000002
92,4000.0,2.0,0.15300000000000002,0.18300000000000005
93,4000.0,3.0,0.125,0.14400000000000002
94,4000.0,4.0,0.17000000000000004,0.16400000000000003
95,4000.0,5.0,0.15700000000000003,0.18400000000000005
96,4000.0,6.0,0.16100000000000003,0.16900000000000004
97,4000.0,7.0,0.14600000000000002,0.17049999999999998
98,4000.0,8.0,0.14749999999999996,0.15700000000000003
99,4000.0,9.0,0.14349999999999996,0.16400000000000003
