,m,r,2,3,4
90,4000.0,0.0,0.16300000000000003,0.1765,0.16449999999999998
91,4000.0,1.0,0.13049999999999995,0.1785,0.138
92,4000.0,2.0,0.136,0.17700000000000005,0.1725
93,4000.0,3.0,0.13949999999999996,0.16249999999999998,0.17800000000000005
94,4000.0,4.0,0.12250000000000005,0.16900000000000004,0.14349999999999996
95,4000.0,5.0,0.13249999999999995,0.14600000000000002,0.13949999999999996
96,4000.0,6.0,0.14349999999999996,0.15000000000000002,0.15849999999999997
97,4000.0,7.0,0.138,0.17000000000000004,0.16849999999999998
98,4000.0,8.0,0.129,0.15300000000000002,0.18700000000000006
99,4000.0,9.0,0.127,0.15749999999999997,0.15049999999999997
