,m,r,2,3
0,0.0,0.0,0.29600000000000004,0.344
1,0.0,1.0,0.3175,0.32199999999999995
2,0.0,2.0,0.3415,0.2965
3,0.0,3.0,0.2985,0.3005
4,0.0,4.0,0.28700000000000003,0.236
5,0.0,5.0,0.34950000000000003,0.245
6,0.0,6.0,0.365,0.29100000000000004
7,0.0,7.0,0.2875,0.3305
8,0.0,8.0,0.3085,0.37050000000000005
9,0.0,9.0,0.37050000000000005,0.24550000000000005
10,250.0,0.0,0.20899999999999996,0.18999999999999995
11,250.0,1.0,0.19099999999999995,0.16449999999999998
12,250.0,2.0,0.1845,0.21350000000000002
13,250.0,3.0,0.21099999999999997,0.25949999999999995
14,250.0,4.0,0.21750000000000003,0.244
15,250.0,5.0,0.257,0.21650000000000003
16,250.0,6.0,0.19999999999999996,0.21250000000000002
17,250.0,7.0,0.2005,0.20950000000000002
18,250.0,8.0,0.1975,0.1965
19,250.0,9.0,0.22250000000000003,0.1815
20,500.0,0.0,0.14200000000000002,0.1955
21,500.0,1.0,0.14549999999999996,0.18400000000000005
22,500.0,2.0,0.15549999999999997,0.16400000000000003
23,500.0,3.0,0.16900000000000004,0.1865
24,500.0,4.0,0.14549999999999996,0.17900000000000005
25,500.0,5.0,0.14949999999999997,0.17200000000000004
26,500.0,6.0,0.16149999999999998,0.1985
27,500.0,7.0,0.17300000000000004,0.1765
28,500.0,8.0,0.15500000000000003,0.20899999999999996
29,500.0,9.0,0.1825,0.1795
30,750.0,0.0,0.18500000000000005,0.18300000000000005
31,750.0,1.0,0.17200000000000004,0.15200000000000002
32,750.0,2.0,0.16400000000000003,0.1795
33,750.0,3.0,0.14549999999999996,0.19199999999999995
34,750.0,4.0,0.16100000000000003,0.1905
35,750.0,5.0,0.17000000000000004,0.18500000000000005
36,750.0,6.0,0.13649999999999995,0.18500000000000005
37,750.0,7.0,0.1875,0.15300000000000002
38,750.0,8.0,0.16049999999999998,0.16600000000000004
39,750.0,9.0,0.1865,0.1885
40,1000.0,0.0,0.1795,0.14700000000000002
41,1000.0,1.0,0.16000000000000003,0.16200000000000003
42,1000.0,2.0,0.134,0.18500000000000005
43,1000.0,3.0,0.1735,0.1875
44,1000.0,4.0,0.15400000000000003,0.15649999999999997
45,1000.0,5.0,0.15100000000000002,0.15100000000000002
46,1000.0,6.0,0.15849999999999997,0.16949999999999998
47,1000.0,7.0,0.14200000000000002,0.1935
48,1000.0,8.0,0.14200000000000002,0.16200000000000003
49,1000.0,9.0,0.13949999999999996,0.18500000000000005
50,1250.0,0.0,0.14749999999999996,0.17900000000000005
51,1250.0,1.0,0.14649999999999996,0.14249999999999996
52,1250.0,2.0,0.15049999999999997,0.138
53,1250.0,3.0,0.16600000000000004,0.15749999999999997
54,1250.0,4.0,0.16200000000000003,0.15449999999999997
55,1250.0,5.0,0.13149999999999995,0.16949999999999998
56,1250.0,6.0,0.14600000000000002,0.133
57,1250.0,7.0,0.137,0.16549999999999998
58,1250.0,8.0,0.12649999999999995,0.16900000000000004
59,1250.0,9.0,0.132,0.17049999999999998
60,1500.0,0.0,0.14049999999999996,0.126
61,1500.0,1.0,0.16949999999999998,0.14600000000000002
62,1500.0,2.0,0.12849999999999995,0.14100000000000001
63,1500.0,3.0,0.13149999999999995,0.15149999999999997
64,1500.0,4.0,0.12849999999999995,0.17100000000000004
65,1500.0,5.0,0.15300000000000002,0.16649999999999998
66,1500.0,6.0,0.15400000000000003,0.16000000000000003
67,1500.0,7.0,0.16200000000000003,0.16500000000000004
68,1500.0,8.0,0.15000000000000002,0.17149999999999999
69,1500.0,9.0,0.13449999999999995,0.15800000000000003
70,2000.0,0.0,0.14149999999999996,0.17049999999999998
71,2000.0,1.0,0.127,0.15700000000000003
72,2000.0,2.0,0.13049999999999995,0.16249999999999998
73,2000.0,3.0,0.15849999999999997,0.17700000000000005
74,2000.0,4.0,0.126,0.15000000000000002
75,2000.0,5.0,0.14800000000000002,0.16549999999999998
76,2000.0,6.0,0.13849999999999996,0.15249999999999997
77,2000.0,7.0,0.13749999999999996,0.15500000000000003
78,2000.0,8.0,0.132,0.14500000000000002
79,2000.0,9.0,0.135,0.15349999999999997
80,3000.0,0.0,0.13349999999999995,0.20299999999999996
81,3000.0,1.0,0.12549999999999994,0.1755
82,3000.0,2.0,0.13149999999999995,0.16149999999999998
83,3000.0,3.0,0.12250000000000005,0.18600000000000005
84,3000.0,4.0,0.13449999999999995,0.16049999999999998
85,3000.0,5.0,0.134,0.16049999999999998
86,3000.0,6.0,0.13349999999999995,0.16700000000000004
87,3000.0,7.0,0.15000000000000002,0.16049999999999998
88,3000.0,8.0,0.14400000000000002,0.14
89,3000.0,9.0,0.14149999999999996,0.17200000000000004
90,4000.0,0.0,0.16300000000000003,0.1765
91,4000.0,1.0,0.13049999999999995,0.1785
92,4000.0,2.0,0.136,0.17700000000000005
93,4000.0,3.0,0.13949999999999996,0.16249999999999998
94,4000.0,4.0,0.12250000000000005,0.16900000000000004
95,4000.0,5.0,0.13249999999999995,0.14600000000000002
96,4000.0,6.0,0.14349999999999996,0.15000000000000002
97,4000.0,7.0,0.138,0.17000000000000004
98,4000.0,8.0,0.129,0.15300000000000002
99,4000.0,9.0,0.127,0.15749999999999997
