,m,r,1
0,0.0,0.0,0.1995
1,0.0,1.0,0.21050000000000002
2,0.0,2.0,0.23950000000000005
3,0.0,3.0,0.18600000000000005
4,0.0,4.0,0.17700000000000005
5,0.0,5.0,0.1745
6,0.0,6.0,0.1735
7,0.0,7.0,0.20899999999999996
8,0.0,8.0,0.20550000000000002
9,0.0,9.0,0.1875
10,250.0,0.0,0.1805
11,250.0,1.0,0.1885
12,250.0,2.0,0.16949999999999998
13,250.0,3.0,0.17600000000000005
14,250.0,4.0,0.25049999999999994
15,250.0,5.0,0.22399999999999998
16,250.0,6.0,0.17600000000000005
17,250.0,7.0,0.22999999999999998
18,250.0,8.0,0.19399999999999995
19,250.0,9.0,0.276
20,500.0,0.0,0.18700000000000006
21,500.0,1.0,0.21399999999999997
22,500.0,2.0,0.16900000000000004
23,500.0,3.0,0.20899999999999996
24,500.0,4.0,0.18899999999999995
25,500.0,5.0,0.18700000000000006
26,500.0,6.0,0.20899999999999996
27,500.0,7.0,0.17900000000000005
28,500.0,8.0,0.1835
29,500.0,9.0,0.1755
30,750.0,0.0,0.18400000000000005
31,750.0,1.0,0.21099999999999997
32,750.0,2.0,0.1895
33,750.0,3.0,0.19399999999999995
34,750.0,4.0,0.17300000000000004
35,750.0,5.0,0.1815
36,750.0,6.0,0.1755
37,750.0,7.0,0.20350000000000001
38,750.0,8.0,0.1975
39,750.0,9.0,0.16349999999999998
40,1000.0,0.0,0.17149999999999999
41,1000.0,1.0,0.19299999999999995
42,1000.0,2.0,0.17300000000000004
43,1000.0,3.0,0.1795
44,1000.0,4.0,0.17600000000000005
45,1000.0,5.0,0.17800000000000005
46,1000.0,6.0,0.18500000000000005
47,1000.0,7.0,0.15549999999999997
48,1000.0,8.0,0.15849999999999997
49,1000.0,9.0,0.1855
50,1250.0,0.0,0.14249999999999996
51,1250.0,1.0,0.15000000000000002
52,1250.0,2.0,0.15600000000000003
53,1250.0,3.0,0.15449999999999997
54,1250.0,4.0,0.16500000000000004
55,1250.0,5.0,0.16900000000000004
56,1250.0,6.0,0.17149999999999999
57,1250.0,7.0,0.16749999999999998
58,1250.0,8.0,0.17100000000000004
59,1250.0,9.0,0.15949999999999998
60,1500.0,0.0,0.14949999999999997
61,1500.0,1.0,0.15600000000000003
62,1500.0,2.0,0.16200000000000003
63,1500.0,3.0,0.1735
64,1500.0,4.0,0.14749999999999996
65,1500.0,5.0,0.17100000000000004
66,1500.0,6.0,0.14200000000000002
67,1500.0,7.0,0.16500000000000004
68,1500.0,8.0,0.15600000000000003
69,1500.0,9.0,0.15449999999999997
70,2000.0,0.0,0.16200000000000003
71,2000.0,1.0,0.14800000000000002
72,2000.0,2.0,0.14649999999999996
73,2000.0,3.0,0.15749999999999997
74,2000.0,4.0,0.15300000000000002
75,2000.0,5.0,0.1735
76,2000.0,6.0,0.15800000000000003
77,2000.0,7.0,0.16300000000000003
78,2000.0,8.0,0.17400000000000004
79,2000.0,9.0,0.16649999999999998
80,3000.0,0.0,0.16149999999999998
81,3000.0,1.0,0.16349999999999998
82,3000.0,2.0,0.16700000000000004
83,3000.0,3.0,0.1815
84,3000.0,4.0,0.17100000000000004
85,3000.0,5.0,0.17500000000000004
86,3000.0,6.0,0.16200000000000003
87,3000.0,7.0,0.17300000000000004
88,3000.0,8.0,0.15449999999999997
89,3000.0,9.0,0.14549999999999996
90,4000.0,0.0,0.129
91,4000.0,1.0,0.14200000000000002
92,4000.0,2.0,0.15300000000000002
93,4000.0,3.0,0.125
94,4000.0,4.0,0.17000000000000004
95,4000.0,5.0,0.15700000000000003
96,4000.0,6.0,0.16100000000000003
97,4000.0,7.0,0.14600000000000002
98,4000.0,8.0,0.14749999999999996
99,4000.0,9.0,0.14349999999999996
