,m,r,1,2
0,0.0,0.0,0.21699999999999997,0.244
1,0.0,1.0,0.24550000000000005,0.21999999999999997
2,0.0,2.0,0.237,0.19599999999999995
3,0.0,3.0,0.23750000000000004,0.21899999999999997
4,0.0,4.0,0.19599999999999995,0.21899999999999997
5,0.0,5.0,0.265,0.20499999999999996
6,0.0,6.0,0.23050000000000004,0.23150000000000004
7,0.0,7.0,0.255,0.25649999999999995
8,0.0,8.0,0.244,0.21250000000000002
9,0.0,9.0,0.22250000000000003,0.22399999999999998
10,250.0,0.0,0.20199999999999996,0.17700000000000005
11,250.0,1.0,0.1925,0.1825
12,250.0,2.0,0.17300000000000004,0.17000000000000004
13,250.0,3.0,0.21399999999999997,0.1885
14,250.0,4.0,0.20650000000000002,0.18100000000000005
15,250.0,5.0,0.22199999999999998,0.21399999999999997
16,250.0,6.0,0.16949999999999998,0.19899999999999995
17,250.0,7.0,0.18400000000000005,0.1985
18,250.0,8.0,0.23350000000000004,0.21250000000000002
19,250.0,9.0,0.1735,0.19599999999999995
20,500.0,0.0,0.15800000000000003,0.2025
21,500.0,1.0,0.16549999999999998,0.21299999999999997
22,500.0,2.0,0.16300000000000003,0.17700000000000005
23,500.0,3.0,0.18100000000000005,0.1725
24,500.0,4.0,0.16449999999999998,0.18300000000000005
25,500.0,5.0,0.15649999999999997,0.21999999999999997
26,500.0,6.0,0.16400000000000003,0.19599999999999995
27,500.0,7.0,0.1795,0.1915
28,500.0,8.0,0.16800000000000004,0.1975
29,500.0,9.0,0.1835,0.19299999999999995
30,750.0,0.0,0.17500000000000004,0.21599999999999997
31,750.0,1.0,0.18300000000000005,0.1925
32,750.0,2.0,0.1735,0.2025
33,750.0,3.0,0.15949999999999998,0.19799999999999995
34,750.0,4.0,0.1845,0.19399999999999995
35,750.0,5.0,0.1935,0.1925
36,750.0,6.0,0.16300000000000003,0.20950000000000002
37,750.0,7.0,0.17500000000000004,0.20299999999999996
38,750.0,8.0,0.17200000000000004,0.21699999999999997
39,750.0,9.0,0.18400000000000005,0.19099999999999995
40,1000.0,0.0,0.1735,0.18700000000000006
41,1000.0,1.0,0.15100000000000002,0.19799999999999995
42,1000.0,2.0,0.16249999999999998,0.1845
43,1000.0,3.0,0.14800000000000002,0.1985
44,1000.0,4.0,0.15100000000000002,0.17100000000000004
45,1000.0,5.0,0.15500000000000003,0.1895
46,1000.0,6.0,0.15349999999999997,0.18500000000000005
47,1000.0,7.0,0.1745,0.1965
48,1000.0,8.0,0.15749999999999997,0.1725
49,1000.0,9.0,0.15549999999999997,0.20650000000000002
50,1250.0,0.0,0.15849999999999997,0.20750000000000002
51,1250.0,1.0,0.17000000000000004,0.17600000000000005
52,1250.0,2.0,0.14300000000000002,0.16500000000000004
53,1250.0,3.0,0.15149999999999997,0.17000000000000004
54,1250.0,4.0,0.15349999999999997,0.19899999999999995
55,1250.0,5.0,0.15100000000000002,0.17600000000000005
56,1250.0,6.0,0.15249999999999997,0.1765
57,1250.0,7.0,0.13849999999999996,0.1735
58,1250.0,8.0,0.14400000000000002,0.16549999999999998
59,1250.0,9.0,0.15100000000000002,0.1735
60,1500.0,0.0,0.14949999999999997,0.1825
61,1500.0,1.0,0.132,0.1915
62,1500.0,2.0,0.15149999999999997,0.16900000000000004
63,1500.0,3.0,0.14849999999999997,0.1885
64,1500.0,4.0,0.13849999999999996,0.14800000000000002
65,1500.0,5.0,0.14449999999999996,0.18600000000000005
66,1500.0,6.0,0.15149999999999997,0.16249999999999998
67,1500.0,7.0,0.14049999999999996,0.17049999999999998
68,1500.0,8.0,0.16749999999999998,0.17100000000000004
69,1500.0,9.0,0.14600000000000002,0.1745
70,2000.0,0.0,0.14849999999999997,0.1765
71,2000.0,1.0,0.137,0.15449999999999997
72,2000.0,2.0,0.135,0.16100000000000003
73,2000.0,3.0,0.126,0.14500000000000002
74,2000.0,4.0,0.137,0.16249999999999998
75,2000.0,5.0,0.14549999999999996,0.15749999999999997
76,2000.0,6.0,0.13449999999999995,0.16349999999999998
77,2000.0,7.0,0.135,0.17100000000000004
78,2000.0,8.0,0.13549999999999995,0.15600000000000003
79,2000.0,9.0,0.14400000000000002,0.16200000000000003
80,3000.0,0.0,0.137,0.17049999999999998
81,3000.0,1.0,0.12150000000000005,0.16400000000000003
82,3000.0,2.0,0.12450000000000006,0.15149999999999997
83,3000.0,3.0,0.12649999999999995,0.15249999999999997
84,3000.0,4.0,0.14200000000000002,0.16800000000000004
85,3000.0,5.0,0.13349999999999995,0.14349999999999996
86,3000.0,6.0,0.138,0.16300000000000003
87,3000.0,7.0,0.135,0.15000000000000002
88,3000.0,8.0,0.14849999999999997,0.15749999999999997
89,3000.0,9.0,0.123,0.17100000000000004
90,4000.0,0.0,0.128,0.1725
91,4000.0,1.0,0.13,0.15800000000000003
92,4000.0,2.0,0.124,0.15249999999999997
93,4000.0,3.0,0.13049999999999995,0.15549999999999997
94,4000.0,4.0,0.12050000000000005,0.15349999999999997
95,4000.0,5.0,0.12350000000000005,0.14600000000000002
96,4000.0,6.0,0.14100000000000001,0.16249999999999998
97,4000.0,7.0,0.136,0.16800000000000004
98,4000.0,8.0,0.12450000000000006,0.14049999999999996
99,4000.0,9.0,0.11299999999999999,0.17200000000000004
