{'deploy': True, 'tag': '01_prelim_v2/nets', 'seed': 10, 'device': 'cuda:0', 'reps': 1, 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': True}, 'task': {'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target': 0, 'ood': [4], 'augment': True, 'n': 50, 'm_n': 0, 'beta': 0.5, 'custom_sampler': True}, 'hp': {'epochs': 100, 'bs': 16, 'lr': 0.01}, 'net': 'wrn10_2'}
Files already downloaded and verified
Files already downloaded and verified
{'epoch': 1, 'train_loss': 0.36, 'train_acc': 0.44, 'task_loss': (0.36, 0.0)}
{'epoch': 2, 'train_loss': 0.3491, 'train_acc': 0.5, 'task_loss': (0.3491, 0.0)}
{'epoch': 3, 'train_loss': 0.3444, 'train_acc': 0.52, 'task_loss': (0.3444, 0.0)}
{'epoch': 4, 'train_loss': 0.3413, 'train_acc': 0.6, 'task_loss': (0.3413, 0.0)}
{'epoch': 5, 'train_loss': 0.3352, 'train_acc': 0.61, 'task_loss': (0.3352, 0.0)}
{'epoch': 6, 'train_loss': 0.3338, 'train_acc': 0.65, 'task_loss': (0.3338, 0.0)}
{'epoch': 7, 'train_loss': 0.3312, 'train_acc': 0.62, 'task_loss': (0.3312, 0.0)}
{'epoch': 8, 'train_loss': 0.3197, 'train_acc': 0.69, 'task_loss': (0.3197, 0.0)}
{'epoch': 9, 'train_loss': 0.3217, 'train_acc': 0.67, 'task_loss': (0.3217, 0.0)}
{'epoch': 10, 'train_loss': 0.3135, 'train_acc': 0.74, 'task_loss': (0.3135, 0.0)}
{'epoch': 11, 'train_loss': 0.3065, 'train_acc': 0.75, 'task_loss': (0.3065, 0.0)}
{'epoch': 12, 'train_loss': 0.3005, 'train_acc': 0.71, 'task_loss': (0.3005, 0.0)}
{'epoch': 13, 'train_loss': 0.295, 'train_acc': 0.74, 'task_loss': (0.295, 0.0)}
{'epoch': 14, 'train_loss': 0.2872, 'train_acc': 0.78, 'task_loss': (0.2872, 0.0)}
{'epoch': 15, 'train_loss': 0.2772, 'train_acc': 0.74, 'task_loss': (0.2772, 0.0)}
{'epoch': 16, 'train_loss': 0.2789, 'train_acc': 0.76, 'task_loss': (0.2789, 0.0)}
{'epoch': 17, 'train_loss': 0.2726, 'train_acc': 0.77, 'task_loss': (0.2726, 0.0)}
{'epoch': 18, 'train_loss': 0.2572, 'train_acc': 0.8, 'task_loss': (0.2572, 0.0)}
{'epoch': 19, 'train_loss': 0.2652, 'train_acc': 0.77, 'task_loss': (0.2652, 0.0)}
{'epoch': 20, 'train_loss': 0.2611, 'train_acc': 0.78, 'task_loss': (0.2611, 0.0)}
{'epoch': 21, 'train_loss': 0.2659, 'train_acc': 0.78, 'task_loss': (0.2659, 0.0)}
{'epoch': 22, 'train_loss': 0.2319, 'train_acc': 0.83, 'task_loss': (0.2319, 0.0)}
{'epoch': 23, 'train_loss': 0.2399, 'train_acc': 0.84, 'task_loss': (0.2399, 0.0)}
{'epoch': 24, 'train_loss': 0.2132, 'train_acc': 0.84, 'task_loss': (0.2132, 0.0)}
{'epoch': 25, 'train_loss': 0.2236, 'train_acc': 0.81, 'task_loss': (0.2236, 0.0)}
{'epoch': 26, 'train_loss': 0.2011, 'train_acc': 0.84, 'task_loss': (0.2011, 0.0)}
{'epoch': 27, 'train_loss': 0.2012, 'train_acc': 0.88, 'task_loss': (0.2012, 0.0)}
{'epoch': 28, 'train_loss': 0.2176, 'train_acc': 0.83, 'task_loss': (0.2176, 0.0)}
{'epoch': 29, 'train_loss': 0.1949, 'train_acc': 0.83, 'task_loss': (0.1949, 0.0)}
{'epoch': 30, 'train_loss': 0.1921, 'train_acc': 0.81, 'task_loss': (0.1921, 0.0)}
{'epoch': 31, 'train_loss': 0.209, 'train_acc': 0.85, 'task_loss': (0.209, 0.0)}
{'epoch': 32, 'train_loss': 0.1827, 'train_acc': 0.87, 'task_loss': (0.1827, 0.0)}
{'epoch': 33, 'train_loss': 0.2013, 'train_acc': 0.81, 'task_loss': (0.2013, 0.0)}
{'epoch': 34, 'train_loss': 0.1655, 'train_acc': 0.83, 'task_loss': (0.1655, 0.0)}
{'epoch': 35, 'train_loss': 0.1652, 'train_acc': 0.88, 'task_loss': (0.1652, 0.0)}
