,m,r,3
0,0.0,0.0,0.3415
1,0.0,1.0,0.348
2,0.0,2.0,0.33299999999999996
3,0.0,3.0,0.31799999999999995
4,0.0,4.0,0.3355
5,0.0,5.0,0.352
6,0.0,6.0,0.35
7,0.0,7.0,0.3335
8,0.0,8.0,0.34850000000000003
9,0.0,9.0,0.33299999999999996
10,1.0,0.0,0.30400000000000005
11,1.0,1.0,0.30100000000000005
12,1.0,2.0,0.3235
13,1.0,3.0,0.3175
14,1.0,4.0,0.3345
15,1.0,5.0,0.31799999999999995
16,1.0,6.0,0.32299999999999995
17,1.0,7.0,0.3225
18,1.0,8.0,0.30800000000000005
19,1.0,9.0,0.3195
20,2.0,0.0,0.33499999999999996
21,2.0,1.0,0.32899999999999996
22,2.0,2.0,0.3285
23,2.0,3.0,0.3305
24,2.0,4.0,0.3155
25,2.0,5.0,0.31799999999999995
26,2.0,6.0,0.3255
27,2.0,7.0,0.31999999999999995
28,2.0,8.0,0.31399999999999995
29,2.0,9.0,0.31000000000000005
30,3.0,0.0,0.3355
31,3.0,1.0,0.3345
32,3.0,2.0,0.33099999999999996
33,3.0,3.0,0.344
34,3.0,4.0,0.3315
35,3.0,5.0,0.3395
36,3.0,6.0,0.33299999999999996
37,3.0,7.0,0.3365
38,3.0,8.0,0.33699999999999997
39,3.0,9.0,0.3355
40,4.0,0.0,0.33499999999999996
41,4.0,1.0,0.3345
42,4.0,2.0,0.346
43,4.0,3.0,0.33999999999999997
44,4.0,4.0,0.345
45,4.0,5.0,0.34650000000000003
46,4.0,6.0,0.33099999999999996
47,4.0,7.0,0.3415
48,4.0,8.0,0.3425
49,4.0,9.0,0.34950000000000003
50,5.0,0.0,0.3395
51,5.0,1.0,0.34850000000000003
52,5.0,2.0,0.33299999999999996
53,5.0,3.0,0.3435
54,5.0,4.0,0.3295
55,5.0,5.0,0.34950000000000003
56,5.0,6.0,0.34199999999999997
57,5.0,7.0,0.33299999999999996
58,5.0,8.0,0.33499999999999996
59,5.0,9.0,0.3305
60,10.0,0.0,0.35250000000000004
61,10.0,1.0,0.34850000000000003
62,10.0,2.0,0.345
63,10.0,3.0,0.346
64,10.0,4.0,0.357
65,10.0,5.0,0.36350000000000005
66,10.0,6.0,0.357
67,10.0,7.0,0.34750000000000003
68,10.0,8.0,0.3385
69,10.0,9.0,0.35250000000000004
70,20.0,0.0,0.36750000000000005
71,20.0,1.0,0.379
72,20.0,2.0,0.374
73,20.0,3.0,0.38149999999999995
74,20.0,4.0,0.37
75,20.0,5.0,0.383
76,20.0,6.0,0.375
77,20.0,7.0,0.36750000000000005
78,20.0,8.0,0.36250000000000004
79,20.0,9.0,0.367
80,30.0,0.0,0.375
81,30.0,1.0,0.38149999999999995
82,30.0,2.0,0.37350000000000005
83,30.0,3.0,0.37250000000000005
84,30.0,4.0,0.38049999999999995
85,30.0,5.0,0.37250000000000005
86,30.0,6.0,0.38149999999999995
87,30.0,7.0,0.377
88,30.0,8.0,0.37549999999999994
89,30.0,9.0,0.36650000000000005
90,40.0,0.0,0.36950000000000005
91,40.0,1.0,0.381
92,40.0,2.0,0.36250000000000004
93,40.0,3.0,0.372
94,40.0,4.0,0.37549999999999994
95,40.0,5.0,0.37549999999999994
96,40.0,6.0,0.35450000000000004
97,40.0,7.0,0.361
98,40.0,8.0,0.37549999999999994
99,40.0,9.0,0.35
