INFO:root:{'exp_name': 'singlehead_dual_tasks', 'dataset': 'cifar10', 'task_dict': {1: [0, 1], 2: [2, 3], 3: [4, 5], 4: [6, 7], 5: [8, 9]}, 'in_task': 1, 'out_task': [5], 'task_aware': True, 'tune_alpha': False, 'net': 'smallconv', 'augment': True, 'n': 100, 'm_n_ratio': [0, 1, 2, 3, 4, 5, 10, 20], 'sample_scheme': False, 'hp': {'epochs': 200, 'batch_size': 128, 'lr': 0.01, 'l2_reg': 1e-05}, 'reps': 10, 'val_split': 0.15, 'save_folder': './experiments/results/cifar10_dual_tasks', 'setting': 'Naive_Task_Aware'}
INFO:root:{'epoch': 0, 'train_loss': 0.7753, 'train_acc': 0.42}
INFO:root:{'epoch': 10, 'train_loss': 0.3545, 'train_acc': 0.85}
INFO:root:{'epoch': 20, 'train_loss': 0.2071, 'train_acc': 0.93}
INFO:root:{'epoch': 30, 'train_loss': 0.1551, 'train_acc': 0.95}
INFO:root:{'epoch': 40, 'train_loss': 0.071, 'train_acc': 0.98}
INFO:root:{'epoch': 50, 'train_loss': 0.0501, 'train_acc': 0.99}
INFO:root:{'epoch': 60, 'train_loss': 0.0498, 'train_acc': 0.99}
INFO:root:{'epoch': 70, 'train_loss': 0.022, 'train_acc': 1.0}
INFO:root:{'epoch': 80, 'train_loss': 0.0347, 'train_acc': 0.98}
INFO:root:{'epoch': 90, 'train_loss': 0.0178, 'train_acc': 1.0}
INFO:root:{'epoch': 100, 'train_loss': 0.0153, 'train_acc': 1.0}
INFO:root:{'epoch': 110, 'train_loss': 0.0171, 'train_acc': 1.0}
INFO:root:{'exp_name': 'singlehead_dual_tasks', 'dataset': 'cifar10', 'task_dict': {1: [0, 1], 2: [2, 3], 3: [4, 5], 4: [6, 7], 5: [8, 9]}, 'in_task': 1, 'out_task': [5], 'task_aware': True, 'tune_alpha': True, 'net': 'smallconv', 'augment': True, 'n': 100, 'm_n_ratio': [0, 1, 2, 3, 4, 5, 10, 20], 'sample_scheme': False, 'hp': {'epochs': 200, 'batch_size': 128, 'lr': 0.01, 'l2_reg': 1e-05}, 'reps': 10, 'val_split': 0.15, 'save_folder': './experiments/results/cifar10_dual_tasks', 'setting': 'Optimal_Task_Aware'}
INFO:root:{'epoch': 120, 'train_loss': 0.0143, 'train_acc': 1.0}
INFO:root:{'epoch': 130, 'train_loss': 0.008, 'train_acc': 1.0}
INFO:root:{'epoch': 0, 'train_loss': 0.7753, 'train_acc': 0.42}
INFO:root:{'epoch': 140, 'train_loss': 0.0156, 'train_acc': 1.0}
INFO:root:{'epoch': 10, 'train_loss': 0.3545, 'train_acc': 0.85}
INFO:root:{'epoch': 150, 'train_loss': 0.0056, 'train_acc': 1.0}
INFO:root:{'epoch': 20, 'train_loss': 0.2071, 'train_acc': 0.93}
INFO:root:{'epoch': 160, 'train_loss': 0.0099, 'train_acc': 1.0}
INFO:root:{'epoch': 170, 'train_loss': 0.0065, 'train_acc': 1.0}
INFO:root:{'epoch': 30, 'train_loss': 0.1551, 'train_acc': 0.95}
INFO:root:{'epoch': 180, 'train_loss': 0.0051, 'train_acc': 1.0}
INFO:root:{'epoch': 40, 'train_loss': 0.071, 'train_acc': 0.98}
INFO:root:{'epoch': 190, 'train_loss': 0.0047, 'train_acc': 1.0}
INFO:root:{'epoch': 50, 'train_loss': 0.0501, 'train_acc': 0.99}
INFO:root:{'in_task': 1, 'out_task': 5, 'm_n_ratio': 0, 'replicate_id': 0, 'alpha': 0.5, 'target_risk': 0.1605}
INFO:root:{'epoch': 0, 'train_loss': 0.7357, 'train_acc': 0.52}
INFO:root:{'epoch': 60, 'train_loss': 0.0498, 'train_acc': 0.99}
INFO:root:{'epoch': 10, 'train_loss': 0.3064, 'train_acc': 0.89}
INFO:root:{'epoch': 70, 'train_loss': 0.022, 'train_acc': 1.0}
INFO:root:{'epoch': 20, 'train_loss': 0.1901, 'train_acc': 0.92}
INFO:root:{'epoch': 80, 'train_loss': 0.0347, 'train_acc': 0.98}
INFO:root:{'epoch': 30, 'train_loss': 0.1119, 'train_acc': 0.96}
INFO:root:{'epoch': 90, 'train_loss': 0.0178, 'train_acc': 1.0}
INFO:root:{'epoch': 40, 'train_loss': 0.066, 'train_acc': 0.98}
INFO:root:{'epoch': 100, 'train_loss': 0.0153, 'train_acc': 1.0}
INFO:root:{'epoch': 50, 'train_loss': 0.0419, 'train_acc': 0.99}
INFO:root:{'epoch': 60, 'train_loss': 0.0434, 'train_acc': 0.98}
INFO:root:{'epoch': 110, 'train_loss': 0.0171, 'train_acc': 1.0}
INFO:root:{'epoch': 70, 'train_loss': 0.021, 'train_acc': 1.0}
INFO:root:{'epoch': 120, 'train_loss': 0.0143, 'train_acc': 1.0}
INFO:root:{'epoch': 80, 'train_loss': 0.018, 'train_acc': 1.0}
INFO:root:{'epoch': 130, 'train_loss': 0.008, 'train_acc': 1.0}
INFO:root:{'epoch': 90, 'train_loss': 0.0104, 'train_acc': 1.0}
INFO:root:{'epoch': 140, 'train_loss': 0.0156, 'train_acc': 1.0}
INFO:root:{'epoch': 100, 'train_loss': 0.0143, 'train_acc': 1.0}
INFO:root:{'epoch': 150, 'train_loss': 0.0056, 'train_acc': 1.0}
INFO:root:{'epoch': 110, 'train_loss': 0.0116, 'train_acc': 1.0}
INFO:root:{'epoch': 160, 'train_loss': 0.0099, 'train_acc': 1.0}
INFO:root:{'epoch': 120, 'train_loss': 0.0112, 'train_acc': 1.0}
INFO:root:{'epoch': 170, 'train_loss': 0.0065, 'train_acc': 1.0}
INFO:root:{'epoch': 130, 'train_loss': 0.0066, 'train_acc': 1.0}
INFO:root:{'epoch': 140, 'train_loss': 0.0053, 'train_acc': 1.0}
INFO:root:{'epoch': 180, 'train_loss': 0.0051, 'train_acc': 1.0}
INFO:root:{'epoch': 150, 'train_loss': 0.0058, 'train_acc': 1.0}
INFO:root:{'epoch': 190, 'train_loss': 0.0047, 'train_acc': 1.0}
INFO:root:{'epoch': 160, 'train_loss': 0.005, 'train_acc': 1.0}
INFO:root:{'in_task': 1, 'out_task': 5, 'm_n_ratio': 0, 'replicate_id': 0, 'alpha': 0.5, 'target_risk': 0.1605}
INFO:root:{'epoch': 0, 'train_loss': 0.7357, 'train_acc': 0.52}
INFO:root:{'epoch': 170, 'train_loss': 0.01, 'train_acc': 1.0}
INFO:root:{'epoch': 10, 'train_loss': 0.3064, 'train_acc': 0.89}
INFO:root:{'epoch': 180, 'train_loss': 0.0055, 'train_acc': 1.0}
INFO:root:{'epoch': 190, 'train_loss': 0.0054, 'train_acc': 1.0}
INFO:root:{'epoch': 20, 'train_loss': 0.1901, 'train_acc': 0.92}
INFO:root:{'in_task': 1, 'out_task': 5, 'm_n_ratio': 0, 'replicate_id': 1, 'alpha': 0.5, 'target_risk': 0.149}
INFO:root:{'epoch': 30, 'train_loss': 0.1119, 'train_acc': 0.96}
INFO:root:{'epoch': 0, 'train_loss': 0.79, 'train_acc': 0.4}
INFO:root:{'epoch': 10, 'train_loss': 0.3125, 'train_acc': 0.88}
INFO:root:{'epoch': 40, 'train_loss': 0.066, 'train_acc': 0.98}
INFO:root:{'epoch': 20, 'train_loss': 0.1884, 'train_acc': 0.91}
INFO:root:{'epoch': 50, 'train_loss': 0.0419, 'train_acc': 0.99}
INFO:root:{'epoch': 30, 'train_loss': 0.1204, 'train_acc': 0.97}
