{'deploy': True, 'tag': '01_prelim/bs', 'seed': 10, 'device': 'cuda:0', 'reps': 1, 'loss': {'α': 0.5, 'tune_α': False, 'group_task_loss': True}, 'task': {'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target': 0, 'ood': [1], 'augment': True, 'n': 50, 'm_n': 0, 'β': 0.5, 'custom_sampler': True}, 'hp': {'epochs': 100, 'bs': 32, 'lr': 0.01}, 'net': 'wrn16_4'}
Files already downloaded and verified
Files already downloaded and verified
{'epoch': 1, 'train_loss': 0.3446, 'train_acc': 0.6, 'task_loss': (0.3446, 0.0)}
{'epoch': 2, 'train_loss': 0.3373, 'train_acc': 0.55, 'task_loss': (0.3373, 0.0)}
{'epoch': 3, 'train_loss': 0.319, 'train_acc': 0.72, 'task_loss': (0.319, 0.0)}
{'epoch': 4, 'train_loss': 0.3117, 'train_acc': 0.59, 'task_loss': (0.3117, 0.0)}
{'epoch': 5, 'train_loss': 0.2981, 'train_acc': 0.7, 'task_loss': (0.2981, 0.0)}
{'epoch': 6, 'train_loss': 0.2969, 'train_acc': 0.72, 'task_loss': (0.2969, 0.0)}
{'epoch': 7, 'train_loss': 0.3046, 'train_acc': 0.67, 'task_loss': (0.3046, 0.0)}
{'epoch': 8, 'train_loss': 0.2669, 'train_acc': 0.72, 'task_loss': (0.2669, 0.0)}
{'epoch': 9, 'train_loss': 0.2651, 'train_acc': 0.72, 'task_loss': (0.2651, 0.0)}
{'epoch': 10, 'train_loss': 0.2581, 'train_acc': 0.73, 'task_loss': (0.2581, 0.0)}
{'epoch': 11, 'train_loss': 0.2039, 'train_acc': 0.86, 'task_loss': (0.2039, 0.0)}
{'epoch': 12, 'train_loss': 0.2107, 'train_acc': 0.82, 'task_loss': (0.2107, 0.0)}
{'epoch': 13, 'train_loss': 0.222, 'train_acc': 0.79, 'task_loss': (0.222, 0.0)}
{'epoch': 14, 'train_loss': 0.1991, 'train_acc': 0.83, 'task_loss': (0.1991, 0.0)}
{'epoch': 15, 'train_loss': 0.1999, 'train_acc': 0.82, 'task_loss': (0.1999, 0.0)}
{'epoch': 16, 'train_loss': 0.155, 'train_acc': 0.88, 'task_loss': (0.155, 0.0)}
{'epoch': 17, 'train_loss': 0.2523, 'train_acc': 0.77, 'task_loss': (0.2523, 0.0)}
{'epoch': 18, 'train_loss': 0.2116, 'train_acc': 0.81, 'task_loss': (0.2116, 0.0)}
{'epoch': 19, 'train_loss': 0.1896, 'train_acc': 0.81, 'task_loss': (0.1896, 0.0)}
