,m,r,5
0,0.0,0.0,0.31299999999999994
1,0.0,1.0,0.30200000000000005
2,0.0,2.0,0.2905
3,0.0,3.0,0.2915
4,0.0,4.0,0.2995
5,0.0,5.0,0.28
6,0.0,6.0,0.32999999999999996
7,0.0,7.0,0.29900000000000004
8,0.0,8.0,0.30700000000000005
9,0.0,9.0,0.2895
10,1.0,0.0,0.3065
11,1.0,1.0,0.2965
12,1.0,2.0,0.29800000000000004
13,1.0,3.0,0.29600000000000004
14,1.0,4.0,0.2885
15,1.0,5.0,0.2955
16,1.0,6.0,0.2915
17,1.0,7.0,0.29000000000000004
18,1.0,8.0,0.281
19,1.0,9.0,0.2985
20,2.0,0.0,0.28800000000000003
21,2.0,1.0,0.2895
22,2.0,2.0,0.277
23,2.0,3.0,0.28700000000000003
24,2.0,4.0,0.28400000000000003
25,2.0,5.0,0.2925
26,2.0,6.0,0.2845
27,2.0,7.0,0.2975
28,2.0,8.0,0.29500000000000004
29,2.0,9.0,0.27449999999999997
30,3.0,0.0,0.29000000000000004
31,3.0,1.0,0.273
32,3.0,2.0,0.2895
33,3.0,3.0,0.2875
34,3.0,4.0,0.27949999999999997
35,3.0,5.0,0.2865
36,3.0,6.0,0.28049999999999997
37,3.0,7.0,0.279
38,3.0,8.0,0.28600000000000003
39,3.0,9.0,0.27849999999999997
40,4.0,0.0,0.3105
41,4.0,1.0,0.274
42,4.0,2.0,0.28700000000000003
43,4.0,3.0,0.2885
44,4.0,4.0,0.30800000000000005
45,4.0,5.0,0.2855
46,4.0,6.0,0.28800000000000003
47,4.0,7.0,0.30400000000000005
48,4.0,8.0,0.30100000000000005
49,4.0,9.0,0.28700000000000003
50,5.0,0.0,0.28600000000000003
51,5.0,1.0,0.29600000000000004
52,5.0,2.0,0.2945
53,5.0,3.0,0.2985
54,5.0,4.0,0.2875
55,5.0,5.0,0.29600000000000004
56,5.0,6.0,0.2905
57,5.0,7.0,0.28900000000000003
58,5.0,8.0,0.2915
59,5.0,9.0,0.2895
60,10.0,0.0,0.3005
61,10.0,1.0,0.2945
62,10.0,2.0,0.2935
63,10.0,3.0,0.2975
64,10.0,4.0,0.29700000000000004
65,10.0,5.0,0.2985
66,10.0,6.0,0.3085
67,10.0,7.0,0.2925
68,10.0,8.0,0.2945
69,10.0,9.0,0.29200000000000004
70,20.0,0.0,0.3185
71,20.0,1.0,0.2975
72,20.0,2.0,0.3065
73,20.0,3.0,0.3155
74,20.0,4.0,0.32799999999999996
75,20.0,5.0,0.3095
76,20.0,6.0,0.30100000000000005
77,20.0,7.0,0.2975
78,20.0,8.0,0.3185
79,20.0,9.0,0.29400000000000004
