,m,r,5,5_alpha
0,0.0,0.0,0.31299999999999994,0.5
1,0.0,1.0,0.30200000000000005,0.5
2,0.0,2.0,0.2905,0.5
3,0.0,3.0,0.2915,0.5
4,0.0,4.0,0.2995,0.5
5,0.0,5.0,0.28,0.5
6,0.0,6.0,0.32999999999999996,0.5
7,0.0,7.0,0.29900000000000004,0.5
8,0.0,8.0,0.30700000000000005,0.5
9,0.0,9.0,0.2895,0.5
10,1.0,0.0,0.3065,0.92
11,1.0,1.0,0.2965,0.92
12,1.0,2.0,0.29800000000000004,0.92
13,1.0,3.0,0.29600000000000004,0.92
14,1.0,4.0,0.2885,0.92
15,1.0,5.0,0.2955,0.92
16,1.0,6.0,0.2915,0.92
17,1.0,7.0,0.29000000000000004,0.92
18,1.0,8.0,0.281,0.92
19,1.0,9.0,0.2985,0.92
20,2.0,0.0,0.28800000000000003,0.9288888888888889
21,2.0,1.0,0.2895,0.9288888888888889
22,2.0,2.0,0.277,0.9288888888888889
23,2.0,3.0,0.28700000000000003,0.9288888888888889
24,2.0,4.0,0.28400000000000003,0.9288888888888889
25,2.0,5.0,0.2925,0.9288888888888889
26,2.0,6.0,0.2845,0.9288888888888889
27,2.0,7.0,0.2975,0.9288888888888889
28,2.0,8.0,0.29500000000000004,0.9288888888888889
29,2.0,9.0,0.27449999999999997,0.9288888888888889
30,3.0,0.0,0.29000000000000004,0.9604938271604938
31,3.0,1.0,0.273,0.9604938271604938
32,3.0,2.0,0.2895,0.9604938271604938
33,3.0,3.0,0.2875,0.9604938271604938
34,3.0,4.0,0.27949999999999997,0.9604938271604938
35,3.0,5.0,0.2865,0.9604938271604938
36,3.0,6.0,0.28049999999999997,0.9604938271604938
37,3.0,7.0,0.279,0.9604938271604938
38,3.0,8.0,0.28600000000000003,0.9604938271604938
39,3.0,9.0,0.27849999999999997,0.9604938271604938
40,4.0,0.0,0.3105,0.9736625514403292
41,4.0,1.0,0.274,0.9736625514403292
42,4.0,2.0,0.28700000000000003,0.9736625514403292
43,4.0,3.0,0.2885,0.9736625514403292
44,4.0,4.0,0.30800000000000005,0.9736625514403292
45,4.0,5.0,0.2855,0.9736625514403292
46,4.0,6.0,0.28800000000000003,0.9736625514403292
47,4.0,7.0,0.30400000000000005,0.9736625514403292
48,4.0,8.0,0.30100000000000005,0.9736625514403292
49,4.0,9.0,0.28700000000000003,0.9736625514403292
50,5.0,0.0,0.28600000000000003,0.976588934613626
51,5.0,1.0,0.29600000000000004,0.976588934613626
52,5.0,2.0,0.2945,0.976588934613626
53,5.0,3.0,0.2985,0.976588934613626
54,5.0,4.0,0.2875,0.976588934613626
55,5.0,5.0,0.29600000000000004,0.976588934613626
56,5.0,6.0,0.2905,0.976588934613626
57,5.0,7.0,0.28900000000000003,0.976588934613626
58,5.0,8.0,0.2915,0.976588934613626
59,5.0,9.0,0.2895,0.976588934613626
60,10.0,0.0,0.3005,0.976588934613626
61,10.0,1.0,0.2945,0.976588934613626
62,10.0,2.0,0.2935,0.976588934613626
63,10.0,3.0,0.2975,0.976588934613626
64,10.0,4.0,0.29700000000000004,0.976588934613626
65,10.0,5.0,0.2985,0.976588934613626
66,10.0,6.0,0.3085,0.976588934613626
67,10.0,7.0,0.2925,0.976588934613626
68,10.0,8.0,0.2945,0.976588934613626
69,10.0,9.0,0.29200000000000004,0.976588934613626
70,20.0,0.0,0.3185,0.9843926230757506
71,20.0,1.0,0.2975,0.9843926230757506
72,20.0,2.0,0.3065,0.9843926230757506
73,20.0,3.0,0.3155,0.9843926230757506
74,20.0,4.0,0.32799999999999996,0.9843926230757506
75,20.0,5.0,0.3095,0.9843926230757506
76,20.0,6.0,0.30100000000000005,0.9843926230757506
77,20.0,7.0,0.2975,0.9843926230757506
78,20.0,8.0,0.3185,0.9843926230757506
79,20.0,9.0,0.29400000000000004,0.9843926230757506
