,m,r,135,135_alpha
0,0.0,0.0,0.3275,0.5
1,0.0,1.0,0.3435,0.5
2,0.0,2.0,0.32099999999999995,0.5
3,0.0,3.0,0.3345,0.5
4,0.0,4.0,0.3155,0.5
5,0.0,5.0,0.33799999999999997,0.5
6,0.0,6.0,0.32599999999999996,0.5
7,0.0,7.0,0.3285,0.5
8,0.0,8.0,0.33499999999999996,0.5
9,0.0,9.0,0.32899999999999996,0.5
10,3.0,0.0,0.29000000000000004,0.932
11,3.0,1.0,0.3215,0.932
12,3.0,2.0,0.3075,0.932
13,3.0,3.0,0.3095,0.932
14,3.0,4.0,0.31499999999999995,0.932
15,3.0,5.0,0.3055,0.932
16,3.0,6.0,0.3155,0.932
17,3.0,7.0,0.3165,0.932
18,3.0,8.0,0.30200000000000005,0.932
19,3.0,9.0,0.30200000000000005,0.932
20,5.0,0.0,0.2955,0.914
21,5.0,1.0,0.31200000000000006,0.914
22,5.0,2.0,0.31499999999999995,0.914
23,5.0,3.0,0.29600000000000004,0.914
24,5.0,4.0,0.2955,0.914
25,5.0,5.0,0.2965,0.914
26,5.0,6.0,0.29000000000000004,0.914
27,5.0,7.0,0.3075,0.914
28,5.0,8.0,0.30400000000000005,0.914
29,5.0,9.0,0.3125,0.914
30,10.0,0.0,0.31200000000000006,0.8500000000000003
31,10.0,1.0,0.30400000000000005,0.8500000000000003
32,10.0,2.0,0.2915,0.8500000000000003
33,10.0,3.0,0.31599999999999995,0.8500000000000003
34,10.0,4.0,0.3005,0.8500000000000003
35,10.0,5.0,0.30200000000000005,0.8500000000000003
36,10.0,6.0,0.31399999999999995,0.8500000000000003
37,10.0,7.0,0.3045,0.8500000000000003
38,10.0,8.0,0.30500000000000005,0.8500000000000003
39,10.0,9.0,0.3165,0.8500000000000003
40,20.0,0.0,0.30700000000000005,0.906
41,20.0,1.0,0.3005,0.906
42,20.0,2.0,0.3105,0.906
43,20.0,3.0,0.30300000000000005,0.906
44,20.0,4.0,0.30700000000000005,0.906
45,20.0,5.0,0.31599999999999995,0.906
46,20.0,6.0,0.3025,0.906
47,20.0,7.0,0.2845,0.906
48,20.0,8.0,0.3035,0.906
49,20.0,9.0,0.3065,0.906
