INFO:root:{'exp_name': 'singlehead_dual_tasks', 'dataset': 'cifar10', 'task_dict': {1: [0, 1], 2: [2, 3], 3: [4, 5], 4: [6, 7], 5: [8, 9]}, 'in_task': 1, 'out_task': [5], 'task_aware': False, 'tune_alpha': False, 'net': 'smallconv', 'augment': False, 'n': 100, 'm_n_ratio': [0, 1, 2, 3, 4, 5, 10, 20], 'sample_scheme': False, 'hp': {'epochs': 100, 'batch_size': 128, 'lr': 0.01, 'l2_reg': 1e-05}, 'reps': 10, 'val_split': 0.15, 'save_folder': './experiments/results/cifar10_dual_tasks/no_aug_std_1_5_ag_Task_Agnostic_2022_07_24_18:49:55', 'custom_sampler': False, 'setting': 'Task_Agnostic'}
INFO:root:{'epoch': 0, 'train_loss': 0.7655, 'train_acc': 0.4}
INFO:root:{'epoch': 10, 'train_loss': 0.0648, 'train_acc': 1.0}
INFO:root:{'epoch': 20, 'train_loss': 0.0119, 'train_acc': 1.0}
INFO:root:{'epoch': 30, 'train_loss': 0.0047, 'train_acc': 1.0}
INFO:root:{'epoch': 40, 'train_loss': 0.0029, 'train_acc': 1.0}
INFO:root:{'epoch': 50, 'train_loss': 0.0023, 'train_acc': 1.0}
INFO:root:{'epoch': 60, 'train_loss': 0.002, 'train_acc': 1.0}
INFO:root:{'epoch': 70, 'train_loss': 0.0019, 'train_acc': 1.0}
INFO:root:{'epoch': 80, 'train_loss': 0.0019, 'train_acc': 1.0}
INFO:root:{'epoch': 90, 'train_loss': 0.0018, 'train_acc': 1.0}
INFO:root:{'in_task': 1, 'out_task': 5, 'm_n_ratio': 0, 'replicate_id': 0, 'alpha': None, 'target_risk': 0.196}
INFO:root:{'epoch': 0, 'train_loss': 0.746, 'train_acc': 0.47}
INFO:root:{'epoch': 10, 'train_loss': 0.0656, 'train_acc': 1.0}
INFO:root:{'epoch': 20, 'train_loss': 0.0114, 'train_acc': 1.0}
INFO:root:{'epoch': 30, 'train_loss': 0.0043, 'train_acc': 1.0}
