,m,r,1
0,0.0,0.0,0.29100000000000004
1,0.0,1.0,0.3055
2,0.0,2.0,0.31599999999999995
3,0.0,3.0,0.33199999999999996
4,0.0,4.0,0.261
5,0.0,5.0,0.2815
6,0.0,6.0,0.2885
7,0.0,7.0,0.27349999999999997
8,0.0,8.0,0.31799999999999995
9,0.0,9.0,0.28049999999999997
10,1.0,0.0,0.3065
11,1.0,1.0,0.2945
12,1.0,2.0,0.31999999999999995
13,1.0,3.0,0.23050000000000004
14,1.0,4.0,0.25749999999999995
15,1.0,5.0,0.26549999999999996
16,1.0,6.0,0.26
17,1.0,7.0,0.3285
18,1.0,8.0,0.31399999999999995
19,1.0,9.0,0.3375
20,2.0,0.0,0.26849999999999996
21,2.0,1.0,0.26149999999999995
22,2.0,2.0,0.28
23,2.0,3.0,0.30400000000000005
24,2.0,4.0,0.29100000000000004
25,2.0,5.0,0.24650000000000005
26,2.0,6.0,0.27449999999999997
27,2.0,7.0,0.27049999999999996
28,2.0,8.0,0.24
29,2.0,9.0,0.29400000000000004
30,3.0,0.0,0.25549999999999995
31,3.0,1.0,0.23950000000000005
32,3.0,2.0,0.26449999999999996
33,3.0,3.0,0.276
34,3.0,4.0,0.27449999999999997
35,3.0,5.0,0.24350000000000005
36,3.0,6.0,0.29100000000000004
37,3.0,7.0,0.255
38,3.0,8.0,0.27349999999999997
39,3.0,9.0,0.265
40,4.0,0.0,0.26649999999999996
41,4.0,1.0,0.27149999999999996
42,4.0,2.0,0.28800000000000003
43,4.0,3.0,0.243
44,4.0,4.0,0.26049999999999995
45,4.0,5.0,0.2885
46,4.0,6.0,0.2945
47,4.0,7.0,0.24550000000000005
48,4.0,8.0,0.24950000000000006
49,4.0,9.0,0.22699999999999998
50,5.0,0.0,0.2925
51,5.0,1.0,0.30100000000000005
52,5.0,2.0,0.2885
53,5.0,3.0,0.249
54,5.0,4.0,0.255
55,5.0,5.0,0.255
56,5.0,6.0,0.26949999999999996
57,5.0,7.0,0.24650000000000005
58,5.0,8.0,0.22399999999999998
59,5.0,9.0,0.21499999999999997
60,10.0,0.0,0.22999999999999998
61,10.0,1.0,0.272
62,10.0,2.0,0.22199999999999998
63,10.0,3.0,0.25549999999999995
64,10.0,4.0,0.258
65,10.0,5.0,0.22350000000000003
66,10.0,6.0,0.22250000000000003
67,10.0,7.0,0.25349999999999995
68,10.0,8.0,0.251
69,10.0,9.0,0.2875
70,20.0,0.0,0.19899999999999995
71,20.0,1.0,0.23199999999999998
72,20.0,2.0,0.21099999999999997
73,20.0,3.0,0.22750000000000004
74,20.0,4.0,0.23199999999999998
75,20.0,5.0,0.20750000000000002
76,20.0,6.0,0.25749999999999995
77,20.0,7.0,0.238
78,20.0,8.0,0.254
79,20.0,9.0,0.22399999999999998
80,30.0,0.0,0.19799999999999995
81,30.0,1.0,0.22550000000000003
82,30.0,2.0,0.21450000000000002
83,30.0,3.0,0.22650000000000003
84,30.0,4.0,0.23250000000000004
85,30.0,5.0,0.2015
86,30.0,6.0,0.1945
87,30.0,7.0,0.265
88,30.0,8.0,0.23750000000000004
89,30.0,9.0,0.254
90,40.0,0.0,0.19899999999999995
91,40.0,1.0,0.21150000000000002
92,40.0,2.0,0.246
93,40.0,3.0,0.23350000000000004
94,40.0,4.0,0.22950000000000004
95,40.0,5.0,0.20199999999999996
96,40.0,6.0,0.19999999999999996
97,40.0,7.0,0.22599999999999998
98,40.0,8.0,0.242
99,40.0,9.0,0.25449999999999995
