,m,r,2,3,4,5
54,5.0,4.0,0.22799999999999998,0.20550000000000002,0.1785,0.17049999999999998
55,5.0,5.0,0.1745,0.16000000000000003,0.20450000000000002,0.1915
56,5.0,6.0,0.1865,0.18700000000000006,0.1935,0.16749999999999998
57,5.0,7.0,0.139,0.21799999999999997,0.1735,0.15749999999999997
58,5.0,8.0,0.1805,0.17600000000000005,0.20999999999999996,0.24450000000000005
59,5.0,9.0,0.1855,0.18100000000000005,0.21299999999999997,0.124
60,10.0,0.0,0.19899999999999995,0.16700000000000004,0.17500000000000004,0.16000000000000003
61,10.0,1.0,0.15900000000000003,0.22799999999999998,0.16949999999999998,0.17000000000000004
62,10.0,2.0,0.14849999999999997,0.16500000000000004,0.14449999999999996,0.16400000000000003
63,10.0,3.0,0.16700000000000004,0.15849999999999997,0.16500000000000004,0.14900000000000002
64,10.0,4.0,0.15749999999999997,0.14300000000000002,0.21350000000000002,0.16000000000000003
65,10.0,5.0,0.16200000000000003,0.15449999999999997,0.18700000000000006,0.1805
66,10.0,6.0,0.16549999999999998,0.16749999999999998,0.17900000000000005,0.16000000000000003
67,10.0,7.0,0.1765,0.1845,0.139,0.17000000000000004
68,10.0,8.0,0.14300000000000002,0.17000000000000004,0.14100000000000001,0.15900000000000003
69,10.0,9.0,0.136,0.13749999999999996,0.17800000000000005,0.16449999999999998
70,20.0,0.0,0.14,0.19999999999999996,0.15749999999999997,0.131
71,20.0,1.0,0.17200000000000004,0.15849999999999997,0.16500000000000004,0.135
72,20.0,2.0,0.14600000000000002,0.21650000000000003,0.17049999999999998,0.13
73,20.0,3.0,0.14849999999999997,0.14700000000000002,0.1895,0.13349999999999995
74,20.0,4.0,0.1765,0.16349999999999998,0.19799999999999995,0.13449999999999995
75,20.0,5.0,0.15549999999999997,0.14549999999999996,0.16049999999999998,0.12350000000000005
76,20.0,6.0,0.14700000000000002,0.15800000000000003,0.16149999999999998,0.14200000000000002
77,20.0,7.0,0.16400000000000003,0.15449999999999997,0.14600000000000002,0.122
78,20.0,8.0,0.14749999999999996,0.14600000000000002,0.16000000000000003,0.129
79,20.0,9.0,0.14700000000000002,0.14400000000000002,0.1835,0.14149999999999996
80,30.0,0.0,0.12849999999999995,0.15800000000000003,0.16400000000000003,0.15449999999999997
81,30.0,1.0,0.15600000000000003,0.18600000000000005,0.18300000000000005,0.11650000000000005
82,30.0,2.0,0.13249999999999995,0.15800000000000003,0.17000000000000004,0.128
83,30.0,3.0,0.13249999999999995,0.237,0.16300000000000003,0.121
84,30.0,4.0,0.15500000000000003,0.13549999999999995,0.118,0.134
85,30.0,5.0,0.126,0.14349999999999996,0.15949999999999998,0.17049999999999998
86,30.0,6.0,0.1725,0.19499999999999995,0.16900000000000004,0.13949999999999996
87,30.0,7.0,0.16649999999999998,0.16600000000000004,0.15249999999999997,0.11099999999999999
88,30.0,8.0,0.12549999999999994,0.14800000000000002,0.16900000000000004,0.13649999999999995
89,30.0,9.0,0.13449999999999995,0.1755,0.15249999999999997,0.16800000000000004
90,40.0,0.0,0.126,0.16349999999999998,0.1745,0.16149999999999998
91,40.0,1.0,0.1875,0.14400000000000002,0.16300000000000003,0.13949999999999996
92,40.0,2.0,0.121,0.16300000000000003,0.16600000000000004,0.12450000000000006
93,40.0,3.0,0.12949999999999995,0.139,0.14700000000000002,0.19699999999999995
94,40.0,4.0,0.16400000000000003,0.14400000000000002,0.15500000000000003,0.10450000000000004
95,40.0,5.0,0.17400000000000004,0.1725,0.133,0.13249999999999995
96,40.0,6.0,0.13749999999999996,0.1775,0.16700000000000004,0.15149999999999997
97,40.0,7.0,0.15900000000000003,0.14100000000000001,0.14400000000000002,0.16149999999999998
98,40.0,8.0,0.11350000000000005,0.1785,0.15449999999999997,0.132
99,40.0,9.0,0.14349999999999996,0.14049999999999996,0.15149999999999997,0.119
