,m,r,1,2,3,4
0,0.0,0.0,0.3155,0.26149999999999995,0.28400000000000003,0.274
1,0.0,1.0,0.27149999999999996,0.29500000000000004,0.3015,0.28700000000000003
2,0.0,2.0,0.2985,0.24450000000000005,0.30900000000000005,0.269
3,0.0,3.0,0.2875,0.254,0.25149999999999995,0.20750000000000002
4,0.0,4.0,0.264,0.25149999999999995,0.29100000000000004,0.28049999999999997
5,0.0,5.0,0.30500000000000005,0.235,0.24450000000000005,0.31499999999999995
6,0.0,6.0,0.28500000000000003,0.20899999999999996,0.21899999999999997,0.25149999999999995
7,0.0,7.0,0.26149999999999995,0.25049999999999994,0.30900000000000005,0.32799999999999996
8,0.0,8.0,0.3295,0.24150000000000005,0.17900000000000005,0.247
9,0.0,9.0,0.24950000000000006,0.34199999999999997,0.24550000000000005,0.22099999999999997
10,1.0,0.0,0.2845,0.272,0.22699999999999998,0.27949999999999997
11,1.0,1.0,0.22299999999999998,0.24350000000000005,0.29100000000000004,0.26649999999999996
12,1.0,2.0,0.29600000000000004,0.25849999999999995,0.29700000000000004,0.3025
13,1.0,3.0,0.26849999999999996,0.236,0.2945,0.27749999999999997
14,1.0,4.0,0.31299999999999994,0.3185,0.1805,0.31599999999999995
15,1.0,5.0,0.2825,0.26749999999999996,0.20850000000000002,0.3435
16,1.0,6.0,0.26249999999999996,0.21550000000000002,0.236,0.349
17,1.0,7.0,0.237,0.24950000000000006,0.242,0.255
18,1.0,8.0,0.35350000000000004,0.2895,0.3165,0.279
19,1.0,9.0,0.272,0.2975,0.27649999999999997,0.28700000000000003
20,2.0,0.0,0.269,0.238,0.24450000000000005,0.1995
21,2.0,1.0,0.23250000000000004,0.23099999999999998,0.20999999999999996,0.26749999999999996
22,2.0,2.0,0.26749999999999996,0.22099999999999997,0.24150000000000005,0.23950000000000005
23,2.0,3.0,0.2965,0.26049999999999995,0.1975,0.23199999999999998
24,2.0,4.0,0.247,0.2995,0.236,0.251
25,2.0,5.0,0.25949999999999995,0.243,0.22850000000000004,0.25149999999999995
26,2.0,6.0,0.2015,0.21199999999999997,0.22650000000000003,0.20999999999999996
27,2.0,7.0,0.25349999999999995,0.2995,0.262,0.23550000000000004
28,2.0,8.0,0.36850000000000005,0.24750000000000005,0.20999999999999996,0.247
29,2.0,9.0,0.249,0.28600000000000003,0.19899999999999995,0.266
30,3.0,0.0,0.22450000000000003,0.24650000000000005,0.23950000000000005,0.242
31,3.0,1.0,0.22199999999999998,0.18300000000000005,0.1995,0.266
32,3.0,2.0,0.20099999999999996,0.253,0.21850000000000003,0.30600000000000005
33,3.0,3.0,0.1755,0.21699999999999997,0.19399999999999995,0.2895
34,3.0,4.0,0.18500000000000005,0.24,0.2895,0.20550000000000002
35,3.0,5.0,0.3305,0.2005,0.23850000000000005,0.249
36,3.0,6.0,0.22450000000000003,0.24150000000000005,0.21299999999999997,0.2945
37,3.0,7.0,0.23050000000000004,0.22050000000000003,0.22650000000000003,0.239
38,3.0,8.0,0.1945,0.17500000000000004,0.20199999999999996,0.22599999999999998
39,3.0,9.0,0.20499999999999996,0.23550000000000004,0.26149999999999995,0.255
40,4.0,0.0,0.1755,0.23299999999999998,0.1915,0.1935
