,m,r,1,2,4
45,4.0,5.0,0.2885,0.28900000000000003,0.28500000000000003
46,4.0,6.0,0.2945,0.2855,0.274
47,4.0,7.0,0.24550000000000005,0.25049999999999994,0.26049999999999995
48,4.0,8.0,0.24950000000000006,0.269,0.281
49,4.0,9.0,0.22699999999999998,0.265,0.25249999999999995
50,5.0,0.0,0.2925,0.27549999999999997,0.236
51,5.0,1.0,0.30100000000000005,0.28600000000000003,0.26949999999999996
52,5.0,2.0,0.2885,0.257,0.23750000000000004
53,5.0,3.0,0.249,0.255,0.24250000000000005
54,5.0,4.0,0.255,0.242,0.24550000000000005
55,5.0,5.0,0.255,0.23150000000000004,0.271
56,5.0,6.0,0.26949999999999996,0.22299999999999998,0.264
57,5.0,7.0,0.24650000000000005,0.2965,0.23050000000000004
58,5.0,8.0,0.22399999999999998,0.2905,0.25849999999999995
59,5.0,9.0,0.21499999999999997,0.259,0.242
60,10.0,0.0,0.22999999999999998,0.23650000000000004,0.22299999999999998
61,10.0,1.0,0.272,0.23950000000000005,0.22050000000000003
62,10.0,2.0,0.22199999999999998,0.24050000000000005,0.22999999999999998
63,10.0,3.0,0.25549999999999995,0.25,0.24250000000000005
64,10.0,4.0,0.258,0.262,0.20950000000000002
65,10.0,5.0,0.22350000000000003,0.22650000000000003,0.22999999999999998
66,10.0,6.0,0.22250000000000003,0.22550000000000003,0.255
67,10.0,7.0,0.25349999999999995,0.26649999999999996,0.252
68,10.0,8.0,0.251,0.28800000000000003,0.235
69,10.0,9.0,0.2875,0.23199999999999998,0.23650000000000004
70,20.0,0.0,0.19899999999999995,0.21699999999999997,0.26449999999999996
71,20.0,1.0,0.23199999999999998,0.24250000000000005,0.20599999999999996
72,20.0,2.0,0.21099999999999997,0.22150000000000003,0.247
73,20.0,3.0,0.22750000000000004,0.252,0.25249999999999995
74,20.0,4.0,0.23199999999999998,0.22050000000000003,0.26749999999999996
75,20.0,5.0,0.20750000000000002,0.2975,0.20650000000000002
76,20.0,6.0,0.25749999999999995,0.20650000000000002,0.21850000000000003
77,20.0,7.0,0.238,0.23750000000000004,0.21650000000000003
78,20.0,8.0,0.254,0.21399999999999997,0.20850000000000002
79,20.0,9.0,0.22399999999999998,0.27749999999999997,0.23350000000000004
80,30.0,0.0,0.19799999999999995,0.238,0.22699999999999998
81,30.0,1.0,0.22550000000000003,0.20450000000000002,0.22399999999999998
82,30.0,2.0,0.21450000000000002,0.23150000000000004,0.22099999999999997
83,30.0,3.0,0.22650000000000003,0.20999999999999996,0.19399999999999995
84,30.0,4.0,0.23250000000000004,0.268,0.21399999999999997
85,30.0,5.0,0.2015,0.21399999999999997,0.25249999999999995
86,30.0,6.0,0.1945,0.23450000000000004,0.20750000000000002
87,30.0,7.0,0.265,0.22250000000000003,0.22999999999999998
88,30.0,8.0,0.23750000000000004,0.24,0.23850000000000005
89,30.0,9.0,0.254,0.21399999999999997,0.24150000000000005
90,40.0,0.0,0.19899999999999995,0.21599999999999997,0.22750000000000004
91,40.0,1.0,0.21150000000000002,0.19199999999999995,0.22550000000000003
92,40.0,2.0,0.246,0.251,0.23950000000000005
93,40.0,3.0,0.23350000000000004,0.23250000000000004,0.1935
94,40.0,4.0,0.22950000000000004,0.1985,0.21399999999999997
95,40.0,5.0,0.20199999999999996,0.20999999999999996,0.1985
96,40.0,6.0,0.19999999999999996,0.23299999999999998,0.20650000000000002
97,40.0,7.0,0.22599999999999998,0.20750000000000002,0.21099999999999997
98,40.0,8.0,0.242,0.21050000000000002,0.20799999999999996
99,40.0,9.0,0.25449999999999995,0.1835,0.19899999999999995
