,m,r,1,2
0,0.0,0.0,0.29100000000000004,0.34299999999999997
1,0.0,1.0,0.3055,0.23099999999999998
2,0.0,2.0,0.31599999999999995,0.24650000000000005
3,0.0,3.0,0.33199999999999996,0.26849999999999996
4,0.0,4.0,0.261,0.2895
5,0.0,5.0,0.2815,0.256
6,0.0,6.0,0.2885,0.3155
7,0.0,7.0,0.27349999999999997,0.237
8,0.0,8.0,0.31799999999999995,0.36850000000000005
9,0.0,9.0,0.28049999999999997,0.32199999999999995
10,1.0,0.0,0.3065,0.27949999999999997
11,1.0,1.0,0.2945,0.277
12,1.0,2.0,0.31999999999999995,0.27249999999999996
13,1.0,3.0,0.23050000000000004,0.263
14,1.0,4.0,0.25749999999999995,0.24150000000000005
15,1.0,5.0,0.26549999999999996,0.2905
16,1.0,6.0,0.26,0.29900000000000004
17,1.0,7.0,0.3285,0.3145
18,1.0,8.0,0.31399999999999995,0.3075
19,1.0,9.0,0.3375,0.3295
20,2.0,0.0,0.26849999999999996,0.24850000000000005
21,2.0,1.0,0.26149999999999995,0.29300000000000004
22,2.0,2.0,0.28,0.2905
23,2.0,3.0,0.30400000000000005,0.2885
24,2.0,4.0,0.29100000000000004,0.248
25,2.0,5.0,0.24650000000000005,0.30000000000000004
26,2.0,6.0,0.27449999999999997,0.235
27,2.0,7.0,0.27049999999999996,0.3265
28,2.0,8.0,0.24,0.3425
29,2.0,9.0,0.29400000000000004,0.30400000000000005
30,3.0,0.0,0.25549999999999995,0.3175
31,3.0,1.0,0.23950000000000005,0.2905
32,3.0,2.0,0.26449999999999996,0.272
33,3.0,3.0,0.276,0.237
34,3.0,4.0,0.27449999999999997,0.244
35,3.0,5.0,0.24350000000000005,0.22899999999999998
36,3.0,6.0,0.29100000000000004,0.27
37,3.0,7.0,0.255,0.25149999999999995
38,3.0,8.0,0.27349999999999997,0.2975
39,3.0,9.0,0.265,0.29400000000000004
40,4.0,0.0,0.26649999999999996,0.25549999999999995
41,4.0,1.0,0.27149999999999996,0.261
42,4.0,2.0,0.28800000000000003,0.32199999999999995
43,4.0,3.0,0.243,0.24450000000000005
44,4.0,4.0,0.26049999999999995,0.25049999999999994
45,4.0,5.0,0.2885,0.28900000000000003
46,4.0,6.0,0.2945,0.2855
47,4.0,7.0,0.24550000000000005,0.25049999999999994
48,4.0,8.0,0.24950000000000006,0.269
49,4.0,9.0,0.22699999999999998,0.265
50,5.0,0.0,0.2925,0.27549999999999997
51,5.0,1.0,0.30100000000000005,0.28600000000000003
52,5.0,2.0,0.2885,0.257
53,5.0,3.0,0.249,0.255
54,5.0,4.0,0.255,0.242
55,5.0,5.0,0.255,0.23150000000000004
56,5.0,6.0,0.26949999999999996,0.22299999999999998
57,5.0,7.0,0.24650000000000005,0.2965
58,5.0,8.0,0.22399999999999998,0.2905
59,5.0,9.0,0.21499999999999997,0.259
60,10.0,0.0,0.22999999999999998,0.23650000000000004
61,10.0,1.0,0.272,0.23950000000000005
62,10.0,2.0,0.22199999999999998,0.24050000000000005
63,10.0,3.0,0.25549999999999995,0.25
64,10.0,4.0,0.258,0.262
65,10.0,5.0,0.22350000000000003,0.22650000000000003
66,10.0,6.0,0.22250000000000003,0.22550000000000003
67,10.0,7.0,0.25349999999999995,0.26649999999999996
68,10.0,8.0,0.251,0.28800000000000003
69,10.0,9.0,0.2875,0.23199999999999998
70,20.0,0.0,0.19899999999999995,0.21699999999999997
71,20.0,1.0,0.23199999999999998,0.24250000000000005
72,20.0,2.0,0.21099999999999997,0.22150000000000003
73,20.0,3.0,0.22750000000000004,0.252
74,20.0,4.0,0.23199999999999998,0.22050000000000003
75,20.0,5.0,0.20750000000000002,0.2975
76,20.0,6.0,0.25749999999999995,0.20650000000000002
77,20.0,7.0,0.238,0.23750000000000004
78,20.0,8.0,0.254,0.21399999999999997
79,20.0,9.0,0.22399999999999998,0.27749999999999997
80,30.0,0.0,0.19799999999999995,0.238
81,30.0,1.0,0.22550000000000003,0.20450000000000002
82,30.0,2.0,0.21450000000000002,0.23150000000000004
83,30.0,3.0,0.22650000000000003,0.20999999999999996
84,30.0,4.0,0.23250000000000004,0.268
85,30.0,5.0,0.2015,0.21399999999999997
86,30.0,6.0,0.1945,0.23450000000000004
87,30.0,7.0,0.265,0.22250000000000003
88,30.0,8.0,0.23750000000000004,0.24
89,30.0,9.0,0.254,0.21399999999999997
90,40.0,0.0,0.19899999999999995,0.21599999999999997
91,40.0,1.0,0.21150000000000002,0.19199999999999995
92,40.0,2.0,0.246,0.251
93,40.0,3.0,0.23350000000000004,0.23250000000000004
94,40.0,4.0,0.22950000000000004,0.1985
95,40.0,5.0,0.20199999999999996,0.20999999999999996
96,40.0,6.0,0.19999999999999996,0.23299999999999998
97,40.0,7.0,0.22599999999999998,0.20750000000000002
98,40.0,8.0,0.242,0.21050000000000002
99,40.0,9.0,0.25449999999999995,0.1835
