,m,r,45
0,0.0,0.0,0.33099999999999996
1,0.0,1.0,0.3355
2,0.0,2.0,0.3065
3,0.0,3.0,0.34099999999999997
4,0.0,4.0,0.3255
5,0.0,5.0,0.3315
6,0.0,6.0,0.3165
7,0.0,7.0,0.3245
8,0.0,8.0,0.31699999999999995
9,0.0,9.0,0.3245
10,3.0,0.0,0.27749999999999997
11,3.0,1.0,0.263
12,3.0,2.0,0.274
13,3.0,3.0,0.276
14,3.0,4.0,0.279
15,3.0,5.0,0.27
16,3.0,6.0,0.27349999999999997
17,3.0,7.0,0.252
18,3.0,8.0,0.27349999999999997
19,3.0,9.0,0.276
20,5.0,0.0,0.273
21,5.0,1.0,0.27249999999999996
22,5.0,2.0,0.28
23,5.0,3.0,0.278
24,5.0,4.0,0.27949999999999997
25,5.0,5.0,0.26649999999999996
26,5.0,6.0,0.27349999999999997
27,5.0,7.0,0.27649999999999997
28,5.0,8.0,0.271
29,5.0,9.0,0.26749999999999996
30,10.0,0.0,0.27149999999999996
31,10.0,1.0,0.26949999999999996
32,10.0,2.0,0.26949999999999996
33,10.0,3.0,0.272
34,10.0,4.0,0.27649999999999997
35,10.0,5.0,0.28049999999999997
36,10.0,6.0,0.273
37,10.0,7.0,0.276
38,10.0,8.0,0.276
39,10.0,9.0,0.266
40,20.0,0.0,0.25849999999999995
41,20.0,1.0,0.25049999999999994
42,20.0,2.0,0.25649999999999995
43,20.0,3.0,0.249
44,20.0,4.0,0.269
45,20.0,5.0,0.24150000000000005
46,20.0,6.0,0.25849999999999995
47,20.0,7.0,0.25949999999999995
48,20.0,8.0,0.253
49,20.0,9.0,0.269
50,30.0,0.0,0.26
51,30.0,1.0,0.25449999999999995
52,30.0,2.0,0.264
53,30.0,3.0,0.26849999999999996
54,30.0,4.0,0.262
55,30.0,5.0,0.26349999999999996
56,30.0,6.0,0.25249999999999995
57,30.0,7.0,0.25049999999999994
58,30.0,8.0,0.25549999999999995
59,30.0,9.0,0.274
60,40.0,0.0,0.25749999999999995
61,40.0,1.0,0.248
62,40.0,2.0,0.257
63,40.0,3.0,0.252
64,40.0,4.0,0.254
65,40.0,5.0,0.25549999999999995
66,40.0,6.0,0.25849999999999995
67,40.0,7.0,0.24250000000000005
68,40.0,8.0,0.249
69,40.0,9.0,0.254
70,50.0,0.0,0.261
71,50.0,1.0,0.24750000000000005
72,50.0,2.0,0.249
73,50.0,3.0,0.24150000000000005
74,50.0,4.0,0.24450000000000005
75,50.0,5.0,0.25449999999999995
76,50.0,6.0,0.246
77,50.0,7.0,0.248
78,50.0,8.0,0.253
79,50.0,9.0,0.257
