,m,r,90
0,0.0,0.0,0.33799999999999997
1,0.0,1.0,0.3205
2,0.0,2.0,0.32099999999999995
3,0.0,3.0,0.34199999999999997
4,0.0,4.0,0.3315
5,0.0,5.0,0.31999999999999995
6,0.0,6.0,0.3315
7,0.0,7.0,0.31799999999999995
8,0.0,8.0,0.31999999999999995
9,0.0,9.0,0.3175
10,3.0,0.0,0.2975
11,3.0,1.0,0.29700000000000004
12,3.0,2.0,0.3125
13,3.0,3.0,0.3105
14,3.0,4.0,0.29700000000000004
15,3.0,5.0,0.2955
16,3.0,6.0,0.29600000000000004
17,3.0,7.0,0.3075
18,3.0,8.0,0.29400000000000004
19,3.0,9.0,0.30500000000000005
20,5.0,0.0,0.2985
21,5.0,1.0,0.2955
22,5.0,2.0,0.3025
23,5.0,3.0,0.2915
24,5.0,4.0,0.31200000000000006
25,5.0,5.0,0.3095
26,5.0,6.0,0.2875
27,5.0,7.0,0.28900000000000003
28,5.0,8.0,0.2995
29,5.0,9.0,0.29300000000000004
30,10.0,0.0,0.29800000000000004
31,10.0,1.0,0.29100000000000004
32,10.0,2.0,0.2965
33,10.0,3.0,0.30200000000000005
34,10.0,4.0,0.29300000000000004
35,10.0,5.0,0.2905
36,10.0,6.0,0.2915
37,10.0,7.0,0.3055
38,10.0,8.0,0.3005
39,10.0,9.0,0.29700000000000004
40,20.0,0.0,0.28500000000000003
41,20.0,1.0,0.29100000000000004
42,20.0,2.0,0.2915
43,20.0,3.0,0.2895
44,20.0,4.0,0.2865
45,20.0,5.0,0.2935
46,20.0,6.0,0.2995
47,20.0,7.0,0.27949999999999997
48,20.0,8.0,0.28500000000000003
49,20.0,9.0,0.29000000000000004
50,30.0,0.0,0.2945
51,30.0,1.0,0.2955
52,30.0,2.0,0.2965
53,30.0,3.0,0.30100000000000005
54,30.0,4.0,0.2895
55,30.0,5.0,0.2965
56,30.0,6.0,0.29700000000000004
57,30.0,7.0,0.29300000000000004
58,30.0,8.0,0.29600000000000004
59,30.0,9.0,0.29400000000000004
60,40.0,0.0,0.3045
61,40.0,1.0,0.29500000000000004
62,40.0,2.0,0.29100000000000004
63,40.0,3.0,0.3095
64,40.0,4.0,0.2925
65,40.0,5.0,0.29700000000000004
66,40.0,6.0,0.3025
67,40.0,7.0,0.29700000000000004
68,40.0,8.0,0.28700000000000003
69,40.0,9.0,0.3035
70,50.0,0.0,0.2885
71,50.0,1.0,0.30900000000000005
72,50.0,2.0,0.2975
73,50.0,3.0,0.3035
74,50.0,4.0,0.30200000000000005
75,50.0,5.0,0.29100000000000004
76,50.0,6.0,0.2915
77,50.0,7.0,0.28800000000000003
78,50.0,8.0,0.30800000000000005
79,50.0,9.0,0.2935
