,m,r,135
0,0.0,0.0,0.3225
1,0.0,1.0,0.346
2,0.0,2.0,0.3245
3,0.0,3.0,0.32799999999999996
4,0.0,4.0,0.32999999999999996
5,0.0,5.0,0.3365
6,0.0,6.0,0.3165
7,0.0,7.0,0.32099999999999995
8,0.0,8.0,0.3275
9,0.0,9.0,0.32499999999999996
10,3.0,0.0,0.30900000000000005
11,3.0,1.0,0.31999999999999995
12,3.0,2.0,0.30300000000000005
13,3.0,3.0,0.31200000000000006
14,3.0,4.0,0.3125
15,3.0,5.0,0.31699999999999995
16,3.0,6.0,0.3195
17,3.0,7.0,0.3155
18,3.0,8.0,0.3065
19,3.0,9.0,0.3075
20,5.0,0.0,0.3035
21,5.0,1.0,0.30600000000000005
22,5.0,2.0,0.30800000000000005
23,5.0,3.0,0.30100000000000005
24,5.0,4.0,0.28800000000000003
25,5.0,5.0,0.30200000000000005
26,5.0,6.0,0.30200000000000005
27,5.0,7.0,0.3165
28,5.0,8.0,0.3085
29,5.0,9.0,0.3155
30,10.0,0.0,0.3115
31,10.0,1.0,0.3055
32,10.0,2.0,0.32799999999999996
33,10.0,3.0,0.31100000000000005
34,10.0,4.0,0.3095
35,10.0,5.0,0.30500000000000005
36,10.0,6.0,0.31899999999999995
37,10.0,7.0,0.3045
38,10.0,8.0,0.32499999999999996
39,10.0,9.0,0.32199999999999995
40,20.0,0.0,0.32499999999999996
41,20.0,1.0,0.3225
42,20.0,2.0,0.3335
43,20.0,3.0,0.3155
44,20.0,4.0,0.32299999999999995
45,20.0,5.0,0.3135
46,20.0,6.0,0.3125
47,20.0,7.0,0.32199999999999995
48,20.0,8.0,0.3105
49,20.0,9.0,0.31399999999999995
50,30.0,0.0,0.30600000000000005
51,30.0,1.0,0.32599999999999996
52,30.0,2.0,0.3315
53,30.0,3.0,0.31499999999999995
54,30.0,4.0,0.30000000000000004
55,30.0,5.0,0.31899999999999995
56,30.0,6.0,0.32899999999999996
57,30.0,7.0,0.3195
58,30.0,8.0,0.31399999999999995
59,30.0,9.0,0.3125
60,40.0,0.0,0.3145
61,40.0,1.0,0.33399999999999996
62,40.0,2.0,0.30700000000000005
63,40.0,3.0,0.31499999999999995
64,40.0,4.0,0.33099999999999996
65,40.0,5.0,0.32599999999999996
66,40.0,6.0,0.31799999999999995
67,40.0,7.0,0.30400000000000005
68,40.0,8.0,0.3315
69,40.0,9.0,0.3265
70,50.0,0.0,0.32199999999999995
71,50.0,1.0,0.3325
72,50.0,2.0,0.33999999999999997
73,50.0,3.0,0.29800000000000004
74,50.0,4.0,0.3245
75,50.0,5.0,0.3375
76,50.0,6.0,0.33199999999999996
77,50.0,7.0,0.3295
78,50.0,8.0,0.3375
79,50.0,9.0,0.31799999999999995
