,m,r,1
0,0.0,0.0,0.15349999999999997
1,0.0,1.0,0.16500000000000004
2,0.0,2.0,0.15249999999999997
3,0.0,3.0,0.16400000000000003
4,0.0,4.0,0.19199999999999995
5,0.0,5.0,0.16849999999999998
6,0.0,6.0,0.18799999999999994
7,0.0,7.0,0.16000000000000003
8,0.0,8.0,0.1945
9,0.0,9.0,0.16100000000000003
10,1.0,0.0,0.22299999999999998
11,1.0,1.0,0.22750000000000004
12,1.0,2.0,0.20599999999999996
13,1.0,3.0,0.22850000000000004
14,1.0,4.0,0.21199999999999997
15,1.0,5.0,0.21099999999999997
16,1.0,6.0,0.20399999999999996
17,1.0,7.0,0.22250000000000003
18,1.0,8.0,0.21699999999999997
19,1.0,9.0,0.21850000000000003
20,2.0,0.0,0.236
21,2.0,1.0,0.25
22,2.0,2.0,0.269
23,2.0,3.0,0.22999999999999998
24,2.0,4.0,0.25449999999999995
25,2.0,5.0,0.22550000000000003
26,2.0,6.0,0.23250000000000004
27,2.0,7.0,0.27649999999999997
28,2.0,8.0,0.238
29,2.0,9.0,0.24450000000000005
30,3.0,0.0,0.24250000000000005
31,3.0,1.0,0.249
32,3.0,2.0,0.25249999999999995
33,3.0,3.0,0.263
34,3.0,4.0,0.277
35,3.0,5.0,0.253
36,3.0,6.0,0.26149999999999995
37,3.0,7.0,0.239
38,3.0,8.0,0.279
39,3.0,9.0,0.259
40,4.0,0.0,0.272
41,4.0,1.0,0.3135
42,4.0,2.0,0.275
43,4.0,3.0,0.264
44,4.0,4.0,0.31799999999999995
45,4.0,5.0,0.27749999999999997
46,4.0,6.0,0.30700000000000005
47,4.0,7.0,0.272
48,4.0,8.0,0.27549999999999997
49,4.0,9.0,0.2975
50,5.0,0.0,0.29200000000000004
51,5.0,1.0,0.3005
52,5.0,2.0,0.3135
53,5.0,3.0,0.3015
54,5.0,4.0,0.30600000000000005
55,5.0,5.0,0.27849999999999997
56,5.0,6.0,0.2915
57,5.0,7.0,0.2815
58,5.0,8.0,0.30600000000000005
59,5.0,9.0,0.274
60,10.0,0.0,0.369
61,10.0,1.0,0.357
62,10.0,2.0,0.364
63,10.0,3.0,0.38849999999999996
64,10.0,4.0,0.39049999999999996
65,10.0,5.0,0.35850000000000004
66,10.0,6.0,0.384
67,10.0,7.0,0.36250000000000004
68,10.0,8.0,0.362
69,10.0,9.0,0.348
70,20.0,0.0,0.4105
71,20.0,1.0,0.43100000000000005
72,20.0,2.0,0.4145
73,20.0,3.0,0.42500000000000004
74,20.0,4.0,0.4095
75,20.0,5.0,0.402
76,20.0,6.0,0.398
77,20.0,7.0,0.4415
78,20.0,8.0,0.41000000000000003
79,20.0,9.0,0.44499999999999995
80,30.0,0.0,0.4225
81,30.0,1.0,0.43000000000000005
82,30.0,2.0,0.4115
83,30.0,3.0,0.42500000000000004
84,30.0,4.0,0.4165
85,30.0,5.0,0.4185
86,30.0,6.0,0.4235
87,30.0,7.0,0.4235
88,30.0,8.0,0.42500000000000004
89,30.0,9.0,0.4315
90,40.0,0.0,0.45699999999999996
91,40.0,1.0,0.45099999999999996
92,40.0,2.0,0.45699999999999996
93,40.0,3.0,0.42500000000000004
94,40.0,4.0,0.47550000000000003
95,40.0,5.0,0.44899999999999995
96,40.0,6.0,0.46699999999999997
97,40.0,7.0,0.4475
98,40.0,8.0,0.44099999999999995
99,40.0,9.0,0.4685
