,m,r,1,2
0,0.0,0.0,0.239,0.24650000000000005
1,0.0,1.0,0.23950000000000005,0.23650000000000004
2,0.0,2.0,0.21299999999999997,0.20850000000000002
3,0.0,3.0,0.22199999999999998,0.19499999999999995
4,0.0,4.0,0.23750000000000004,0.254
5,0.0,5.0,0.22499999999999998,0.22299999999999998
6,0.0,6.0,0.21950000000000003,0.257
7,0.0,7.0,0.21650000000000003,0.1995
8,0.0,8.0,0.22550000000000003,0.21499999999999997
9,0.0,9.0,0.21999999999999997,0.239
10,1.0,0.0,0.22250000000000003,0.27149999999999996
11,1.0,1.0,0.20899999999999996,0.273
12,1.0,2.0,0.20950000000000002,0.24350000000000005
13,1.0,3.0,0.19799999999999995,0.26849999999999996
14,1.0,4.0,0.21399999999999997,0.25249999999999995
15,1.0,5.0,0.19299999999999995,0.258
16,1.0,6.0,0.20699999999999996,0.26
17,1.0,7.0,0.20099999999999996,0.26249999999999996
18,1.0,8.0,0.1955,0.28049999999999997
19,1.0,9.0,0.1985,0.258
20,2.0,0.0,0.21399999999999997,0.27949999999999997
21,2.0,1.0,0.21850000000000003,0.2875
22,2.0,2.0,0.20699999999999996,0.28049999999999997
23,2.0,3.0,0.2025,0.273
24,2.0,4.0,0.22450000000000003,0.27849999999999997
25,2.0,5.0,0.22099999999999997,0.28300000000000003
26,2.0,6.0,0.22550000000000003,0.28300000000000003
27,2.0,7.0,0.20499999999999996,0.2965
28,2.0,8.0,0.20899999999999996,0.28800000000000003
29,2.0,9.0,0.2005,0.2845
30,3.0,0.0,0.21850000000000003,0.27749999999999997
31,3.0,1.0,0.22099999999999997,0.25649999999999995
32,3.0,2.0,0.22499999999999998,0.2905
33,3.0,3.0,0.21350000000000002,0.248
34,3.0,4.0,0.21550000000000002,0.27549999999999997
35,3.0,5.0,0.22399999999999998,0.26
36,3.0,6.0,0.22499999999999998,0.26449999999999996
37,3.0,7.0,0.20650000000000002,0.28049999999999997
38,3.0,8.0,0.20850000000000002,0.263
39,3.0,9.0,0.22150000000000003,0.25449999999999995
40,4.0,0.0,0.21350000000000002,0.265
41,4.0,1.0,0.22550000000000003,0.26549999999999996
42,4.0,2.0,0.22150000000000003,0.264
43,4.0,3.0,0.20899999999999996,0.27349999999999997
44,4.0,4.0,0.22950000000000004,0.277
45,4.0,5.0,0.21199999999999997,0.26649999999999996
46,4.0,6.0,0.21550000000000002,0.2985
47,4.0,7.0,0.21399999999999997,0.28400000000000003
48,4.0,8.0,0.21399999999999997,0.25549999999999995
49,4.0,9.0,0.21850000000000003,0.273
50,5.0,0.0,0.20799999999999996,0.3155
51,5.0,1.0,0.20850000000000002,0.29000000000000004
52,5.0,2.0,0.22499999999999998,0.31299999999999994
53,5.0,3.0,0.20799999999999996,0.29900000000000004
54,5.0,4.0,0.19799999999999995,0.31999999999999995
55,5.0,5.0,0.19999999999999996,0.29600000000000004
56,5.0,6.0,0.1945,0.3085
57,5.0,7.0,0.21199999999999997,0.32199999999999995
58,5.0,8.0,0.20750000000000002,0.2975
59,5.0,9.0,0.22050000000000003,0.3085
60,10.0,0.0,0.23099999999999998,0.3315
61,10.0,1.0,0.22799999999999998,0.347
62,10.0,2.0,0.20650000000000002,0.33899999999999997
63,10.0,3.0,0.20599999999999996,0.345
64,10.0,4.0,0.21699999999999997,0.3055
65,10.0,5.0,0.21250000000000002,0.31200000000000006
66,10.0,6.0,0.22550000000000003,0.33699999999999997
67,10.0,7.0,0.21450000000000002,0.35450000000000004
68,10.0,8.0,0.21850000000000003,0.32799999999999996
69,10.0,9.0,0.20899999999999996,0.353
70,20.0,0.0,0.22199999999999998,0.354
71,20.0,1.0,0.23199999999999998,0.345
72,20.0,2.0,0.22999999999999998,0.33399999999999996
73,20.0,3.0,0.23550000000000004,0.3365
74,20.0,4.0,0.23350000000000004,0.34450000000000003
75,20.0,5.0,0.23299999999999998,0.32399999999999995
76,20.0,6.0,0.23399999999999999,0.3295
77,20.0,7.0,0.23399999999999999,0.357
78,20.0,8.0,0.25,0.361
79,20.0,9.0,0.22550000000000003,0.348
80,30.0,0.0,0.23150000000000004,0.38749999999999996
81,30.0,1.0,0.23299999999999998,0.36650000000000005
82,30.0,2.0,0.22250000000000003,0.374
83,30.0,3.0,0.23199999999999998,0.355
84,30.0,4.0,0.23299999999999998,0.37050000000000005
85,30.0,5.0,0.22450000000000003,0.36
86,30.0,6.0,0.22999999999999998,0.38
87,30.0,7.0,0.22899999999999998,0.396
88,30.0,8.0,0.22899999999999998,0.37050000000000005
89,30.0,9.0,0.23299999999999998,0.36350000000000005
90,40.0,0.0,0.23250000000000004,0.392
91,40.0,1.0,0.237,0.39049999999999996
92,40.0,2.0,0.236,0.38949999999999996
93,40.0,3.0,0.23250000000000004,0.404
94,40.0,4.0,0.24650000000000005,0.388
95,40.0,5.0,0.23950000000000005,0.405
96,40.0,6.0,0.23750000000000004,0.381
97,40.0,7.0,0.23550000000000004,0.38849999999999996
98,40.0,8.0,0.22999999999999998,0.38949999999999996
99,40.0,9.0,0.24850000000000005,0.40349999999999997
